"scenario","n","event_target","event_regime","K","effect","method","selector","candidate","mean_truth","bias","bias_mcse","empse","empse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","mse","mse_mcse","coverage","coverage_mcse","coverage_conditional","coverage_conditional_mcse","bias_eliminated_coverage","bias_eliminated_coverage_mcse","rejection","rejection_mcse","convergence","convergence_mcse","failure_probability","median_width","median_ess1","median_ess0","median_max_weight","n_used","n_attempted"
4,8000,70,"boundary",4,"null","bonferroni","outcome_blinded",NA,0,-2.76497829523255e-05,0.000108020846895769,0.00483083913292072,7.64013760816723e-05,0.00476715064173518,1.31430388588315e-05,-1.31837325634619,1.58422008562298,2.33261027352914e-05,7.77838114250233e-07,0.986,0.00262716577322407,0.986,0.00262716577322407,0.986,0.00262716577322407,0.014,0.00262716577322406,1,0,0,0.022795803894834,2423.40778848939,2558.28435639053,7.06154072416283,2000,2000
5,4000,140,"above",4,"null","bonferroni","outcome_blinded",NA,0,1.78094321554108e-05,0.000293545538511892,0.0131277555720874,0.000207619952346648,0.0126990947062296,3.18735202244407e-05,-3.26530200462671,1.54903844205964,0.000172252114553166,5.72670827194512e-06,0.983,0.00289058817544112,0.983,0.00289058817544112,0.9835,0.00284848644019942,0.017,0.00289058817544112,1,0,0,0.0604548919142253,1208.75607743696,1273.52333527951,6.68273463812546,2000,2000
6,8000,140,"above",4,"null","bonferroni","outcome_blinded",NA,0,-0.000152537921445255,0.000144893801046493,0.00647984777316577,0.000102481012728384,0.00664746445330463,1.74923005697106e-05,2.58673792975495,1.64474875319851,4.19907007672985e-05,1.35974361702798e-06,0.9905,0.00216907238237915,0.9905,0.00216907238237915,0.9905,0.00216907238237915,0.0095,0.00216907238237916,1,0,0,0.0315696274473945,2424.73543185327,2555.2073176996,7.047111416988,2000,2000
7,4000,35,"below",16,"null","bonferroni","outcome_blinded",NA,0,0.000230216845148998,0.000133298351394164,0.0059612835001201,9.4279741074048e-05,0.00603608861750124,3.08418892098358e-05,1.25484918440186,1.68288145475447,3.55721323141102e-05,1.17789739746904e-06,0.997,0.00122290637417588,0.997,0.00122290637417588,0.9975,0.00111663557170635,0.003,0.00122290637417588,1,0,0,0.0335726632221277,1335.81544320066,1646.0976823824,7.37297520903034,2000,2000
8,8000,35,"below",16,"null","bonferroni","outcome_blinded",NA,0,-6.99182979591975e-05,6.73298549825996e-05,0.00301108265312591,4.76213038490032e-05,0.00304237583686629,1.60770345351408e-05,1.03926684669036,1.68481155487239,9.06697400297333e-06,3.15843209870655e-07,0.997,0.00122290637417588,0.997,0.00122290637417588,0.997,0.00122290637417588,0.003,0.00122290637417588,1,0,0,0.0168556270770575,2685.99101692703,3314.41086329903,7.8783778229043,2000,2000
9,4000,70,"boundary",16,"null","bonferroni","outcome_blinded",NA,0,0.000126483037628796,0.000188201359670372,0.00841662067361678,0.000133111739747167,0.00832159439542686,3.98880688488116e-05,-1.12903125701974,1.63391861890998,7.08200817705797e-05,2.25681727538623e-06,0.997,0.00122290637417588,0.997,0.00122290637417588,0.997,0.00122290637417588,0.003,0.00122290637417588,1,0,0,0.0462877512911392,1337.1271429199,1645.70986147604,7.36333016022431,2000,2000
10,8000,70,"boundary",16,"null","bonferroni","outcome_blinded",NA,0,-7.7618028110054e-05,9.27109704601998e-05,0.00414616064417964,6.55729511902577e-05,0.00423337534995483,1.95020749243816e-05,2.10350522471012,1.6819120554594,1.71880773215881e-05,6.46079757788034e-07,0.9975,0.00111663557170635,0.9975,0.00111663557170635,0.9975,0.00111663557170635,0.0025,0.00111663557170636,1,0,0,0.0235122152500238,2686.29135112356,3310.26129042069,7.84116586279083,2000,2000
11,4000,140,"above",16,"null","bonferroni","outcome_blinded",NA,0,0.000324392392765148,0.00025788850465757,0.011533124540602,0.000182400316213915,0.0113644325793597,5.27202714062987e-05,-1.46267354218147,1.62406114254592,0.000133051685612685,4.50024792141516e-06,0.9985,0.000865375640979091,0.9985,0.000865375640979091,0.999,0.000706753139363385,0.0015,0.000865375640979107,1,0,0,0.0625623357115357,1333.76938764777,1646.71540015042,7.36245819643145,2000,2000
12,8000,140,"above",16,"null","bonferroni","outcome_blinded",NA,0,-5.94114884738744e-05,0.000133119525537751,0.00595328616469861,9.41532604742232e-05,0.00586491360286694,2.5311043651267e-05,-1.48443329258532,1.61502469439548,3.54274250756751e-05,1.26722144980005e-06,0.9935,0.00179690706493129,0.9935,0.00179690706493129,0.9935,0.00179690706493129,0.0065,0.00179690706493129,1,0,0,0.0324781021907335,2685.56765615827,3309.81740570346,7.84850966565368,2000,2000
13,4000,35,"below",4,"homogeneous","bonferroni","outcome_blinded",NA,-0.00650002329826096,0.000165996476304079,0.000143613626196367,0.00642259661340641,0.000101575566020776,0.0063853829072967,2.06898129130985e-05,-0.579418393364839,1.605030831375,4.12566772150557e-05,1.38577590151956e-06,0.9855,0.00267298989897081,0.9855,0.00267298989897081,0.9855,0.00267298989897081,0.059,0.00526872849936301,1,0,0,0.0306160568363027,1207.52737659079,1273.61755530824,6.66668781797082,2000,2000
14,8000,35,"below",4,"homogeneous","bonferroni","outcome_blinded",NA,-0.00327969266573416,9.1514673606914e-05,7.41529251728227e-05,0.00331621962833774,5.24471496613202e-05,0.00322382755797123,1.02972598905995e-05,-2.78606608491787,1.5685142168613,1.10001889025462e-05,3.63068712482329e-07,0.9775,0.00331615364541512,0.9775,0.00331615364541512,0.9785,0.00324328151722911,0.054,0.00505390937789747,1,0,0,0.0154790196974395,2423.5018544083,2558.46109420542,7.03039876885129,2000,2000
15,4000,70,"boundary",4,"homogeneous","bonferroni","outcome_blinded",NA,-0.0127378843551793,-0.000208818543444158,0.000196519276881089,0.00878860923990437,0.000138994866377765,0.00889104056865498,2.48671361142177e-05,1.16550100197339,1.62479346166151,7.72446377296327e-05,2.54814932533434e-06,0.9925,0.00192921616207204,0.9925,0.00192921616207204,0.9915,0.00205277251540447,0.1425,0.00781644900194455,1,0,0,0.0425507754794569,1210.09477775726,1274.43443709089,6.61570328554381,2000,2000
16,8000,70,"boundary",4,"homogeneous","bonferroni","outcome_blinded",NA,-0.00650208751103529,-0.000173804241043492,0.000100205125087202,0.00448130942777704,7.08734440351642e-05,0.00455386352850185,1.31357919271944e-05,1.61903795964378,1.63365245012145,2.01023010345944e-05,6.6547312710299e-07,0.993,0.00186426929385215,0.993,0.00186426929385215,0.992,0.0019919839356782,0.1395,0.00774724951192357,1,0,0,0.0217319264592814,2424.79050278012,2557.25043917611,7.05203686913598,2000,2000
17,4000,140,"above",4,"homogeneous","bonferroni","outcome_blinded",NA,-0.024539381341315,0.000124426548877759,0.000268714791666294,0.0120172908145105,0.000190057571726083,0.0121680030015336,3.22296798049636e-05,1.25412781757015,1.62367174408018,0.000144358552847325,4.52544513561786e-06,0.988,0.00243474844696531,0.988,0.00243474844696531,0.988,0.00243474844696531,0.321,0.0104393246908026,1,0,0,0.0576118135472758,1206.4734856915,1273.40445811566,6.64327098543929,2000,2000
18,8000,140,"above",4,"homogeneous","bonferroni","outcome_blinded",NA,-0.0127484627100008,-4.96464024380593e-05,0.000140846011484441,0.00629882512077854,9.96180774569346e-05,0.00628479732205327,1.67887000382047e-05,-0.222705003810997,1.60036376712145,3.96578250684748e-05,1.32014142112871e-06,0.9885,0.00238408787589719,0.9885,0.00238408787589719,0.988,0.00243474844696531,0.316,0.0103957683698705,1,0,0,0.0299000401267186,2421.98638835038,2560.0437426347,7.06305534868011,2000,2000
19,4000,35,"below",16,"homogeneous","bonferroni","outcome_blinded",NA,-0.00600794803608286,-9.52115945801299e-05,0.000127741832017208,0.00571278839921671,9.03497059111726e-05,0.00566645332173171,2.69784785421713e-05,-0.811076382443165,1.63824857777677,3.26286985663204e-05,1.09127200843612e-06,0.9955,0.00149662119455792,0.9955,0.00149662119455792,0.9955,0.00149662119455792,0.023,0.00335193973692845,1,0,0,0.0315912492600341,1339.52880865988,1645.19714985072,7.39838916267967,2000,2000
20,8000,35,"below",16,"homogeneous","bonferroni","outcome_blinded",NA,-0.00303669653042948,2.96198533828453e-05,6.72119769961078e-05,0.00300581098930898,4.75379306795038e-05,0.0028790326693227,1.53672707771911e-05,-4.21777418597542,1.59877600785464,9.03125958931334e-06,3.21156512615389e-07,0.9965,0.00132055859392909,0.9965,0.00132055859392909,0.9965,0.00132055859392909,0.0235,0.0033873108803297,1,0,0,0.0160452956650141,2684.63486005233,3306.22229231305,7.80742092171283,2000,2000
21,4000,70,"boundary",16,"homogeneous","bonferroni","outcome_blinded",NA,-0.0118121119109453,-9.82985712809961e-05,0.000176535276133643,0.00789489755723046,0.000124860509903081,0.00789782656459095,3.7228063607545e-05,0.0371000046455627,1.65089745535976,6.23079053445599e-05,2.16136674051485e-06,0.9955,0.00149662119455792,0.9955,0.00149662119455792,0.9955,0.00149662119455792,0.077,0.00596116599332714,1,0,0,0.0437159573728433,1332.93820391363,1649.42461496161,7.32485318679081,2000,2000
22,8000,70,"boundary",16,"homogeneous","bonferroni","outcome_blinded",NA,-0.00602041997142236,2.34168446207984e-05,9.29769409460089e-05,0.00415805520590519,6.57610677593912e-05,0.0040382122151521,2.08601249595822e-05,-2.88218854292486,1.61580616629283,1.72813267324196e-05,6.46594119452062e-07,0.9965,0.00132055859392909,0.9965,0.00132055859392909,0.9965,0.00132055859392909,0.076,0.00592553795026241,1,0,0,0.0222375050954466,2686.88617296688,3307.89327613922,7.8173445468552,2000,2000
23,4000,140,"above",16,"homogeneous","bonferroni","outcome_blinded",NA,-0.0226920797337126,0.000195091547120593,0.000243783644006865,0.0109023359960392,0.000172424179254038,0.0107186163831966,4.93408665087647e-05,-1.685139890289,1.61940814220234,0.000118839560417204,4.38800680806616e-06,0.995,0.00157718102955875,0.995,0.00157718102955875,0.9955,0.00149662119455792,0.212,0.00913936540466569,1,0,0,0.0592735238637692,1340.05762767049,1649.81056292461,7.38630881305079,2000,2000
24,8000,140,"above",16,"homogeneous","bonferroni","outcome_blinded",NA,-0.0118229290671756,-8.36755665023882e-05,0.000121625718068519,0.00543926746826865,8.60238786715192e-05,0.00557629260358774,2.42830964410421e-05,2.51918362386965,1.68171619522632,2.95778393764994e-05,9.98744897804818e-07,0.999,0.000706753139363385,0.999,0.000706753139363385,0.999,0.000706753139363385,0.2175,0.00922479674572833,1,0,0,0.030739294175822,2684.83132964971,3307.53367991438,7.81442124913766,2000,2000
25,4000,35,"below",4,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00251484368034835,-3.91510558394419e-05,0.000147007866894268,0.00657439167205647,0.000103976256882997,0.00658350107768004,2.07710248543616e-05,0.138558912793241,1.61493154109517,4.32025473498501e-05,1.42648535168557e-06,0.985,0.00271799558498538,0.985,0.00271799558498538,0.9845,0.00276222283677476,0.016,0.00280570846668003,1,0,0,0.0315708452815869,1209.00493149905,1273.02412050043,6.6851679269989,2000,2000
26,8000,35,"below",4,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00125609309862309,-2.48491006850622e-05,7.55928748940257e-05,0.00338061613755358,5.34656025187995e-05,0.00333322615864155,1.09077372767793e-05,-1.40181484628196,1.59239529712011,1.14234686645578e-05,3.90833732935914e-07,0.9845,0.00276222283677476,0.9845,0.00276222283677476,0.984,0.00280570846668003,0.0245,0.00345685912353975,1,0,0,0.0159406305905245,2420.56081091916,2556.04324436107,7.09243703843944,2000,2000
27,4000,70,"boundary",4,"heterogeneous","bonferroni","outcome_blinded",NA,-0.0050195016490632,5.91006041761887e-05,0.000204474149754801,0.00914436196986413,0.00014462121769394,0.00915028577145301,2.65567672003375e-05,0.0647809175577052,1.60898548252219,8.35810390393936e-05,2.94944863629734e-06,0.9865,0.00258047960658479,0.9865,0.00258047960658479,0.9865,0.00258047960658479,0.025,0.00349106001094224,1,0,0,0.0434722867870965,1208.19785587998,1274.12815078204,6.71357188690638,2000,2000
28,8000,70,"boundary",4,"heterogeneous","bonferroni","outcome_blinded",NA,-0.0025325924717175,-6.94284492602843e-06,0.000103085413428465,0.00461011983829433,7.29106248119159e-05,0.00464142766614619,1.36401994418544e-05,0.679110933121585,1.6195309889154,2.12426265240689e-05,7.32242445451535e-07,0.988,0.00243474844696531,0.988,0.00243474844696531,0.988,0.00243474844696531,0.023,0.00335193973692845,1,0,0,0.0221034394007976,2423.7010180042,2559.80029830963,7.12080967027851,2000,2000
29,4000,140,"above",4,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00997812473510454,0.000126293345893749,0.00027373187703109,0.0122416616930026,0.00019360607404582,0.012372519534828,3.24742386851554e-05,1.06895489441756,1.62030320664028,0.000149799301874642,4.80093193094671e-06,0.99,0.0022248595461287,0.99,0.0022248595461287,0.99,0.0022248595461287,0.0425,0.00451075104611194,1,0,0,0.058791562097164,1209.99481760032,1273.92340642438,6.68618526050917,2000,2000
30,8000,140,"above",4,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00501491265245584,-7.69677559622672e-05,0.000141786147784012,0.00634086929425766,0.000100283020466138,0.00646709424263656,1.78441644858138e-05,1.99065684090372,1.63738172052739,4.0192444130614e-05,1.34049877395161e-06,0.9895,0.00227922684259377,0.9895,0.00227922684259377,0.9895,0.00227922684259377,0.0485,0.00480352734977121,1,0,0,0.0306346484254187,2424.20234698249,2559.09978638536,7.07176489757185,2000,2000
31,4000,35,"below",16,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00291197115508656,0.000128596458090125,0.00012886413236182,0.00576297919645118,9.11434905663514e-05,0.00582380027738416,3.28391129231753e-05,1.05537568087064,1.69677023105577,3.3211860303153e-05,1.23644751120775e-06,0.996,0.00141138230115019,0.996,0.00141138230115019,0.9965,0.00132055859392909,0.0045,0.00149662119455793,1,0,0,0.0321686099749713,1338.62355666261,1648.40489260344,7.35267207381552,2000,2000
32,8000,35,"below",16,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00144623163637186,-7.85235642950821e-05,6.52835700299505e-05,0.00291957000801674,4.61740000115461e-05,0.002965310937865,1.76074912167555e-05,1.56670090878657,1.71579439926607,8.52579303734464e-06,3.17479521927266e-07,0.998,0.000998999499499375,0.998,0.000998999499499375,0.998,0.000998999499499375,0.0055,0.00165374574829385,1,0,0,0.0163183017647498,2683.34336288197,3308.67403616308,7.78229992819643,2000,2000
33,4000,70,"boundary",16,"heterogeneous","bonferroni","outcome_blinded",NA,-0.0057780842086094,-1.66980937397269e-05,0.000182243638189734,0.00815018326918244,0.000128897940906363,0.00811728514997742,4.06810541586567e-05,-0.403648827498426,1.65234451323885,6.63925534039352e-05,2.36088764243107e-06,0.997,0.00122290637417588,0.997,0.00122290637417588,0.997,0.00122290637417588,0.013,0.00253288373203351,1,0,0,0.0445630113099812,1334.4689093327,1646.74059079657,7.35099159203916,2000,2000
34,8000,70,"boundary",16,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00291343823612888,-2.80967202235079e-06,9.05152467832012e-05,0.00404796489614814,6.40199517902468e-05,0.0040961331490064,1.9788011545624e-05,1.18993751413448,1.67334829740537,1.63778346848043e-05,5.89330825528111e-07,0.999,0.000706753139363385,0.999,0.000706753139363385,0.999,0.000706753139363385,0.0075,0.00192921616207205,1,0,0,0.0227113471435407,2686.84552348885,3308.6830286972,7.78721030430697,2000,2000
35,4000,140,"above",16,"heterogeneous","bonferroni","outcome_blinded",NA,-0.0115230441485287,-0.000445592112456264,0.000241631006663249,0.0108060671274146,0.000170901654112056,0.0109768591740847,5.29770345464756e-05,1.5805199491755,1.67966921646825,0.000116911253549492,3.72864740097043e-06,0.998,0.000998999499499375,0.998,0.000998999499499375,0.998,0.000998999499499375,0.036,0.00416557318985035,1,0,0,0.06022611464866,1335.63411012069,1646.9794829241,7.35394794215826,2000,2000
36,8000,140,"above",16,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00583286865230623,0.000158302040311892,0.000128812649081215,0.00576067679414847,9.11070772850599e-05,0.00566266214038431,2.52846391587474e-05,-1.7014433766484,1.61539743534832,3.31938639640443e-05,1.15129765653629e-06,0.996,0.00141138230115019,0.996,0.00141138230115019,0.996,0.00141138230115019,0.032,0.00393547964039963,1,0,0,0.0311876172243458,2684.69776873908,3311.44056516882,7.83182170707973,2000,2000
1,4000,35,"below",4,"null","bonferroni","prognostic_high",NA,0,-7.30605666353739e-05,0.000160972935859459,0.0071989285423893,0.000113853521472912,0.00697379146037716,2.3474986447124e-05,-3.12736931178674,1.56639233930684,5.18039977187451e-05,1.68474393759035e-06,0.983,0.00289058817544112,0.983,0.00289058817544112,0.983,0.00289058817544112,0.017,0.00289058817544112,1,0,0,0.0335319723108897,1176.80016163432,1233.45524682843,6.62137797882399,2000,2000
2,8000,35,"below",4,"null","bonferroni","prognostic_high",NA,0,3.12114712994276e-05,7.7480374615011e-05,0.00346502769122627,5.48006001621358e-05,0.00353325635671027,1.20050929283104e-05,1.96906551877658,1.64947283493265,1.20013878484551e-05,3.80319676611201e-07,0.991,0.00211175282644537,0.991,0.00211175282644537,0.991,0.00211175282644537,0.009,0.00211175282644537,1,0,0,0.0169944861425725,2378.91748186613,2493.75391633943,7.00411278197356,2000,2000
3,4000,70,"boundary",4,"null","bonferroni","prognostic_high",NA,0,0.000188002671529123,0.000219700735460132,0.00982531558391108,0.00015539073241581,0.00974523055325073,2.88297001310419e-05,-0.815088634826988,1.59585050234341,9.65239029147866e-05,3.10535223225712e-06,0.9845,0.00276222283677476,0.9845,0.00276222283677476,0.9835,0.00284848644019942,0.0155,0.00276222283677476,1,0,0,0.0460055093245338,1181.72478394176,1246.52382469291,6.62922512656532,2000,2000
4,8000,70,"boundary",4,"null","bonferroni","prognostic_high",NA,0,-4.18294255033883e-05,0.000113282201510274,0.00506613406435606,8.01226460416252e-05,0.00497929616178055,1.50464598094487e-05,-1.71408615469677,1.5825447300077,2.56546312016878e-05,8.52905927686603e-07,0.9835,0.00284848644019942,0.9835,0.00284848644019942,0.9835,0.00284848644019942,0.0165,0.00284848644019943,1,0,0,0.0235126118033655,2386.8124998674,2518.26619132429,7.01294291170637,2000,2000
5,4000,140,"above",4,"null","bonferroni","prognostic_high",NA,0,-2.08892130756593e-05,0.000306073861895369,0.0136880392266785,0.000216481030314473,0.0132520958595439,3.51480095852766e-05,-3.18484890286549,1.55254663558117,0.000187269173021378,6.47137480321573e-06,0.982,0.002972877394041,0.982,0.002972877394041,0.982,0.002972877394041,0.018,0.002972877394041,1,0,0,0.0618352102177812,1186.00930058539,1248.79581609971,6.62078830148147,2000,2000
6,8000,140,"above",4,"null","bonferroni","prognostic_high",NA,0,-8.30952487380191e-05,0.000150523893701006,0.00673163317106805,0.000106463085065654,0.006910466557417,1.88432552160387e-05,2.65661217425748,1.64750378792212,4.52991325276116e-05,1.46409722034211e-06,0.99,0.0022248595461287,0.99,0.0022248595461287,0.99,0.0022248595461287,0.01,0.0022248595461287,1,0,0,0.0322379156002858,2396.57487635154,2519.11830462164,7.00238916886296,2000,2000
7,4000,35,"below",16,"null","bonferroni","prognostic_high",NA,0,0.000172054732952045,0.000181515816079289,0.00811763407489278,0.000128383164246314,0.00804146573490498,5.92549425088532e-05,-0.938307138324734,1.72839923594647,6.58926378135046e-05,2.58514861227734e-06,0.9955,0.00149662119455792,0.9955,0.00149662119455792,0.9965,0.00132055859392909,0.0045,0.00149662119455793,1,0,0,0.0405846240326035,997.686351254956,876.15991772411,6.91096754804796,2000,2000
8,8000,35,"below",16,"null","bonferroni","prognostic_high",NA,0,-5.37434837098017e-05,9.30756397964505e-05,0.00416246915268296,6.5830875840036e-05,0.00413128489399758,3.04292358271214e-05,-0.749176931804552,1.73156869487043,1.73203747343549e-05,6.9694570478661e-07,0.997,0.00122290637417588,0.997,0.00122290637417588,0.997,0.00122290637417588,0.003,0.00122290637417588,1,0,0,0.0207384987372634,1971.46902888302,1728.43633161262,7.2915506335588,2000,2000
9,4000,70,"boundary",16,"null","bonferroni","prognostic_high",NA,0,0.000146047423259357,0.000259597897750424,0.0116095709237197,0.000183609341955812,0.0113204860651554,7.96494633277565e-05,-2.49005635491403,1.68787578319889,0.000134736075814203,5.63439435868844e-06,0.9965,0.00132055859392909,0.9965,0.00132055859392909,0.997,0.00122290637417588,0.0035,0.0013205585939291,1,0,0,0.0554876094424945,1027.33307871058,904.754266581754,6.95462156130174,2000,2000
10,8000,70,"boundary",16,"null","bonferroni","prognostic_high",NA,0,-9.05867217061708e-05,0.000126088850446579,0.00563886481606712,8.91805791151616e-05,0.00579828132912073,4.14992956560198e-05,2.82710294099213,1.78502096441808,3.17891039698223e-05,1.20397625965549e-06,0.9975,0.00111663557170635,0.9975,0.00111663557170635,0.9975,0.00111663557170635,0.0025,0.00111663557170636,1,0,0,0.0279508663190328,2345.55204242614,2475.41007358549,7.35676873621673,2000,2000
11,4000,140,"above",16,"null","bonferroni","prognostic_high",NA,0,0.000377101785181256,0.000339452887402475,0.0151807946278103,0.000240089468447428,0.0149752542727271,0.000105128451061315,-1.3539499092275,1.70691161213999,0.000230483503025376,8.84077449262571e-06,0.9975,0.00111663557170635,0.9975,0.00111663557170635,0.998,0.000998999499499375,0.0025,0.00111663557170636,1,0,0,0.0701781325986865,1212.29410779384,1273.31859969046,6.98240686452688,2000,2000
12,8000,140,"above",16,"null","bonferroni","prognostic_high",NA,0,-0.000189594743486379,0.000178679420501322,0.0079907866084245,0.000126377028102262,0.0079055853848441,5.64298008913645e-05,-1.06624325933776,1.71665213357341,6.38566904528231e-05,2.33745431366714e-06,0.997,0.00122290637417588,0.997,0.00122290637417588,0.997,0.00122290637417588,0.003,0.00122290637417588,1,0,0,0.0367744135103092,2426.25298971121,2562.04805528059,7.43304733286336,2000,2000
13,4000,35,"below",4,"homogeneous","bonferroni","prognostic_high",NA,-0.00635078875344578,0.000245855589695854,0.0001475029869363,0.0065965341134766,0.00010432644718074,0.00656204566422014,2.35650215424745e-05,-0.522826815766708,1.61331344249127,4.355295015009e-05,1.5498251804526e-06,0.9835,0.00284848644019942,0.9835,0.00284848644019942,0.9835,0.00284848644019942,0.049,0.00482695556225661,1,0,0,0.0314443168104175,1171.15434606577,1229.76833670644,6.59560616731814,2000,2000
14,8000,35,"below",4,"homogeneous","bonferroni","prognostic_high",NA,-0.00323795866573061,0.000151528779804863,7.53389853466607e-05,0.00336926185181988,5.32860305995925e-05,0.00333642428348185,1.21010477348544e-05,-0.97462203242793,1.60677589874722,1.13692104345248e-05,3.6791225602672e-07,0.9835,0.00284848644019942,0.9835,0.00284848644019942,0.983,0.00289058817544112,0.047,0.00473238840333293,1,0,0,0.0160116143221919,2377.24301543831,2506.81812747313,6.99004967313744,2000,2000
15,4000,70,"boundary",4,"homogeneous","bonferroni","prognostic_high",NA,-0.0128012560168323,-0.000182231868052906,0.000205187072261648,0.00917624483362412,0.000145125456108357,0.00925853849509601,2.88439213706843e-05,0.896811963542565,1.62638241348324,8.4194575965724e-05,2.77939724653905e-06,0.9915,0.00205277251540447,0.9915,0.00205277251540447,0.99,0.0022248595461287,0.1325,0.00758102070964062,1,0,0,0.0438147750679469,1181.42971772606,1243.94564700895,6.54072454652609,2000,2000
16,8000,70,"boundary",4,"homogeneous","bonferroni","prognostic_high",NA,-0.00654079443437776,-9.25057749242672e-05,0.000103034235420933,0.00460783108821847,7.28744274452698e-05,0.00473438066088748,1.50599650446922e-05,2.74640216288704,1.65751217386965,2.12300486022782e-05,6.89406113880594e-07,0.9895,0.00227922684259377,0.9895,0.00227922684259377,0.9895,0.00227922684259377,0.123,0.00734407924793844,1,0,0,0.0223725036916922,2389.03282430812,2512.52015353963,6.99453737438142,2000,2000
17,4000,140,"above",4,"homogeneous","bonferroni","prognostic_high",NA,-0.0248618499434125,0.000349097756175992,0.00027903768632235,0.0124789446980207,0.00019735878607066,0.0126112273134315,3.46462203076356e-05,1.06004649120524,1.62223397429641,0.000155768067989239,5.05867009637692e-06,0.988,0.00243474844696531,0.988,0.00243474844696531,0.989,0.00233227356885937,0.296,0.0102074482609514,1,0,0,0.0588496314297023,1187.42811977336,1248.56079573035,6.60638461047506,2000,2000
18,8000,140,"above",4,"homogeneous","bonferroni","prognostic_high",NA,-0.0130119063705881,6.95480198580473e-05,0.000146402863782812,0.0065473351103802,0.000103548348089674,0.00656793809827406,1.82972459468648e-05,0.314677461081891,1.61093623977413,4.28510001761597e-05,1.43152355490327e-06,0.9885,0.00238408787589719,0.9885,0.00238408787589719,0.989,0.00233227356885937,0.287,0.0101151124561223,1,0,0,0.0306886770582581,2392.20327476882,2524.28721997658,7.00923356524074,2000,2000
19,4000,35,"below",16,"homogeneous","bonferroni","prognostic_high",NA,-0.00636124417515995,-0.000139058247511085,0.000172428844962615,0.00771125237236357,0.000121956098381905,0.00769878143924199,5.77871410076449e-05,-0.161723835758232,1.74778378516296,5.94530186399085e-05,2.35025412366666e-06,0.995,0.00157718102955875,0.995,0.00157718102955875,0.9945,0.00165374574829385,0.0095,0.00216907238237916,1,0,0,0.0387135842911354,991.910127074257,863.057248513699,6.89973716475226,2000,2000
20,8000,35,"below",16,"homogeneous","bonferroni","prognostic_high",NA,-0.00321559957779192,-1.39508168481234e-05,9.01992528677063e-05,0.00403383321863768,6.37964544684701e-05,0.00392775057095002,3.0383421056226e-05,-2.62982235352517,1.7142799744765,1.62638691558577e-05,6.38959395190577e-07,0.9945,0.00165374574829385,0.9945,0.00165374574829385,0.9945,0.00165374574829385,0.013,0.00253288373203351,1,0,0,0.0198726670618945,1963.35797753526,1715.54796813623,7.24789904059957,2000,2000
21,4000,70,"boundary",16,"homogeneous","bonferroni","prognostic_high",NA,-0.0128639154309055,0.000218903897592316,0.000235409084787591,0.0105278143221213,0.000166500990658346,0.0106198943714269,7.49358310763884e-05,0.874635954702807,1.74695143461989,0.000110827375880243,4.34155641164223e-06,0.995,0.00157718102955875,0.995,0.00157718102955875,0.995,0.00157718102955875,0.0505,0.00489641450451246,1,0,0,0.052472577127866,1137.81690574732,1202.17034710103,6.87181818266577,2000,2000
22,8000,70,"boundary",16,"homogeneous","bonferroni","prognostic_high",NA,-0.00657177650575816,0.000140068625447501,0.000124754525485293,0.00557919198971688,8.82368329206811e-05,0.00543536194694227,4.07626531788271e-05,-2.5779726354589,1.7052138818966,3.11314387863267e-05,1.34720014275833e-06,0.996,0.00141138230115019,0.996,0.00141138230115019,0.9955,0.00149662119455792,0.0485,0.00480352734977121,1,0,0,0.0257762830262547,2388.5697816892,2509.74287807791,7.34706175910855,2000,2000
23,4000,140,"above",16,"homogeneous","bonferroni","prognostic_high",NA,-0.025129666099656,0.000646191185580083,0.000324600701261294,0.0145165846712871,0.000229584760406189,0.0144444015937774,0.000101137597577854,-0.497245592845974,1.72099794964239,0.00021104342795171,8.05798589382415e-06,0.998,0.000998999499499375,0.998,0.000998999499499375,0.997,0.00122290637417588,0.1575,0.00814535910810567,1,0,0,0.0683453062039982,1199.96290457866,1256.37637701922,6.91142051912781,2000,2000
