"scenario","n","event_target","K","effect","method","selector","candidate","frequency","count","denominator"
9,4000,70,16,"null","naive","prognostic_low","c55-h48",0.0205,41,2000
10,8000,70,16,"null","naive","prognostic_low","c55-h48",0.0195,39,2000
11,4000,140,16,"null","naive","prognostic_low","c55-h48",0.0095,19,2000
12,8000,140,16,"null","naive","prognostic_low","c55-h48",0.0105,21,2000
19,4000,35,16,"homogeneous","naive","prognostic_low","c55-h48",0.0375,75,2000
20,8000,35,16,"homogeneous","naive","prognostic_low","c55-h48",0.032,64,2000
21,4000,70,16,"homogeneous","naive","prognostic_low","c55-h48",0.0265,53,2000
22,8000,70,16,"homogeneous","naive","prognostic_low","c55-h48",0.027,54,2000
23,4000,140,16,"homogeneous","naive","prognostic_low","c55-h48",0.0135,27,2000
24,8000,140,16,"homogeneous","naive","prognostic_low","c55-h48",0.022,44,2000
31,4000,35,16,"heterogeneous","naive","prognostic_low","c55-h48",0.0355,71,2000
32,8000,35,16,"heterogeneous","naive","prognostic_low","c55-h48",0.026,52,2000
33,4000,70,16,"heterogeneous","naive","prognostic_low","c55-h48",0.0205,41,2000
34,8000,70,16,"heterogeneous","naive","prognostic_low","c55-h48",0.018,36,2000
35,4000,140,16,"heterogeneous","naive","prognostic_low","c55-h48",0.015,30,2000
36,8000,140,16,"heterogeneous","naive","prognostic_low","c55-h48",0.008,16,2000
7,4000,35,16,"null","split","prognostic_low","c55-h48",0.037,74,2000
8,8000,35,16,"null","split","prognostic_low","c55-h48",0.034,68,2000
9,4000,70,16,"null","split","prognostic_low","c55-h48",0.031,62,2000
10,8000,70,16,"null","split","prognostic_low","c55-h48",0.0285,57,2000
11,4000,140,16,"null","split","prognostic_low","c55-h48",0.0205,41,2000
12,8000,140,16,"null","split","prognostic_low","c55-h48",0.0205,41,2000
19,4000,35,16,"homogeneous","split","prognostic_low","c55-h48",0.036,72,2000
20,8000,35,16,"homogeneous","split","prognostic_low","c55-h48",0.0455,91,2000
21,4000,70,16,"homogeneous","split","prognostic_low","c55-h48",0.03,60,2000
22,8000,70,16,"homogeneous","split","prognostic_low","c55-h48",0.039,78,2000
23,4000,140,16,"homogeneous","split","prognostic_low","c55-h48",0.0255,51,2000
24,8000,140,16,"homogeneous","split","prognostic_low","c55-h48",0.03,60,2000
31,4000,35,16,"heterogeneous","split","prognostic_low","c55-h48",0.0345,69,2000
32,8000,35,16,"heterogeneous","split","prognostic_low","c55-h48",0.038,76,2000
33,4000,70,16,"heterogeneous","split","prognostic_low","c55-h48",0.033,66,2000
34,8000,70,16,"heterogeneous","split","prognostic_low","c55-h48",0.028,56,2000
35,4000,140,16,"heterogeneous","split","prognostic_low","c55-h48",0.0225,45,2000
36,8000,140,16,"heterogeneous","split","prognostic_low","c55-h48",0.0235,47,2000
7,4000,35,16,"null","bonferroni","workability","c55-h48",5e-04,1,2000
8,8000,35,16,"null","bonferroni","workability","c55-h48",0.0015,3,2000
9,4000,70,16,"null","bonferroni","workability","c55-h48",0.113,226,2000
10,8000,70,16,"null","bonferroni","workability","c55-h48",0.0805,161,2000
21,4000,70,16,"homogeneous","bonferroni","workability","c55-h48",0.4755,951,2000
22,8000,70,16,"homogeneous","bonferroni","workability","c55-h48",0.46,920,2000
32,8000,35,16,"heterogeneous","bonferroni","workability","c55-h48",5e-04,1,2000
33,4000,70,16,"heterogeneous","bonferroni","workability","c55-h48",0.1025,205,2000
34,8000,70,16,"heterogeneous","bonferroni","workability","c55-h48",0.089,178,2000
7,4000,35,16,"null","naive","workability","c55-h48",5e-04,1,2000
8,8000,35,16,"null","naive","workability","c55-h48",0.0015,3,2000
9,4000,70,16,"null","naive","workability","c55-h48",0.113,226,2000
10,8000,70,16,"null","naive","workability","c55-h48",0.0805,161,2000
21,4000,70,16,"homogeneous","naive","workability","c55-h48",0.4755,951,2000
22,8000,70,16,"homogeneous","naive","workability","c55-h48",0.46,920,2000
32,8000,35,16,"heterogeneous","naive","workability","c55-h48",5e-04,1,2000
33,4000,70,16,"heterogeneous","naive","workability","c55-h48",0.1025,205,2000
34,8000,70,16,"heterogeneous","naive","workability","c55-h48",0.089,178,2000
7,4000,35,16,"null","split","workability","c55-h48",0.013,26,2000
8,8000,35,16,"null","split","workability","c55-h48",0.018,36,2000
9,4000,70,16,"null","split","workability","c55-h48",0.1445,289,2000
10,8000,70,16,"null","split","workability","c55-h48",0.1375,275,2000
19,4000,35,16,"homogeneous","split","workability","c55-h48",0.001,2,2000
21,4000,70,16,"homogeneous","split","workability","c55-h48",0.3405,681,2000
22,8000,70,16,"homogeneous","split","workability","c55-h48",0.3255,651,2000
31,4000,35,16,"heterogeneous","split","workability","c55-h48",0.006,12,2000
32,8000,35,16,"heterogeneous","split","workability","c55-h48",0.0085,17,2000
33,4000,70,16,"heterogeneous","split","workability","c55-h48",0.125,250,2000
34,8000,70,16,"heterogeneous","split","workability","c55-h48",0.1325,265,2000
1,4000,35,4,"null","bonferroni","effect_seeking","c55-h60",0.2645,529,2000
2,8000,35,4,"null","bonferroni","effect_seeking","c55-h60",0.2355,471,2000
3,4000,70,4,"null","bonferroni","effect_seeking","c55-h60",0.233,466,2000
4,8000,70,4,"null","bonferroni","effect_seeking","c55-h60",0.2385,477,2000
5,4000,140,4,"null","bonferroni","effect_seeking","c55-h60",0.238,476,2000
6,8000,140,4,"null","bonferroni","effect_seeking","c55-h60",0.2415,483,2000
7,4000,35,16,"null","bonferroni","effect_seeking","c55-h60",0.055,110,2000
8,8000,35,16,"null","bonferroni","effect_seeking","c55-h60",0.0565,113,2000
9,4000,70,16,"null","bonferroni","effect_seeking","c55-h60",0.0625,125,2000
10,8000,70,16,"null","bonferroni","effect_seeking","c55-h60",0.056,112,2000
11,4000,140,16,"null","bonferroni","effect_seeking","c55-h60",0.0575,115,2000
12,8000,140,16,"null","bonferroni","effect_seeking","c55-h60",0.06,120,2000
13,4000,35,4,"homogeneous","bonferroni","effect_seeking","c55-h60",0.2415,483,2000
14,8000,35,4,"homogeneous","bonferroni","effect_seeking","c55-h60",0.2365,473,2000
15,4000,70,4,"homogeneous","bonferroni","effect_seeking","c55-h60",0.234,468,2000
16,8000,70,4,"homogeneous","bonferroni","effect_seeking","c55-h60",0.2425,485,2000
17,4000,140,4,"homogeneous","bonferroni","effect_seeking","c55-h60",0.2065,413,2000
18,8000,140,4,"homogeneous","bonferroni","effect_seeking","c55-h60",0.195,390,2000
19,4000,35,16,"homogeneous","bonferroni","effect_seeking","c55-h60",0.071,142,2000
20,8000,35,16,"homogeneous","bonferroni","effect_seeking","c55-h60",0.083,166,2000
21,4000,70,16,"homogeneous","bonferroni","effect_seeking","c55-h60",0.0795,159,2000
22,8000,70,16,"homogeneous","bonferroni","effect_seeking","c55-h60",0.0795,159,2000
23,4000,140,16,"homogeneous","bonferroni","effect_seeking","c55-h60",0.085,170,2000
24,8000,140,16,"homogeneous","bonferroni","effect_seeking","c55-h60",0.0805,161,2000
25,4000,35,4,"heterogeneous","bonferroni","effect_seeking","c55-h60",0.1545,309,2000
26,8000,35,4,"heterogeneous","bonferroni","effect_seeking","c55-h60",0.159,318,2000
27,4000,70,4,"heterogeneous","bonferroni","effect_seeking","c55-h60",0.123,246,2000
28,8000,70,4,"heterogeneous","bonferroni","effect_seeking","c55-h60",0.1255,251,2000
29,4000,140,4,"heterogeneous","bonferroni","effect_seeking","c55-h60",0.0875,175,2000
30,8000,140,4,"heterogeneous","bonferroni","effect_seeking","c55-h60",0.0785,157,2000
31,4000,35,16,"heterogeneous","bonferroni","effect_seeking","c55-h60",0.0435,87,2000
32,8000,35,16,"heterogeneous","bonferroni","effect_seeking","c55-h60",0.033,66,2000
33,4000,70,16,"heterogeneous","bonferroni","effect_seeking","c55-h60",0.025,50,2000
34,8000,70,16,"heterogeneous","bonferroni","effect_seeking","c55-h60",0.032,64,2000
35,4000,140,16,"heterogeneous","bonferroni","effect_seeking","c55-h60",0.017,34,2000
36,8000,140,16,"heterogeneous","bonferroni","effect_seeking","c55-h60",0.0205,41,2000
1,4000,35,4,"null","naive","effect_seeking","c55-h60",0.2645,529,2000
2,8000,35,4,"null","naive","effect_seeking","c55-h60",0.2355,471,2000
3,4000,70,4,"null","naive","effect_seeking","c55-h60",0.233,466,2000
4,8000,70,4,"null","naive","effect_seeking","c55-h60",0.2385,477,2000
5,4000,140,4,"null","naive","effect_seeking","c55-h60",0.238,476,2000
6,8000,140,4,"null","naive","effect_seeking","c55-h60",0.2415,483,2000
7,4000,35,16,"null","naive","effect_seeking","c55-h60",0.055,110,2000
8,8000,35,16,"null","naive","effect_seeking","c55-h60",0.0565,113,2000
9,4000,70,16,"null","naive","effect_seeking","c55-h60",0.0625,125,2000
10,8000,70,16,"null","naive","effect_seeking","c55-h60",0.056,112,2000
11,4000,140,16,"null","naive","effect_seeking","c55-h60",0.0575,115,2000
12,8000,140,16,"null","naive","effect_seeking","c55-h60",0.06,120,2000
13,4000,35,4,"homogeneous","naive","effect_seeking","c55-h60",0.2415,483,2000
14,8000,35,4,"homogeneous","naive","effect_seeking","c55-h60",0.2365,473,2000
15,4000,70,4,"homogeneous","naive","effect_seeking","c55-h60",0.234,468,2000
16,8000,70,4,"homogeneous","naive","effect_seeking","c55-h60",0.2425,485,2000
17,4000,140,4,"homogeneous","naive","effect_seeking","c55-h60",0.2065,413,2000
18,8000,140,4,"homogeneous","naive","effect_seeking","c55-h60",0.195,390,2000
19,4000,35,16,"homogeneous","naive","effect_seeking","c55-h60",0.071,142,2000
20,8000,35,16,"homogeneous","naive","effect_seeking","c55-h60",0.083,166,2000
21,4000,70,16,"homogeneous","naive","effect_seeking","c55-h60",0.0795,159,2000
22,8000,70,16,"homogeneous","naive","effect_seeking","c55-h60",0.0795,159,2000
23,4000,140,16,"homogeneous","naive","effect_seeking","c55-h60",0.085,170,2000
24,8000,140,16,"homogeneous","naive","effect_seeking","c55-h60",0.0805,161,2000
25,4000,35,4,"heterogeneous","naive","effect_seeking","c55-h60",0.1545,309,2000
26,8000,35,4,"heterogeneous","naive","effect_seeking","c55-h60",0.159,318,2000
27,4000,70,4,"heterogeneous","naive","effect_seeking","c55-h60",0.123,246,2000
28,8000,70,4,"heterogeneous","naive","effect_seeking","c55-h60",0.1255,251,2000
29,4000,140,4,"heterogeneous","naive","effect_seeking","c55-h60",0.0875,175,2000
30,8000,140,4,"heterogeneous","naive","effect_seeking","c55-h60",0.0785,157,2000
31,4000,35,16,"heterogeneous","naive","effect_seeking","c55-h60",0.0435,87,2000
32,8000,35,16,"heterogeneous","naive","effect_seeking","c55-h60",0.033,66,2000
33,4000,70,16,"heterogeneous","naive","effect_seeking","c55-h60",0.025,50,2000
34,8000,70,16,"heterogeneous","naive","effect_seeking","c55-h60",0.032,64,2000
35,4000,140,16,"heterogeneous","naive","effect_seeking","c55-h60",0.017,34,2000
36,8000,140,16,"heterogeneous","naive","effect_seeking","c55-h60",0.0205,41,2000
1,4000,35,4,"null","bonferroni","outcome_blinded","c55-h60",0.2135,427,2000
2,8000,35,4,"null","bonferroni","outcome_blinded","c55-h60",0.22,440,2000
3,4000,70,4,"null","bonferroni","outcome_blinded","c55-h60",0.2225,445,2000
4,8000,70,4,"null","bonferroni","outcome_blinded","c55-h60",0.216,432,2000
5,4000,140,4,"null","bonferroni","outcome_blinded","c55-h60",0.2165,433,2000
6,8000,140,4,"null","bonferroni","outcome_blinded","c55-h60",0.2335,467,2000
7,4000,35,16,"null","bonferroni","outcome_blinded","c55-h60",0.0665,133,2000
8,8000,35,16,"null","bonferroni","outcome_blinded","c55-h60",0.071,142,2000
9,4000,70,16,"null","bonferroni","outcome_blinded","c55-h60",0.057,114,2000
10,8000,70,16,"null","bonferroni","outcome_blinded","c55-h60",0.059,118,2000
11,4000,140,16,"null","bonferroni","outcome_blinded","c55-h60",0.0605,121,2000
12,8000,140,16,"null","bonferroni","outcome_blinded","c55-h60",0.061,122,2000
13,4000,35,4,"homogeneous","bonferroni","outcome_blinded","c55-h60",0.224,448,2000
14,8000,35,4,"homogeneous","bonferroni","outcome_blinded","c55-h60",0.219,438,2000
15,4000,70,4,"homogeneous","bonferroni","outcome_blinded","c55-h60",0.224,448,2000
16,8000,70,4,"homogeneous","bonferroni","outcome_blinded","c55-h60",0.2325,465,2000
17,4000,140,4,"homogeneous","bonferroni","outcome_blinded","c55-h60",0.241,482,2000
18,8000,140,4,"homogeneous","bonferroni","outcome_blinded","c55-h60",0.222,444,2000
19,4000,35,16,"homogeneous","bonferroni","outcome_blinded","c55-h60",0.065,130,2000
20,8000,35,16,"homogeneous","bonferroni","outcome_blinded","c55-h60",0.066,132,2000
21,4000,70,16,"homogeneous","bonferroni","outcome_blinded","c55-h60",0.067,134,2000
22,8000,70,16,"homogeneous","bonferroni","outcome_blinded","c55-h60",0.063,126,2000
23,4000,140,16,"homogeneous","bonferroni","outcome_blinded","c55-h60",0.0545,109,2000
24,8000,140,16,"homogeneous","bonferroni","outcome_blinded","c55-h60",0.0735,147,2000
25,4000,35,4,"heterogeneous","bonferroni","outcome_blinded","c55-h60",0.2235,447,2000
26,8000,35,4,"heterogeneous","bonferroni","outcome_blinded","c55-h60",0.229,458,2000
27,4000,70,4,"heterogeneous","bonferroni","outcome_blinded","c55-h60",0.223,446,2000
28,8000,70,4,"heterogeneous","bonferroni","outcome_blinded","c55-h60",0.205,410,2000
29,4000,140,4,"heterogeneous","bonferroni","outcome_blinded","c55-h60",0.2115,423,2000
30,8000,140,4,"heterogeneous","bonferroni","outcome_blinded","c55-h60",0.2245,449,2000
31,4000,35,16,"heterogeneous","bonferroni","outcome_blinded","c55-h60",0.0655,131,2000
32,8000,35,16,"heterogeneous","bonferroni","outcome_blinded","c55-h60",0.0675,135,2000
33,4000,70,16,"heterogeneous","bonferroni","outcome_blinded","c55-h60",0.0695,139,2000
34,8000,70,16,"heterogeneous","bonferroni","outcome_blinded","c55-h60",0.0665,133,2000
35,4000,140,16,"heterogeneous","bonferroni","outcome_blinded","c55-h60",0.062,124,2000
36,8000,140,16,"heterogeneous","bonferroni","outcome_blinded","c55-h60",0.0655,131,2000
1,4000,35,4,"null","naive","outcome_blinded","c55-h60",0.2135,427,2000
2,8000,35,4,"null","naive","outcome_blinded","c55-h60",0.22,440,2000
3,4000,70,4,"null","naive","outcome_blinded","c55-h60",0.2225,445,2000
4,8000,70,4,"null","naive","outcome_blinded","c55-h60",0.216,432,2000
5,4000,140,4,"null","naive","outcome_blinded","c55-h60",0.2165,433,2000
6,8000,140,4,"null","naive","outcome_blinded","c55-h60",0.2335,467,2000
7,4000,35,16,"null","naive","outcome_blinded","c55-h60",0.0665,133,2000
8,8000,35,16,"null","naive","outcome_blinded","c55-h60",0.071,142,2000
9,4000,70,16,"null","naive","outcome_blinded","c55-h60",0.057,114,2000
10,8000,70,16,"null","naive","outcome_blinded","c55-h60",0.059,118,2000
11,4000,140,16,"null","naive","outcome_blinded","c55-h60",0.0605,121,2000
12,8000,140,16,"null","naive","outcome_blinded","c55-h60",0.061,122,2000
13,4000,35,4,"homogeneous","naive","outcome_blinded","c55-h60",0.224,448,2000
14,8000,35,4,"homogeneous","naive","outcome_blinded","c55-h60",0.219,438,2000
15,4000,70,4,"homogeneous","naive","outcome_blinded","c55-h60",0.224,448,2000
16,8000,70,4,"homogeneous","naive","outcome_blinded","c55-h60",0.2325,465,2000
17,4000,140,4,"homogeneous","naive","outcome_blinded","c55-h60",0.241,482,2000
18,8000,140,4,"homogeneous","naive","outcome_blinded","c55-h60",0.222,444,2000
19,4000,35,16,"homogeneous","naive","outcome_blinded","c55-h60",0.065,130,2000
20,8000,35,16,"homogeneous","naive","outcome_blinded","c55-h60",0.066,132,2000
21,4000,70,16,"homogeneous","naive","outcome_blinded","c55-h60",0.067,134,2000
22,8000,70,16,"homogeneous","naive","outcome_blinded","c55-h60",0.063,126,2000
23,4000,140,16,"homogeneous","naive","outcome_blinded","c55-h60",0.0545,109,2000
24,8000,140,16,"homogeneous","naive","outcome_blinded","c55-h60",0.0735,147,2000
25,4000,35,4,"heterogeneous","naive","outcome_blinded","c55-h60",0.2235,447,2000
26,8000,35,4,"heterogeneous","naive","outcome_blinded","c55-h60",0.229,458,2000
27,4000,70,4,"heterogeneous","naive","outcome_blinded","c55-h60",0.223,446,2000
28,8000,70,4,"heterogeneous","naive","outcome_blinded","c55-h60",0.205,410,2000
29,4000,140,4,"heterogeneous","naive","outcome_blinded","c55-h60",0.2115,423,2000
30,8000,140,4,"heterogeneous","naive","outcome_blinded","c55-h60",0.2245,449,2000
31,4000,35,16,"heterogeneous","naive","outcome_blinded","c55-h60",0.0655,131,2000
32,8000,35,16,"heterogeneous","naive","outcome_blinded","c55-h60",0.0675,135,2000
33,4000,70,16,"heterogeneous","naive","outcome_blinded","c55-h60",0.0695,139,2000
34,8000,70,16,"heterogeneous","naive","outcome_blinded","c55-h60",0.0665,133,2000
35,4000,140,16,"heterogeneous","naive","outcome_blinded","c55-h60",0.062,124,2000
36,8000,140,16,"heterogeneous","naive","outcome_blinded","c55-h60",0.0655,131,2000
1,4000,35,4,"null","bonferroni","prognostic_high","c55-h60",0.401,802,2000
2,8000,35,4,"null","bonferroni","prognostic_high","c55-h60",0.4125,825,2000
3,4000,70,4,"null","bonferroni","prognostic_high","c55-h60",0.4065,813,2000
4,8000,70,4,"null","bonferroni","prognostic_high","c55-h60",0.4115,823,2000
5,4000,140,4,"null","bonferroni","prognostic_high","c55-h60",0.4055,811,2000
6,8000,140,4,"null","bonferroni","prognostic_high","c55-h60",0.407,814,2000
7,4000,35,16,"null","bonferroni","prognostic_high","c55-h60",0.134,268,2000
8,8000,35,16,"null","bonferroni","prognostic_high","c55-h60",0.123,246,2000
9,4000,70,16,"null","bonferroni","prognostic_high","c55-h60",0.134,268,2000
10,8000,70,16,"null","bonferroni","prognostic_high","c55-h60",0.1385,277,2000
11,4000,140,16,"null","bonferroni","prognostic_high","c55-h60",0.136,272,2000
12,8000,140,16,"null","bonferroni","prognostic_high","c55-h60",0.1265,253,2000
13,4000,35,4,"homogeneous","bonferroni","prognostic_high","c55-h60",0.3805,761,2000
14,8000,35,4,"homogeneous","bonferroni","prognostic_high","c55-h60",0.392,784,2000
15,4000,70,4,"homogeneous","bonferroni","prognostic_high","c55-h60",0.408,816,2000
16,8000,70,4,"homogeneous","bonferroni","prognostic_high","c55-h60",0.406,812,2000
17,4000,140,4,"homogeneous","bonferroni","prognostic_high","c55-h60",0.4,800,2000
18,8000,140,4,"homogeneous","bonferroni","prognostic_high","c55-h60",0.412,824,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_high","c55-h60",0.137,274,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_high","c55-h60",0.131,262,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_high","c55-h60",0.139,278,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_high","c55-h60",0.123,246,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_high","c55-h60",0.142,284,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_high","c55-h60",0.136,272,2000
25,4000,35,4,"heterogeneous","bonferroni","prognostic_high","c55-h60",0.414,828,2000
26,8000,35,4,"heterogeneous","bonferroni","prognostic_high","c55-h60",0.422,844,2000
27,4000,70,4,"heterogeneous","bonferroni","prognostic_high","c55-h60",0.442,884,2000
28,8000,70,4,"heterogeneous","bonferroni","prognostic_high","c55-h60",0.4365,873,2000
29,4000,140,4,"heterogeneous","bonferroni","prognostic_high","c55-h60",0.428,856,2000
