"scenario","family","baseline_risk","mismatch","precision","n_trial","n_emulation","delta","delta_raw_true","truth_class","method","cutoff","wrong_definitive","wrong_definitive_mcse","correct_definitive","correct_definitive_mcse","indeterminate","indeterminate_mcse","decision_rate","decision_rate_mcse","convergence","n_used","compatibility_mean"
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.79,0.0908000000000001,0.00287338852857818,0,0,0.9092,0.00287338852857818,0.0908000000000001,0.00287338852857818,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.8,0.0835,0.00276650327200865,0,0,0.9165,0.00276650327200865,0.0835,0.00276650327200865,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.81,0.0759999999999999,0.00265011364100318,0,0,0.924,0.00265011364100318,0.0759999999999999,0.00265011364100318,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.82,0.0691999999999998,0.00253806622805995,0,0,0.9308,0.00253806622805995,0.0691999999999998,0.00253806622805995,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.83,0.0621999999999998,0.00241530523328556,0,0,0.9378,0.00241530523328556,0.0621999999999998,0.00241530523328556,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.84,0.0575999999999997,0.0023299714325905,0,0,0.9424,0.0023299714325905,0.0575999999999997,0.0023299714325905,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.85,0.0529,0.00223845037157575,0,0,0.9471,0.00223845037157575,0.0529,0.00223845037157575,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.86,0.0488,0.00215460442588052,0,0,0.9512,0.00215460442588052,0.0488,0.00215460442588052,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.87,0.0427,0.00202190004895919,0,0,0.9573,0.00202190004895919,0.0427,0.00202190004895919,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.88,0.0374000000000001,0.00189749414976811,0,0,0.9626,0.00189749414976811,0.0374000000000001,0.00189749414976811,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.89,0.0329000000000001,0.00178383777505714,0,0,0.9671,0.00178383777505714,0.0329000000000001,0.00178383777505714,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.9,0.0292,0.00168375161527778,0,0,0.9708,0.00168375161527778,0.0292,0.00168375161527778,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.91,0.0255000000000001,0.00157645917243445,0,0,0.9745,0.00157645917243445,0.0255000000000001,0.00157645917243445,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.92,0.0217000000000002,0.00145709413296858,0,0,0.9783,0.00145709413296858,0.0217000000000002,0.00145709413296858,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.93,0.0171000000000001,0.00129650572413277,0,0,0.9829,0.00129650572413277,0.0171000000000001,0.00129650572413277,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.94,0.0141,0.00117909203449206,0,0,0.9859,0.00117909203449206,0.0141,0.00117909203449206,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.95,0.0116,0.00107082149113045,0,0,0.9884,0.00107082149113045,0.0116,0.00107082149113045,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.96,0.00849999999999998,0.000918073682189352,0,0,0.9915,0.000918073682189352,0.00849999999999998,0.000918073682189352,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.97,0.00519999999999987,0.00071926888906265,0,0,0.9948,0.00071926888906265,0.00519999999999987,0.00071926888906265,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.98,0.00339999999999996,0.00058213219099174,0,0,0.9966,0.00058213219099174,0.00339999999999996,0.00058213219099174,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.03,0,"aligned","compatibility",0.99,0.00169999999999998,0.000411980549052071,0,0,0.9983,0.000411980549052071,0.00169999999999998,0.000411980549052071,1,10000,0.467880599008097
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","forced-plugin",NA,0.1391,0.00346068152704989,0.8609,0.00346068152704989,0,0,1,0,1,10000,NA
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","joint-uncertainty",NA,0.0021999999999999,0.00046854877419043,0,0,0.9978,0.00046854877419043,0.0021999999999999,0.00046854877419043,1,10000,NA
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.5,0.1404,0.00347418925781258,0.8596,0.00347418925781258,0,0,1,0,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.51,0.1333,0.00339915672287143,0.8518,0.00355315894576229,0.0149,0.00121158812910138,0.9851,0.00121158812910137,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.52,0.128,0.0033410651402851,0.8436,0.00363252302433902,0.0284000000000002,0.00166121039064782,0.9716,0.00166121039064782,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.53,0.1226,0.00327993899333166,0.8353,0.00370928118059103,0.0421000000000002,0.00200827346649596,0.9579,0.00200827346649596,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.54,0.1155,0.0031964037134993,0.8289,0.00376615153568447,0.0556000000000001,0.0022915909623913,0.9444,0.0022915909623913,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.55,0.1094,0.00312156025311709,0.8213,0.00383120070080899,0.0693000000000002,0.00253976298886384,0.9307,0.00253976298886384,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.56,0.1023,0.0030305757603041,0.8142,0.0038896463765868,0.0834999999999997,0.00276650327200865,0.9165,0.00276650327200865,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.57,0.0958999999999999,0.00294468777947906,0.8049,0.00396297483173312,0.0992000000000002,0.00298945307422072,0.9008,0.00298945307422072,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.58,0.0908000000000001,0.00287338852857818,0.7953,0.00403502405716626,0.1139,0.00317705655738745,0.8861,0.00317705655738745,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.59,0.0855000000000002,0.00279638283782792,0.7858,0.0041028672111021,0.1287,0.00334884345338035,0.8713,0.00334884345338035,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.6,0.0813,0.00273308945660368,0.7769,0.00416345678940551,0.1418,0.00348862337452843,0.8582,0.00348862337452843,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.61,0.0755000000000001,0.00264209633952049,0.7675,0.00422447151913279,0.157,0.00363818961055666,0.843,0.00363818961055666,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.62,0.0713999999999999,0.0025750470066986,0.7554,0.00429871281818026,0.1732,0.00378439006457006,0.8268,0.00378439006457006,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.63,0.0668999999999998,0.0024986122761104,0.7442,0.00436331752843947,0.1889,0.00391448736377177,0.8111,0.00391448736377177,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.64,0.0623999999999999,0.00241892726656081,0.7323,0.00442782469878363,0.2053,0.00403940870453417,0.7947,0.00403940870453417,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.65,0.0583999999999999,0.00234509998707857,0.7188,0.00449607356120275,0.2228,0.00416145981294798,0.7772,0.00416145981294798,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.66,0.0557000000000001,0.00229352938235003,0.7055,0.00455840464475143,0.2388,0.00426371597639796,0.7612,0.00426371597639796,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.67,0.0533,0.00224642285457672,0.6937,0.00460978915088309,0.253,0.00434752689457003,0.747,0.00434752689457003,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.68,0.0499,0.00217749239891066,0.6787,0.00466999056542809,0.2714,0.00444704189525601,0.7286,0.00444704189525601,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.69,0.0474,0.00212503542971812,0.664,0.00472362480126545,0.2886,0.00453134166729147,0.7114,0.00453134166729147,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.7,0.0440000000000001,0.00205105355416874,0.6486,0.00477431496744169,0.3074,0.00461439630562108,0.6926,0.00461439630562108,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.71,0.0407999999999999,0.00197836482801818,0.63,0.00482828450208993,0.3292,0.00469946214948569,0.6708,0.00469946214948569,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.72,0.0372999999999999,0.00189505412139396,0.6112,0.00487502129054461,0.3515,0.00477462613253362,0.6485,0.00477462613253362,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.73,0.0349999999999999,0.00183788949172092,0.5908,0.00491710827574328,0.3742,0.00483939851405089,0.6258,0.00483939851405089,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.74,0.0323,0.00176804513470671,0.5691,0.00495226932800971,0.3986,0.00489634572105993,0.6014,0.00489634572105993,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.75,0.0302999999999999,0.00171420093585469,0.5467,0.00497839225442756,0.423,0.00494060127455103,0.577,0.00494060127455104,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.76,0.0283000000000001,0.00165836848094788,0.5244,0.00499429257210991,0.4473,0.00497239816128493,0.5527,0.00497239816128493,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.77,0.0257,0.00158246687805532,0.4992,0.00500024361842736,0.4751,0.0049940457596327,0.5249,0.0049940457596327,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.78,0.0238000000000003,0.00152433210254062,0.470200000000001,0.00499136127411515,0.506,0.00499988998778901,0.494,0.00499988998778901,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.79,0.0216000000000001,0.00145380719338431,0.4409,0.00496519730911367,0.5375,0.00498616698337714,0.4625,0.00498616698337714,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.8,0.0198,0.00139319420721232,0.4072,0.00491337258133496,0.573,0.00494667028966917,0.427,0.00494667028966917,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.81,0.0181999999999998,0.00133680765462746,0.3699,0.00482801511731245,0.6119,0.00487341913048728,0.3881,0.00487341913048728,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.82,0.0158999999999999,0.00125094983414567,0.3202,0.00466576606114054,0.6639,0.00472397190836909,0.3361,0.00472397190836909,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.83,0.0145,0.00119545719780804,0.2662,0.00441992189647695,0.7193,0.00449363664274605,0.2807,0.00449363664274605,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.84,0.0137,0.00116248274680263,0.1979,0.00398436274887872,0.7884,0.00408463124666591,0.2116,0.00408463124666591,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.85,0.0128,0.00112416296604956,0.121,0.00326143583355074,0.8662,0.00340454330145862,0.1338,0.00340454330145862,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.86,0.0105999999999999,0.00102414300119117,0.0611000000000002,0.0023952562963642,0.9283,0.0025800342357547,0.0717000000000001,0.0025800342357547,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.87,0.00949999999999994,0.000970087164594322,0.0252000000000001,0.00156739965361971,0.9653,0.00183028030437926,0.0346999999999998,0.00183028030437926,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.88,0.00829999999999993,0.000907300016164401,0.00770000000000004,0.000874155257801224,0.984,0.00125481371356286,0.016,0.00125481371356286,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.89,0.00719999999999994,0.000845510194349398,0.0012,0.000346219564436626,0.9916,0.000912703293918752,0.00840000000000003,0.000912703293918752,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.9,0.00559999999999993,0.000746270521975301,0,0,0.9944,0.000746270521975301,0.00559999999999993,0.000746270521975301,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.91,0.00460000000000004,0.000676705100453215,0,0,0.9954,0.000676705100453215,0.00460000000000004,0.000676705100453215,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.92,0.00369999999999993,0.000607180258890779,0,0,0.9963,0.000607180258890779,0.00369999999999993,0.000607180258890779,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.93,0.0032999999999999,0.000573536306077781,0,0,0.9967,0.000573536306077781,0.0032999999999999,0.000573536306077781,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.94,0.00280000000000003,0.000528435354979554,0,0,0.9972,0.000528435354979554,0.00280000000000003,0.000528435354979554,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.95,0.0021999999999999,0.00046854877419043,0,0,0.9978,0.00046854877419043,0.0021999999999999,0.00046854877419043,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.96,0.00140000000000001,0.000373922427514321,0,0,0.9986,0.000373922427514321,0.00140000000000001,0.000373922427514321,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.97,0.000800000000000028,0.000282743690291082,0,0,0.9992,0.000282743690291082,0.000800000000000028,0.000282743690291082,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.98,0.000300000000000001,0.000173187757650275,0,0,0.9997,0.000173187757650275,0.000300000000000001,0.000173187757650275,1,10000,0.702048045203504
1,"logit","lower","aligned","small",500,5000,0.05,0,"aligned","compatibility",0.99,0.000100000000000009,0.000100000000000024,0,0,0.9999,0.000100000000000024,0.000100000000000009,0.000100000000000024,1,10000,0.702048045203504
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","forced-plugin",NA,0.7913,0.00406399835239355,0.2087,0.00406399835239355,0,0,1,0,1,10000,NA
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","joint-uncertainty",NA,0.0582,0.00234132957577915,0,0,0.9418,0.00234132957577915,0.0582,0.00234132957577915,1,10000,NA
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.5,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.51,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.52,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.53,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.54,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.55,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.56,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.57,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.58,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.59,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.6,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.61,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.62,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.63,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.64,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.65,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.66,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.67,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.68,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.69,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.7,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.71,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.72,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.73,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.74,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
2,"probit","lower","aligned","small",500,5000,0.01,0,"aligned","compatibility",0.75,1,0,0,0,0,0,1,0,1,10000,0.14875974145268
