"formal_scenario","pair_id","method","own_target","psi","mapped_equal","exact_change","functional_discrepancy"
27,2,"equalq",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
27,2,"aggregate-gate",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
27,2,"validation-50",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
27,2,"validation-100",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
27,2,"validation-200",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
27,2,"site-exclusion-200",NA,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,NA
27,3,"historical-fixed",-0.0769462033751915,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00338312492887133
27,3,"historical-dl",-0.0768252427007285,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00326216425440833
27,3,"historical-q-gate",-0.0769462033751915,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00338312492887133
27,3,"commonq-fixed",-0.0757736057807844,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00221052733446422
27,3,"pm-hk",-0.0756622806226274,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00209920217630719
27,3,"equalq",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
27,3,"aggregate-gate",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
27,3,"validation-50",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
27,3,"validation-100",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
27,3,"validation-200",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
27,3,"site-exclusion-200",NA,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,NA
28,1,"historical-fixed",-0.070526602122858,-0.0735630784463202,-0.0685630784463202,0.005,0.00303647632346221
28,1,"historical-dl",-0.0701301138549731,-0.0735630784463202,-0.0685630784463202,0.005,0.00343296459134702
28,1,"historical-q-gate",-0.070526602122858,-0.0735630784463202,-0.0685630784463202,0.005,0.00303647632346221
28,1,"commonq-fixed",-0.0695679296764119,-0.0735630784463202,-0.0685630784463202,0.005,0.00399514876990827
28,1,"pm-hk",-0.069298759814563,-0.0735630784463202,-0.0685630784463202,0.005,0.00426431863175715
28,1,"equalq",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,1,"aggregate-gate",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,1,"validation-50",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,1,"validation-100",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,1,"validation-200",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,1,"site-exclusion-200",NA,-0.0735630784463202,-0.0685630784463202,0.005,NA
28,2,"historical-fixed",-0.0704544312107554,-0.0735630784463202,-0.0685630784463202,0.005,0.00310864723556478
28,2,"historical-dl",-0.0699806735940937,-0.0735630784463202,-0.0685630784463202,0.005,0.00358240485222648
28,2,"historical-q-gate",-0.0704544312107554,-0.0735630784463202,-0.0685630784463202,0.005,0.00310864723556478
28,2,"commonq-fixed",-0.0691620694583994,-0.0735630784463202,-0.0685630784463202,0.005,0.0044010089879208
28,2,"pm-hk",-0.0690149656189212,-0.0735630784463202,-0.0685630784463202,0.005,0.00454811282739899
28,2,"equalq",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,2,"aggregate-gate",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,2,"validation-50",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,2,"validation-100",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,2,"validation-200",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,2,"site-exclusion-200",NA,-0.0735630784463202,-0.0685630784463202,0.005,NA
28,3,"historical-fixed",-0.0704007804985637,-0.0735630784463202,-0.0685630784463202,0.005,0.00316229794775642
28,3,"historical-dl",-0.0699101488259388,-0.0735630784463202,-0.0685630784463202,0.005,0.00365292962038134
28,3,"historical-q-gate",-0.0704007804985637,-0.0735630784463202,-0.0685630784463202,0.005,0.00316229794775642
28,3,"commonq-fixed",-0.0689444887060383,-0.0735630784463202,-0.0685630784463202,0.005,0.00461858974028186
28,3,"pm-hk",-0.0688706308199086,-0.0735630784463202,-0.0685630784463202,0.005,0.00469244762641158
28,3,"equalq",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,3,"aggregate-gate",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,3,"validation-50",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,3,"validation-100",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,3,"validation-200",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
28,3,"site-exclusion-200",NA,-0.0735630784463202,-0.0685630784463202,0.005,NA
29,1,"historical-fixed",-0.0669154682515854,-0.0735630784463202,-0.0635630784463202,0.01,0.00664761019473477
29,1,"historical-dl",-0.0659309533993169,-0.0735630784463202,-0.0635630784463202,0.01,0.00763212504700324
29,1,"historical-q-gate",-0.0669154682515854,-0.0735630784463202,-0.0635630784463202,0.01,0.00664761019473477
29,1,"commonq-fixed",-0.0665174577466906,-0.0735630784463202,-0.0635630784463202,0.01,0.00704562069962959
29,1,"pm-hk",-0.0654986488236226,-0.0735630784463202,-0.0635630784463202,0.01,0.00806442962269756
29,1,"equalq",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,1,"aggregate-gate",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,1,"validation-50",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,1,"validation-100",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,1,"validation-200",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,1,"site-exclusion-200",NA,-0.0735630784463202,-0.0635630784463202,0.01,NA
29,2,"historical-fixed",-0.0675739466456805,-0.0735630784463202,-0.0635630784463202,0.01,0.00598913180063963
29,2,"historical-dl",-0.0658264379050317,-0.0735630784463202,-0.0635630784463202,0.01,0.00773664054128843
29,2,"historical-q-gate",-0.0675739466456805,-0.0735630784463202,-0.0635630784463202,0.01,0.00598913180063963
29,2,"commonq-fixed",-0.0662322165098267,-0.0735630784463202,-0.0635630784463202,0.01,0.00733086193649345
29,2,"pm-hk",-0.0651176060590692,-0.0735630784463202,-0.0635630784463202,0.01,0.00844547238725099
29,2,"equalq",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,2,"aggregate-gate",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,2,"validation-50",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,2,"validation-100",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,2,"validation-200",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,2,"site-exclusion-200",NA,-0.0735630784463202,-0.0635630784463202,0.01,NA
29,3,"historical-fixed",-0.0678701739646369,-0.0735630784463202,-0.0635630784463202,0.01,0.0056929044816833
29,3,"historical-dl",-0.0657682988303243,-0.0735630784463202,-0.0635630784463202,0.01,0.00779477961599591
29,3,"historical-q-gate",-0.0678701739646369,-0.0735630784463202,-0.0635630784463202,0.01,0.0056929044816833
29,3,"commonq-fixed",-0.0660840575465424,-0.0735630784463202,-0.0635630784463202,0.01,0.00747902089977777
29,3,"pm-hk",-0.064943942035999,-0.0735630784463202,-0.0635630784463202,0.01,0.00861913641032119
29,3,"equalq",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,3,"aggregate-gate",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,3,"validation-50",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,3,"validation-100",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,3,"validation-200",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
29,3,"site-exclusion-200",NA,-0.0735630784463202,-0.0635630784463202,0.01,NA
30,1,"historical-fixed",-0.0758344102819606,-0.0735630784463202,-0.0735630784463202,0,-0.00227133183564042
30,1,"historical-dl",-0.0756884225235837,-0.0735630784463202,-0.0735630784463202,0,-0.00212534407726352
30,1,"historical-q-gate",-0.0758344102819606,-0.0735630784463202,-0.0735630784463202,0,-0.00227133183564042
30,1,"commonq-fixed",-0.0745930149373714,-0.0735630784463202,-0.0735630784463202,0,-0.00102993649105125
30,1,"pm-hk",-0.074489002584493,-0.0735630784463202,-0.0735630784463202,0,-0.000925924138172843
30,1,"equalq",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,1,"aggregate-gate",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,1,"validation-50",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,1,"validation-100",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,1,"validation-200",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,1,"site-exclusion-200",NA,-0.0735630784463202,-0.0735630784463202,0,NA
30,2,"historical-fixed",-0.0758344102819606,-0.0735630784463202,-0.0735630784463202,0,-0.00227133183564042
30,2,"historical-dl",-0.0756884225235837,-0.0735630784463202,-0.0735630784463202,0,-0.00212534407726352
30,2,"historical-q-gate",-0.0758344102819606,-0.0735630784463202,-0.0735630784463202,0,-0.00227133183564042
30,2,"commonq-fixed",-0.0745930149373714,-0.0735630784463202,-0.0735630784463202,0,-0.00102993649105125
30,2,"pm-hk",-0.074489002584493,-0.0735630784463202,-0.0735630784463202,0,-0.000925924138172843
30,2,"equalq",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,2,"aggregate-gate",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,2,"validation-50",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,2,"validation-100",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,2,"validation-200",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,2,"site-exclusion-200",NA,-0.0735630784463202,-0.0735630784463202,0,NA
30,3,"historical-fixed",-0.0758344102819606,-0.0735630784463202,-0.0735630784463202,0,-0.00227133183564042
30,3,"historical-dl",-0.0756884225235837,-0.0735630784463202,-0.0735630784463202,0,-0.00212534407726352
30,3,"historical-q-gate",-0.0758344102819606,-0.0735630784463202,-0.0735630784463202,0,-0.00227133183564042
30,3,"commonq-fixed",-0.0745930149373714,-0.0735630784463202,-0.0735630784463202,0,-0.00102993649105125
30,3,"pm-hk",-0.074489002584493,-0.0735630784463202,-0.0735630784463202,0,-0.000925924138172843
30,3,"equalq",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,3,"aggregate-gate",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,3,"validation-50",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,3,"validation-100",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,3,"validation-200",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
30,3,"site-exclusion-200",NA,-0.0735630784463202,-0.0735630784463202,0,NA
31,1,"historical-fixed",-0.0893770654042384,-0.0871261568926403,-0.0871261568926403,0,-0.00225090851159809
31,1,"historical-dl",-0.0893770654042384,-0.0871261568926403,-0.0871261568926403,0,-0.00225090851159809
31,1,"historical-q-gate",-0.0893770654042384,-0.0871261568926403,-0.0871261568926403,0,-0.00225090851159809
31,1,"commonq-fixed",-0.0882621774920313,-0.0871261568926403,-0.0871261568926403,0,-0.00113602059939094
31,1,"pm-hk",-0.0881419909822868,-0.0871261568926403,-0.0871261568926403,0,-0.00101583408964649
31,1,"equalq",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,1,"aggregate-gate",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,1,"validation-50",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,1,"validation-100",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,1,"validation-200",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,1,"site-exclusion-200",NA,-0.0871261568926403,-0.0871261568926403,0,NA
31,2,"historical-fixed",-0.0893770654042384,-0.0871261568926403,-0.0871261568926403,0,-0.00225090851159809
31,2,"historical-dl",-0.0893770654042384,-0.0871261568926403,-0.0871261568926403,0,-0.00225090851159809
31,2,"historical-q-gate",-0.0893770654042384,-0.0871261568926403,-0.0871261568926403,0,-0.00225090851159809
31,2,"commonq-fixed",-0.0882621774920313,-0.0871261568926403,-0.0871261568926403,0,-0.00113602059939094
31,2,"pm-hk",-0.0881419909822868,-0.0871261568926403,-0.0871261568926403,0,-0.00101583408964649
31,2,"equalq",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,2,"aggregate-gate",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,2,"validation-50",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,2,"validation-100",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,2,"validation-200",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,2,"site-exclusion-200",NA,-0.0871261568926403,-0.0871261568926403,0,NA
31,3,"historical-fixed",-0.0893770654042384,-0.0871261568926403,-0.0871261568926403,0,-0.00225090851159809
31,3,"historical-dl",-0.0893770654042384,-0.0871261568926403,-0.0871261568926403,0,-0.00225090851159809
31,3,"historical-q-gate",-0.0893770654042384,-0.0871261568926403,-0.0871261568926403,0,-0.00225090851159809
31,3,"commonq-fixed",-0.0882621774920313,-0.0871261568926403,-0.0871261568926403,0,-0.00113602059939094
31,3,"pm-hk",-0.0881419909822868,-0.0871261568926403,-0.0871261568926403,0,-0.00101583408964649
31,3,"equalq",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,3,"aggregate-gate",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,3,"validation-50",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,3,"validation-100",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,3,"validation-200",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
31,3,"site-exclusion-200",NA,-0.0871261568926403,-0.0871261568926403,0,NA
32,1,"historical-fixed",-0.0873939179785959,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,-0.000267761085955609
32,1,"historical-dl",-0.0873939179785959,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,-0.000267761085955609
32,1,"historical-q-gate",-0.0873939179785959,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,-0.000267761085955609
32,1,"commonq-fixed",-0.0864471077227535,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.000679049169886856
32,1,"pm-hk",-0.0864471077227535,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.000679049169886856
32,1,"equalq",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
32,1,"aggregate-gate",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
32,1,"validation-50",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
32,1,"validation-100",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
32,1,"validation-200",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
32,1,"site-exclusion-200",NA,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,NA
32,2,"historical-fixed",-0.0874691860533511,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,-0.000343029160710745
32,2,"historical-dl",-0.0874691860533511,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,-0.000343029160710745
32,2,"historical-q-gate",-0.0874691860533511,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,-0.000343029160710745
32,2,"commonq-fixed",-0.0869893826669647,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.000136774225675623
32,2,"pm-hk",-0.0869757215285703,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.000150435364070028
32,2,"equalq",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
32,2,"aggregate-gate",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
32,2,"validation-50",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
32,2,"validation-100",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
32,2,"validation-200",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
32,2,"site-exclusion-200",NA,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,NA
32,3,"historical-fixed",-0.0874978767761402,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,-0.000371719883499835
32,3,"historical-dl",-0.0874215156739993,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,-0.000295358781358931
32,3,"historical-q-gate",-0.0874978767761402,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,-0.000371719883499835
32,3,"commonq-fixed",-0.087298349871172,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,-0.000172192978531716
32,3,"pm-hk",-0.0870881691065428,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,3.79877860974959e-05
32,3,"equalq",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
32,3,"aggregate-gate",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
32,3,"validation-50",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
32,3,"validation-100",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
32,3,"validation-200",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
32,3,"site-exclusion-200",NA,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,NA
33,1,"historical-fixed",-0.0915575183171013,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00443136142446092
33,1,"historical-dl",-0.0915575183171013,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00443136142446092
33,1,"historical-q-gate",-0.0915575183171013,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00443136142446092
33,1,"commonq-fixed",-0.0903603574671839,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00323420057454354
33,1,"pm-hk",-0.0902190960640818,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00309293917144146
33,1,"equalq",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
33,1,"aggregate-gate",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
33,1,"validation-50",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
33,1,"validation-100",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
33,1,"validation-200",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
33,1,"site-exclusion-200",NA,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,NA
33,2,"historical-fixed",-0.0915790548112731,-0.0871261568926403,-0.089383485610465,-0.00225732871782468,-0.00445289791863278
33,2,"historical-dl",-0.0915790548112731,-0.0871261568926403,-0.089383485610465,-0.00225732871782468,-0.00445289791863278
33,2,"historical-q-gate",-0.0915790548112731,-0.0871261568926403,-0.089383485610465,-0.00225732871782468,-0.00445289791863278
33,2,"commonq-fixed",-0.090525960188912,-0.0871261568926403,-0.089383485610465,-0.00225732871782468,-0.00339980329627172
33,2,"pm-hk",-0.0903766033635497,-0.0871261568926403,-0.089383485610465,-0.00225732871782468,-0.00325044647090936
33,2,"equalq",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782468,-0.00225732871782468
