"formal_scenario","pair_id","site","theta_local","v_local","theta_q","v_q","intended_theta_q"
48,2,4,-0.0738511460862493,0.000291345895067874,-0.0735630784463202,0.000286683714587165,-0.0735630784463202
48,2,5,-0.0744827979802852,0.000310101545002903,-0.0735630784463202,0.000299256928985103,-0.0735630784463202
48,2,6,-0.0751386541727494,0.000336821665855452,-0.0735630784463202,0.000326350852900657,-0.0735630784463202
48,3,1,-0.0721657413076382,0.000273473120819725,-0.0735630784463202,0.000328155122439131,-0.0735630784463202
48,3,2,-0.0726878585366693,0.000273719915594102,-0.0735630784463202,0.000300342066404095,-0.0735630784463202
48,3,3,-0.0732509459324211,0.000279486503081847,-0.0735630784463202,0.000287044849154349,-0.0735630784463202
48,3,4,-0.0738511460862493,0.000291345895067874,-0.0735630784463202,0.000286683714587165,-0.0735630784463202
48,3,5,-0.0744827979802852,0.000310101545002903,-0.0735630784463202,0.000299256928985103,-0.0735630784463202
48,3,6,-0.0751386541727494,0.000336821665855452,-0.0735630784463202,0.000326350852900657,-0.0735630784463202
49,1,1,-0.0843314826152763,0.00027050757339862,-0.0871261568926404,0.00032418437707444,-0.0871261568926404
49,1,2,-0.0853757170733386,0.000271540700562043,-0.0871261568926403,0.00029771021079564,-0.0871261568926403
49,1,3,-0.0865018918648423,0.000278042919371287,-0.0871261568926403,0.000285443098117511,-0.0871261568926403
49,1,4,-0.0877022921724986,0.000290618469932025,-0.0871261568926403,0.000285949853552199,-0.0871261568926403
49,1,5,-0.0889655959605705,0.00031010101313496,-0.0871261568926403,0.000299343095236011,-0.0871261568926403
49,1,6,-0.0902773083454988,0.000337588613325735,-0.0871261568926403,0.000327314136321057,-0.0871261568926403
49,2,1,-0.0843314826152763,0.00027050757339862,-0.0871261568926404,0.00032418437707444,-0.0871261568926404
49,2,2,-0.0853757170733386,0.000271540700562043,-0.0871261568926403,0.00029771021079564,-0.0871261568926403
49,2,3,-0.0865018918648423,0.000278042919371287,-0.0871261568926403,0.000285443098117511,-0.0871261568926403
49,2,4,-0.0877022921724986,0.000290618469932025,-0.0871261568926403,0.000285949853552199,-0.0871261568926403
49,2,5,-0.0889655959605705,0.00031010101313496,-0.0871261568926403,0.000299343095236011,-0.0871261568926403
49,2,6,-0.0902773083454988,0.000337588613325735,-0.0871261568926403,0.000327314136321057,-0.0871261568926403
49,3,1,-0.0843314826152763,0.00027050757339862,-0.0871261568926404,0.00032418437707444,-0.0871261568926404
49,3,2,-0.0853757170733386,0.000271540700562043,-0.0871261568926403,0.00029771021079564,-0.0871261568926403
49,3,3,-0.0865018918648423,0.000278042919371287,-0.0871261568926403,0.000285443098117511,-0.0871261568926403
49,3,4,-0.0877022921724986,0.000290618469932025,-0.0871261568926403,0.000285949853552199,-0.0871261568926403
49,3,5,-0.0889655959605705,0.00031010101313496,-0.0871261568926403,0.000299343095236011,-0.0871261568926403
49,3,6,-0.0902773083454988,0.000337588613325735,-0.0871261568926403,0.000327314136321057,-0.0871261568926403
50,1,1,-0.0774651549059398,0.000365261820122807,-0.082108657443879,0.00066135208303946,-0.0871261568926404
50,1,2,-0.0853757170733386,0.000271540700562043,-0.0871261568926403,0.00029771021079564,-0.0871261568926403
50,1,3,-0.0865018918648423,0.000278042919371287,-0.0871261568926403,0.000285443098117511,-0.0871261568926403
50,1,4,-0.0877022921724986,0.000290618469932025,-0.0871261568926403,0.000285949853552199,-0.0871261568926403
50,1,5,-0.0889655959605705,0.00031010101313496,-0.0871261568926403,0.000299343095236011,-0.0871261568926403
50,1,6,-0.0807393735002905,0.000507729026226279,-0.082108657443879,0.000543440051148494,-0.0871261568926403
50,2,1,-0.0843314826152763,0.00027050757339862,-0.0871261568926404,0.00032418437707444,-0.0871261568926404
50,2,2,-0.0780142248328078,0.000372980386096805,-0.082108657443879,0.000582428294042966,-0.0871261568926403
50,2,3,-0.0865018918648423,0.000278042919371287,-0.0871261568926403,0.000285443098117511,-0.0871261568926403
50,2,4,-0.0877022921724986,0.000290618469932025,-0.0871261568926403,0.000285949853552199,-0.0871261568926403
50,2,5,-0.0799783802357066,0.000454210257557835,-0.082108657443879,0.000516924249012526,-0.0871261568926403
50,2,6,-0.0902773083454988,0.000337588613325735,-0.0871261568926403,0.000327314136321057,-0.0871261568926403
50,3,1,-0.0843314826152763,0.00027050757339862,-0.0871261568926404,0.00032418437707444,-0.0871261568926404
50,3,2,-0.0853757170733386,0.000271540700562043,-0.0871261568926403,0.00029771021079564,-0.0871261568926403
50,3,3,-0.0786154515269708,0.000389282176631582,-0.082108657443879,0.000535380003032024,-0.0871261568926403
50,3,4,-0.0792700881797573,0.000415665071068982,-0.082108657443879,0.00051437594858091,-0.0871261568926403
50,3,5,-0.0889655959605705,0.00031010101313496,-0.0871261568926403,0.000299343095236011,-0.0871261568926403
50,3,6,-0.0902773083454988,0.000337588613325735,-0.0871261568926403,0.000327314136321057,-0.0871261568926403
51,1,1,-0.0890154877956231,0.000271555228291998,-0.0938981430461143,0.000327072650892915,-0.0871261568926404
51,1,2,-0.0853757170733386,0.000271540700562043,-0.0871261568926403,0.00029771021079564,-0.0871261568926403
51,1,3,-0.0865018918648423,0.000278042919371287,-0.0871261568926403,0.000285443098117511,-0.0871261568926403
51,1,4,-0.0877022921724986,0.000290618469932025,-0.0871261568926403,0.000285949853552199,-0.0871261568926403
51,1,5,-0.0889655959605705,0.00031010101313496,-0.0871261568926403,0.000299343095236011,-0.0871261568926403
51,1,6,-0.0995524047812897,0.000342025241875529,-0.0938981430461144,0.000329562083052759,-0.0871261568926403
51,2,1,-0.0843314826152763,0.00027050757339862,-0.0871261568926404,0.00032418437707444,-0.0871261568926404
51,2,2,-0.0907847152311188,0.000273031400289301,-0.0938981430461143,0.000300283700839386,-0.0871261568926403
51,2,3,-0.0865018918648423,0.000278042919371287,-0.0871261568926403,0.000285443098117511,-0.0871261568926403
51,2,4,-0.0877022921724986,0.000290618469932025,-0.0871261568926403,0.000285949853552199,-0.0871261568926403
51,2,5,-0.0971424440700125,0.000313564553102019,-0.0938981430461144,0.000301547991551859,-0.0871261568926403
51,2,6,-0.0902773083454988,0.000337588613325735,-0.0871261568926403,0.000327314136321057,-0.0871261568926403
51,3,1,-0.0843314826152763,0.00027050757339862,-0.0871261568926404,0.00032418437707444,-0.0871261568926404
51,3,2,-0.0853757170733386,0.000271540700562043,-0.0871261568926403,0.00029771021079564,-0.0871261568926403
51,3,3,-0.0927365540735272,0.00028006566450331,-0.0938981430461143,0.000287806471884265,-0.0871261568926403
51,3,4,-0.0948617607461671,0.000293288738830105,-0.0938981430461144,0.000288192965338306,-0.0871261568926403
51,3,5,-0.0889655959605705,0.00031010101313496,-0.0871261568926403,0.000299343095236011,-0.0871261568926403
51,3,6,-0.0902773083454988,0.000337588613325735,-0.0871261568926403,0.000327314136321057,-0.0871261568926403
52,1,1,-0.0543314826152763,0.000257503057014797,-0.0571261568926403,0.00030269309569328,-0.0871261568926404
52,1,2,-0.0853757170733386,0.000271540700562043,-0.0871261568926403,0.00029771021079564,-0.0871261568926403
52,1,3,-0.0865018918648423,0.000278042919371287,-0.0871261568926403,0.000285443098117511,-0.0871261568926403
52,1,4,-0.0877022921724986,0.000290618469932025,-0.0871261568926403,0.000285949853552199,-0.0871261568926403
52,1,5,-0.0889655959605705,0.00031010101313496,-0.0871261568926403,0.000299343095236011,-0.0871261568926403
52,1,6,-0.0602773083454988,0.000318102336842079,-0.0571261568926403,0.000310862803935148,-0.0871261568926403
52,2,1,-0.0843314826152763,0.00027050757339862,-0.0871261568926404,0.00032418437707444,-0.0871261568926404
52,2,2,-0.0553757170733386,0.000257083520917637,-0.0571261568926403,0.000278986975447128,-0.0871261568926403
52,2,3,-0.0865018918648423,0.000278042919371287,-0.0871261568926403,0.000285443098117511,-0.0871261568926403
52,2,4,-0.0877022921724986,0.000290618469932025,-0.0871261568926403,0.000285949853552199,-0.0871261568926403
52,2,5,-0.0589655959605705,0.000291843312775779,-0.0571261568926403,0.000283404503281917,-0.0871261568926403
52,2,6,-0.0902773083454988,0.000337588613325735,-0.0871261568926403,0.000327314136321057,-0.0871261568926403
52,3,1,-0.0843314826152763,0.00027050757339862,-0.0871261568926404,0.00032418437707444,-0.0871261568926404
52,3,2,-0.0853757170733386,0.000271540700562043,-0.0871261568926403,0.00029771021079564,-0.0871261568926403
52,3,3,-0.0565018918648423,0.000262262987342212,-0.0571261568926403,0.000268441469799527,-0.0871261568926403
52,3,4,-0.0577022921724986,0.000273586230376167,-0.0571261568926403,0.000269838551386195,-0.0871261568926403
52,3,5,-0.0889655959605705,0.00031010101313496,-0.0871261568926403,0.000299343095236011,-0.0871261568926403
52,3,6,-0.0902773083454988,0.000337588613325735,-0.0871261568926403,0.000327314136321057,-0.0871261568926403
53,1,1,-0.0243314826152763,0.000427878066165553,-0.0271261568926404,0.000476833867648587,-0.0871261568926404
53,1,2,-0.0853757170733386,0.000271540700562043,-0.0871261568926403,0.00029771021079564,-0.0871261568926403
53,1,3,-0.0865018918648423,0.000278042919371287,-0.0871261568926403,0.000285443098117511,-0.0871261568926403
53,1,4,-0.0877022921724986,0.000290618469932025,-0.0871261568926403,0.000285949853552199,-0.0871261568926403
53,1,5,-0.0889655959605705,0.00031010101313496,-0.0871261568926403,0.000299343095236011,-0.0871261568926403
53,1,6,-0.0302773083454988,0.00043920682926453,-0.0271261568926403,0.000450423336685406,-0.0871261568926403
53,2,1,-0.0843314826152763,0.00027050757339862,-0.0871261568926404,0.00032418437707444,-0.0871261568926404
53,2,2,-0.0253757170733385,0.000411948694964905,-0.0271261568926403,0.000432787732220153,-0.0871261568926403
53,2,3,-0.0865018918648423,0.000278042919371287,-0.0871261568926403,0.000285443098117511,-0.0871261568926403
53,2,4,-0.0877022921724986,0.000290618469932025,-0.0871261568926403,0.000285949853552199,-0.0871261568926403
53,2,5,-0.0289655959605705,0.000417884166471309,-0.0271261568926403,0.000418088718392041,-0.0871261568926403
53,2,6,-0.0902773083454988,0.000337588613325735,-0.0871261568926403,0.000327314136321057,-0.0871261568926403
53,3,1,-0.0843314826152763,0.00027050757339862,-0.0871261568926404,0.00032418437707444,-0.0871261568926404
53,3,2,-0.0853757170733386,0.000271540700562043,-0.0871261568926403,0.00029771021079564,-0.0871261568926403
53,3,3,-0.0265018918648423,0.000404850053974861,-0.0271261568926403,0.000409790590581969,-0.0871261568926403
53,3,4,-0.0277022921724986,0.000406686936633486,-0.0271261568926404,0.000405072742067034,-0.0871261568926403
53,3,5,-0.0889655959605705,0.00031010101313496,-0.0871261568926403,0.000299343095236011,-0.0871261568926403
53,3,6,-0.0902773083454988,0.000337588613325735,-0.0871261568926403,0.000327314136321057,-0.0871261568926403
54,1,1,-0.0843314826152763,0.00027050757339862,-0.0871261568926404,0.00032418437707444,-0.0871261568926404
54,1,2,-0.0853757170733386,0.000271540700562043,-0.0871261568926403,0.00029771021079564,-0.0871261568926403
54,1,3,-0.0865018918648423,0.000278042919371287,-0.0871261568926403,0.000285443098117511,-0.0871261568926403
54,1,4,-0.0877022921724986,0.000290618469932025,-0.0871261568926403,0.000285949853552199,-0.0871261568926403
54,1,5,-0.0889655959605705,0.00031010101313496,-0.0871261568926403,0.000299343095236011,-0.0871261568926403
54,1,6,-0.0902773083454988,0.000337588613325735,-0.0871261568926403,0.000327314136321057,-0.0871261568926403
54,2,1,-0.0843314826152763,0.00027050757339862,-0.0871261568926404,0.00032418437707444,-0.0871261568926404
54,2,2,-0.0853757170733386,0.000271540700562043,-0.0871261568926403,0.00029771021079564,-0.0871261568926403
54,2,3,-0.0865018918648423,0.000278042919371287,-0.0871261568926403,0.000285443098117511,-0.0871261568926403
54,2,4,-0.0877022921724986,0.000290618469932025,-0.0871261568926403,0.000285949853552199,-0.0871261568926403
54,2,5,-0.0889655959605705,0.00031010101313496,-0.0871261568926403,0.000299343095236011,-0.0871261568926403
54,2,6,-0.0902773083454988,0.000337588613325735,-0.0871261568926403,0.000327314136321057,-0.0871261568926403
54,3,1,-0.0843314826152763,0.00027050757339862,-0.0871261568926404,0.00032418437707444,-0.0871261568926404
54,3,2,-0.0853757170733386,0.000271540700562043,-0.0871261568926403,0.00029771021079564,-0.0871261568926403
54,3,3,-0.0865018918648423,0.000278042919371287,-0.0871261568926403,0.000285443098117511,-0.0871261568926403
54,3,4,-0.0877022921724986,0.000290618469932025,-0.0871261568926403,0.000285949853552199,-0.0871261568926403
54,3,5,-0.0889655959605705,0.00031010101313496,-0.0871261568926403,0.000299343095236011,-0.0871261568926403
54,3,6,-0.0902773083454988,0.000337588613325735,-0.0871261568926403,0.000327314136321057,-0.0871261568926403
55,1,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
55,1,2,-0.075,0.000257123231757204,-0.075,0.000285227638122168,-0.075
55,1,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
55,1,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
55,1,5,-0.045,0.000323714786438135,-0.045,0.000314612573360527,-0.045
55,1,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
55,2,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
55,2,2,-0.075,0.000257123231757204,-0.075,0.000285227638122168,-0.075
55,2,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
55,2,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
55,2,5,-0.045,0.000323714786438135,-0.045,0.000314612573360527,-0.045
55,2,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
55,3,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
55,3,2,-0.075,0.000257123231757204,-0.075,0.000285227638122168,-0.075
55,3,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
55,3,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
55,3,5,-0.045,0.000323714786438135,-0.045,0.000314612573360527,-0.045
55,3,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
56,1,1,-0.085,0.000317063122451928,-0.085,0.000625268189154057,-0.085
56,1,2,-0.075,0.000257123231757204,-0.075,0.000285227638122168,-0.075
56,1,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
56,1,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
56,1,5,-0.045,0.000323714786438135,-0.045,0.000314612573360527,-0.045
56,1,6,-0.035,0.000542928987382104,-0.035,0.000580962267552641,-0.035
56,2,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
56,2,2,-0.075,0.000349421185331965,-0.075,0.000569466080635119,-0.075
56,2,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
56,2,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
56,2,5,-0.045,0.000478798072153629,-0.045,0.000543798661680037,-0.045
56,2,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
56,3,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
56,3,2,-0.075,0.000257123231757204,-0.075,0.000285227638122168,-0.075
56,3,3,-0.065,0.000385292744651321,-0.065,0.000538742006692984,-0.065
56,3,4,-0.055,0.000427414720719945,-0.055,0.000530344901129862,-0.055
56,3,5,-0.045,0.000323714786438135,-0.045,0.000314612573360527,-0.045
56,3,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
57,1,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
57,1,2,-0.075,0.000257123231757204,-0.075,0.000285227638122168,-0.075
57,1,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
57,1,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
57,1,5,-0.045,0.000323714786438135,-0.045,0.000314612573360527,-0.045
57,1,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
57,2,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
57,2,2,-0.075,0.000257123231757205,-0.075,0.000285227638122168,-0.075
57,2,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
57,2,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
57,2,5,-0.045,0.000323714786438136,-0.045,0.000314612573360527,-0.045
57,2,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
57,3,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
57,3,2,-0.075,0.000257123231757204,-0.075,0.000285227638122168,-0.075
57,3,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
57,3,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
57,3,5,-0.045,0.000323714786438135,-0.045,0.000314612573360527,-0.045
57,3,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
58,1,1,-0.085,0.000200528695865117,-0.085,0.000250494794545379,-0.085
58,1,2,-0.075,0.000257123231757204,-0.075,0.000285227638122168,-0.075
58,1,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
58,1,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
58,1,5,-0.045,0.000323714786438135,-0.045,0.000314612573360527,-0.045
58,1,6,-0.035,0.000311729790332923,-0.035,0.000303748891341315,-0.035
58,2,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
58,2,2,-0.075,0.000216603791406455,-0.075,0.000241400444407373,-0.075
58,2,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
58,2,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
58,2,5,-0.045,0.0002803627515933,-0.045,0.000270739715673809,-0.045
58,2,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
58,3,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
58,3,2,-0.075,0.000257123231757204,-0.075,0.000285227638122168,-0.075
58,3,3,-0.065,0.000234313677669537,-0.065,0.000241399459042213,-0.065
58,3,4,-0.055,0.000255080413689302,-0.055,0.000250768936906979,-0.055
58,3,5,-0.045,0.000323714786438135,-0.045,0.000314612573360527,-0.045
58,3,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
59,1,1,-0.085,0.000329344135857208,-0.085,0.000388128291231038,-0.085
59,1,2,-0.075,0.000257123231757204,-0.075,0.000285227638122168,-0.075
59,1,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
59,1,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
59,1,5,-0.045,0.000323714786438135,-0.045,0.000314612573360527,-0.045
59,1,6,-0.035,0.000417252633452894,-0.035,0.000421850656118159,-0.035
59,2,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
59,2,2,-0.075,0.000337580762442855,-0.075,0.000364554403987599,-0.075
59,2,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
59,2,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
59,2,5,-0.045,0.000387566142889236,-0.045,0.000383113009593247,-0.045
59,2,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
59,3,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
59,3,2,-0.075,0.000257123231757204,-0.075,0.000285227638122168,-0.075
59,3,3,-0.065,0.000349149292400227,-0.065,0.000356109250736435,-0.065
59,3,4,-0.055,0.000365358605255424,-0.055,0.000362033213119285,-0.055
59,3,5,-0.045,0.000323714786438135,-0.045,0.000314612573360527,-0.045
59,3,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
60,1,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
60,1,2,-0.075,0.000257123231757204,-0.075,0.000285227638122168,-0.075
60,1,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
60,1,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
60,1,5,-0.045,0.000323714786438135,-0.045,0.000314612573360527,-0.045
60,1,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
60,2,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
60,2,2,-0.075,0.000257123231757204,-0.075,0.000285227638122168,-0.075
60,2,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
60,2,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
60,2,5,-0.045,0.000323714786438135,-0.045,0.000314612573360527,-0.045
60,2,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
60,3,1,-0.085,0.000239448620644145,-0.085,0.000297361617682328,-0.085
60,3,2,-0.075,0.000257123231757204,-0.075,0.000285227638122168,-0.075
60,3,3,-0.065,0.000275984301783431,-0.065,0.00028377189694739,-0.065
60,3,4,-0.055,0.000297649300561309,-0.055,0.0002931553552235,-0.055
60,3,5,-0.045,0.000323714786438135,-0.045,0.000314612573360527,-0.045
60,3,6,-0.035,0.000355841685341982,-0.035,0.000350709578287422,-0.035
61,1,1,-0.0971657413076382,0.000235159754635423,-0.0985630784463202,0.000292091721169838,-0.0985630784463202
61,1,2,-0.0876878585366693,0.00025391004808452,-0.0885630784463202,0.000281654115438279,-0.0885630784463202
61,1,3,-0.0782509459324211,0.000273755519050591,-0.0785630784463201,0.00028146366649483,-0.0785630784463201
61,1,4,-0.0688511460862493,0.000296357753813055,-0.0685630784463202,0.000291870654707718,-0.0685630784463202
61,1,5,-0.0594827979802852,0.000323354612300039,-0.0585630784463202,0.000314249713803433,-0.0585630784463202
61,1,6,-0.0501386541727494,0.000356446579930976,-0.0485630784463202,0.000351286833161975,-0.0485630784463202
61,2,1,-0.0971657413076382,0.000235159754635423,-0.0985630784463202,0.000292091721169838,-0.0985630784463202
61,2,2,-0.0876878585366693,0.00025391004808452,-0.0885630784463202,0.000281654115438279,-0.0885630784463202
61,2,3,-0.0782509459324211,0.000273755519050591,-0.0785630784463201,0.00028146366649483,-0.0785630784463201
61,2,4,-0.0688511460862493,0.000296357753813055,-0.0685630784463202,0.000291870654707718,-0.0685630784463202
61,2,5,-0.0594827979802852,0.000323354612300039,-0.0585630784463202,0.000314249713803433,-0.0585630784463202
61,2,6,-0.0501386541727494,0.000356446579930976,-0.0485630784463202,0.000351286833161975,-0.0485630784463202
61,3,1,-0.0971657413076382,0.000235159754635423,-0.0985630784463202,0.000292091721169838,-0.0985630784463202
61,3,2,-0.0876878585366693,0.00025391004808452,-0.0885630784463202,0.000281654115438279,-0.0885630784463202
61,3,3,-0.0782509459324211,0.000273755519050591,-0.0785630784463201,0.00028146366649483,-0.0785630784463201
61,3,4,-0.0688511460862493,0.000296357753813055,-0.0685630784463202,0.000291870654707718,-0.0685630784463202
61,3,5,-0.0594827979802852,0.000323354612300039,-0.0585630784463202,0.000314249713803433,-0.0585630784463202
61,3,6,-0.0501386541727494,0.000356446579930976,-0.0485630784463202,0.000351286833161975,-0.0485630784463202
62,1,1,-0.0937325774529699,0.000312016440023376,-0.0960543287219395,0.000611949537744835,-0.0985630784463202
62,1,2,-0.0876878585366693,0.00025391004808452,-0.0885630784463202,0.000281654115438279,-0.0885630784463202
62,1,3,-0.0782509459324211,0.000273755519050591,-0.0785630784463201,0.00028146366649483,-0.0785630784463201
62,1,4,-0.0688511460862493,0.000296357753813055,-0.0685630784463202,0.000291870654707718,-0.0685630784463202
62,1,5,-0.0594827979802852,0.000323354612300039,-0.0585630784463202,0.000314249713803433,-0.0585630784463202
62,1,6,-0.0453696867501453,0.00054278948391368,-0.0460543287219395,0.000579816719791894,-0.0485630784463202
62,2,1,-0.0971657413076382,0.000235159754635423,-0.0985630784463202,0.000292091721169838,-0.0985630784463202
62,2,2,-0.0840071124164039,0.000345409861350762,-0.0860543287219395,0.000560234500175898,-0.0885630784463202
62,2,3,-0.0782509459324211,0.000273755519050591,-0.0785630784463201,0.00028146366649483,-0.0785630784463201
62,2,4,-0.0688511460862493,0.000296357753813055,-0.0685630784463202,0.000291870654707718,-0.0685630784463202
62,2,5,-0.0549891901178533,0.000477627171401095,-0.0560543287219395,0.000541182955339089,-0.0585630784463202
62,2,6,-0.0501386541727494,0.000356446579930976,-0.0485630784463202,0.000351286833161975,-0.0485630784463202
62,3,1,-0.0971657413076382,0.000235159754635423,-0.0985630784463202,0.000292091721169838,-0.0985630784463202
62,3,2,-0.0876878585366693,0.00025391004808452,-0.0885630784463202,0.000281654115438279,-0.0885630784463202
62,3,3,-0.0743077257634854,0.000382238744057567,-0.0760543287219395,0.000532361878288886,-0.0785630784463201
62,3,4,-0.0646350440898786,0.000425290426302328,-0.0660543287219395,0.000526062674031012,-0.0685630784463202
62,3,5,-0.0594827979802852,0.000323354612300039,-0.0585630784463202,0.000314249713803433,-0.0585630784463202
62,3,6,-0.0501386541727494,0.000356446579930976,-0.0485630784463202,0.000351286833161975,-0.0485630784463202
63,1,1,-0.0995077438978115,0.000235599219771975,-0.101949071523057,0.000293471786735194,-0.0985630784463202
63,1,2,-0.0876878585366693,0.00025391004808452,-0.0885630784463202,0.000281654115438279,-0.0885630784463202
63,1,3,-0.0782509459324211,0.000273755519050591,-0.0785630784463201,0.00028146366649483,-0.0785630784463201
63,1,4,-0.0688511460862493,0.000296357753813055,-0.0685630784463202,0.000291870654707718,-0.0685630784463202
63,1,5,-0.0594827979802852,0.000323354612300039,-0.0585630784463202,0.000314249713803433,-0.0585630784463202
63,1,6,-0.0547762023906448,0.000358699726521141,-0.0519490715230572,0.000352427239414282,-0.0485630784463202
63,2,1,-0.0971657413076382,0.000235159754635423,-0.0985630784463202,0.000292091721169838,-0.0985630784463202
63,2,2,-0.0903923576155594,0.000254587351367709,-0.0919490715230572,0.000282906257401444,-0.0885630784463202
63,2,3,-0.0782509459324211,0.000273755519050591,-0.0785630784463201,0.00028146366649483,-0.0785630784463201
63,2,4,-0.0688511460862493,0.000296357753813055,-0.0685630784463202,0.000291870654707718,-0.0685630784463202
63,2,5,-0.0635712220350063,0.000325084002361008,-0.0619490715230572,0.000315360292562971,-0.0585630784463202
63,2,6,-0.0501386541727494,0.000356446579930976,-0.0485630784463202,0.000351286833161975,-0.0485630784463202
63,3,1,-0.0971657413076382,0.000235159754635423,-0.0985630784463202,0.000292091721169838,-0.0985630784463202
63,3,2,-0.0876878585366693,0.00025391004808452,-0.0885630784463202,0.000281654115438279,-0.0885630784463202
63,3,3,-0.0813682770367636,0.00027471633885794,-0.0819490715230572,0.000282630067443768,-0.0785630784463201
63,3,4,-0.0724308803730836,0.00029766326917876,-0.0719490715230572,0.000292990313456679,-0.0685630784463202
63,3,5,-0.0594827979802852,0.000323354612300039,-0.0585630784463202,0.000314249713803433,-0.0585630784463202
63,3,6,-0.0501386541727494,0.000356446579930976,-0.0485630784463202,0.000351286833161975,-0.0485630784463202
64,1,1,-0.0821657413076381,0.000215358149023644,-0.0835630784463201,0.000263723265913847,-0.0985630784463202
64,1,2,-0.0876878585366693,0.00025391004808452,-0.0885630784463202,0.000281654115438279,-0.0885630784463202
64,1,3,-0.0782509459324211,0.000273755519050591,-0.0785630784463201,0.00028146366649483,-0.0785630784463201
64,1,4,-0.0688511460862493,0.000296357753813055,-0.0685630784463202,0.000291870654707718,-0.0685630784463202
64,1,5,-0.0594827979802852,0.000323354612300039,-0.0585630784463202,0.000314249713803433,-0.0585630784463202
64,1,6,-0.0351386541727494,0.000321584918578416,-0.0335630784463202,0.000315817660231396,-0.0485630784463202
64,2,1,-0.0971657413076382,0.000235159754635423,-0.0985630784463202,0.000292091721169838,-0.0985630784463202
64,2,2,-0.0726878585366693,0.000229706732282027,-0.0735630784463202,0.00025346813292132,-0.0885630784463202
64,2,3,-0.0782509459324211,0.000273755519050591,-0.0785630784463201,0.00028146366649483,-0.0785630784463201
