"scenario","separation_key","s","gamma_z_key","gamma_z","shape","I_G","I_C","I_Q","label","n","columns","rank","zero_variance","duplicate","ok"
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL2_a1_t2",8646,29,29,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL3_a0_t0",8035,10,10,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL3_a0_t1",7551,13,13,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL3_a0_t2",6129,13,13,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL3_a1_t0",10388,10,10,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL3_a1_t1",9102,13,13,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL3_a1_t2",8646,13,13,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G0_t0",20000,4,4,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G0_t1",18446,5,5,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G0_t2",16689,5,5,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G1_t0",20000,5,5,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G1_t1",18446,6,6,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G1_t2",16689,6,6,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G2_t1",18446,8,8,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G2_t2",16689,8,8,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G3_t1",18446,7,7,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G3_t2",16689,7,7,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G4_t1",18446,12,12,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G4_t2",16689,12,12,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C0_t1",18446,5,5,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C0_t2",16689,5,5,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C1_t1",18446,6,6,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C1_t2",16689,6,6,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C2_t1",18446,10,10,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C2_t2",16689,10,10,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL0_a0_t0",8935,4,4,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL0_a0_t1",7759,6,6,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL0_a0_t2",6524,8,8,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL0_a1_t0",9511,4,4,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL0_a1_t1",8930,6,6,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL0_a1_t2",8297,8,8,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL1_a0_t0",8935,5,5,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL1_a0_t1",7759,8,8,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL1_a0_t2",6524,11,11,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL1_a1_t0",9511,5,5,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL1_a1_t1",8930,8,8,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL1_a1_t2",8297,11,11,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL2_a0_t0",8935,8,8,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL2_a0_t1",7759,17,17,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL2_a0_t2",6524,29,29,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL2_a1_t0",9511,8,8,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL2_a1_t1",8930,17,17,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL2_a1_t2",8297,29,29,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL3_a0_t0",8935,10,10,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL3_a0_t1",7759,13,13,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL3_a0_t2",6524,13,13,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL3_a1_t0",9511,10,10,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL3_a1_t1",8930,13,13,FALSE,FALSE,TRUE
23,"good",0.65,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL3_a1_t2",8297,13,13,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G0_t0",20000,4,4,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G0_t1",18359,5,5,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G0_t2",16699,5,5,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G1_t0",20000,5,5,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G1_t1",18359,6,6,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G1_t2",16699,6,6,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G2_t1",18359,8,8,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G2_t2",16699,8,8,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G3_t1",18359,7,7,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G3_t2",16699,7,7,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G4_t1",18359,12,12,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"G4_t2",16699,12,12,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C0_t1",18359,5,5,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C0_t2",16699,5,5,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C1_t1",18359,6,6,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C1_t2",16699,6,6,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C2_t1",18359,10,10,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"C2_t2",16699,10,10,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL0_a0_t0",8066,4,4,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL0_a0_t1",7626,6,6,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL0_a0_t2",6189,8,8,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL0_a1_t0",10293,4,4,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL0_a1_t1",9073,6,6,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL0_a1_t2",8597,8,8,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL1_a0_t0",8066,5,5,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL1_a0_t1",7626,8,8,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL1_a0_t2",6189,11,11,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL1_a1_t0",10293,5,5,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL1_a1_t1",9073,8,8,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL1_a1_t2",8597,11,11,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL2_a0_t0",8066,8,8,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL2_a0_t1",7626,17,17,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL2_a0_t2",6189,29,29,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL2_a1_t0",10293,8,8,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL2_a1_t1",9073,17,17,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL2_a1_t2",8597,29,29,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL3_a0_t0",8066,10,10,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL3_a0_t1",7626,13,13,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL3_a0_t2",6189,13,13,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL3_a1_t0",10293,10,10,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL3_a1_t1",9073,13,13,FALSE,FALSE,TRUE
24,"poor",1.25,"strong",1.49962304642689,"nonlinear-outcome",0,0,1,"QL3_a1_t2",8597,13,13,FALSE,FALSE,TRUE
