"candidate_1","candidate_2","correlation","scenario"
"c50-h36","c45-h60",0.740591227725524,19
"c55-h60","c45-h60",0.852515659271225,19
"c50-h60","c45-h60",0.94115723601753,19
"c45-h48","c45-h60",0.891920440937904,19
"c45-h60","c45-h60",1,19
"c55-h24","c45-h60",0.531387111192815,19
"c55-h48","c45-h60",0.753087098495978,19
"c50-h24","c45-h60",0.591368919972022,19
"c50-h48","c45-h60",0.837992335886083,19
"c45-h24","c45-h60",0.62954847104407,19
"c45-h36","c45-h60",0.78892116933067,19
"c60-h48","c45-h60",0.635355286242346,19
"c60-h60","c45-h60",0.723893419088069,19
"c60-h24","c45-h60",0.446491704573526,19
"c60-h36","c45-h60",0.559337769059824,19
"c55-h36","c55-h24",0.806692990660054,19
"c50-h36","c55-h24",0.743472879590145,19
"c55-h60","c55-h24",0.616848539919763,19
"c50-h60","c55-h24",0.564181833278298,19
"c45-h48","c55-h24",0.597555596432039,19
"c45-h60","c55-h24",0.531387111192815,19
"c55-h24","c55-h24",1,19
"c55-h48","c55-h24",0.697994990013863,19
"c50-h24","c55-h24",0.912203894555607,19
"c50-h48","c55-h24",0.637921696132476,19
"c45-h24","c55-h24",0.860879759972369,19
"c45-h36","c55-h24",0.696834967186938,19
"c60-h48","c55-h24",0.588872073472912,19
"c60-h60","c55-h24",0.514374347982482,19
"c60-h24","c55-h24",0.847348564686816,19
"c60-h36","c55-h24",0.679016267839157,19
"c55-h36","c55-h48",0.866841892669338,19
"c50-h36","c55-h48",0.795756866367446,19
"c55-h60","c55-h48",0.889534065809197,19
"c50-h60","c55-h48",0.804046730568192,19
"c45-h48","c55-h48",0.85259539357832,19
"c45-h60","c55-h48",0.753087098495978,19
"c55-h24","c55-h48",0.697994990013863,19
"c55-h48","c55-h48",1,19
"c50-h24","c55-h48",0.63588437573655,19
"c50-h48","c55-h48",0.907169422047377,19
"c45-h24","c55-h48",0.600762431535785,19
"c45-h36","c55-h48",0.747151044404222,19
"c60-h48","c55-h48",0.840125351063093,19
"c60-h60","c55-h48",0.744697742516802,19
"c60-h24","c55-h48",0.590402681137401,19
"c60-h36","c55-h48",0.731147386698396,19
"c55-h36","c50-h24",0.733688202599535,19
"c50-h36","c50-h24",0.811268448380644,19
"c55-h60","c50-h24",0.56744824138831,19
"c50-h60","c50-h24",0.624798815947058,19
"c45-h48","c50-h24",0.659636787738707,19
"c45-h60","c50-h24",0.591368919972022,19
"c55-h24","c50-h24",0.912203894555607,19
"c55-h48","c50-h24",0.63588437573655,19
"c50-h24","c50-h24",1,19
"c50-h48","c50-h24",0.701594813619984,19
"c45-h24","c50-h24",0.94810454696992,19
"c45-h36","c50-h24",0.764447960954431,19
"c60-h48","c50-h24",0.537905537489877,19
"c60-h60","c50-h24",0.47440145171825,19
"c60-h24","c50-h24",0.774487631157699,19
"c60-h36","c50-h24",0.621643192834424,19
"c55-h36","c50-h48",0.782828462098801,19
"c50-h36","c50-h48",0.868740992859124,19
"c55-h60","c50-h48",0.813297744623345,19
"c50-h60","c50-h48",0.892963320085969,19
"c45-h48","c50-h48",0.939852589386812,19
"c45-h60","c50-h48",0.837992335886083,19
"c55-h24","c50-h48",0.637921696132476,19
"c55-h48","c50-h48",0.907169422047377,19
"c50-h24","c50-h48",0.701594813619984,19
"c50-h48","c50-h48",1,19
"c45-h24","c50-h48",0.665378117695151,19
"c45-h36","c50-h48",0.819267134100344,19
"c60-h48","c50-h48",0.763089396366822,19
"c60-h60","c50-h48",0.68426632959916,19
"c60-h24","c50-h48",0.54231201329042,19
"c60-h36","c50-h48",0.66548353699726,19
"c55-h36","c45-h24",0.692122878122215,19
"c50-h36","c45-h24",0.77057556890404,19
"c55-h60","c45-h24",0.535602019131197,19
"c50-h60","c45-h24",0.592348775804887,19
"c45-h48","c45-h24",0.70398114822972,19
"c45-h60","c45-h24",0.62954847104407,19
"c55-h24","c45-h24",0.860879759972369,19
"c55-h48","c45-h24",0.600762431535785,19
"c50-h24","c45-h24",0.94810454696992,19
"c50-h48","c45-h24",0.665378117695151,19
"c45-h24","c45-h24",1,19
"c45-h36","c45-h24",0.813113508904844,19
"c60-h48","c45-h24",0.509119057069528,19
"c60-h60","c45-h24",0.448509538662372,19
"c60-h24","c45-h24",0.72806382769121,19
"c60-h36","c45-h24",0.587872277226256,19
"c55-h36","c45-h36",0.853654383262386,19
"c50-h36","c45-h36",0.942573276481844,19
"c55-h60","c45-h36",0.680495299303533,19
"c50-h60","c45-h36",0.741922030877575,19
"c45-h48","c45-h36",0.872306369117468,19
"c45-h60","c45-h36",0.78892116933067,19
"c55-h24","c45-h36",0.696834967186938,19
"c55-h48","c45-h36",0.747151044404222,19
"c50-h24","c45-h36",0.764447960954431,19
"c50-h48","c45-h36",0.819267134100344,19
"c45-h24","c45-h36",0.813113508904844,19
"c45-h36","c45-h36",1,19
"c60-h48","c45-h36",0.628076137650684,19
"c60-h60","c45-h36",0.56826596125675,19
"c60-h24","c45-h36",0.585846892141444,19
"c60-h36","c45-h36",0.724158780731333,19
"c55-h36","c60-h48",0.730779677838868,19
"c50-h36","c60-h48",0.671212209380697,19
"c55-h60","c60-h48",0.75013896626241,19
"c50-h60","c60-h48",0.677802012306272,19
"c45-h48","c60-h48",0.718861653581976,19
"c45-h60","c60-h48",0.635355286242346,19
"c55-h24","c60-h48",0.588872073472912,19
"c55-h48","c60-h48",0.840125351063093,19
"c50-h24","c60-h48",0.537905537489877,19
"c50-h48","c60-h48",0.763089396366822,19
"c45-h24","c60-h48",0.509119057069528,19
"c45-h36","c60-h48",0.628076137650684,19
"c60-h48","c60-h48",1,19
"c60-h60","c60-h48",0.887295151569634,19
"c60-h24","c60-h48",0.70337764302485,19
"c60-h36","c60-h48",0.870783603322353,19
"c55-h36","c60-h60",0.650384803697681,19
"c50-h36","c60-h60",0.605952788445436,19
"c55-h60","c60-h60",0.844630509532241,19
"c50-h60","c60-h60",0.76908314264066,19
"c45-h48","c60-h60",0.644779277044522,19
"c45-h60","c60-h60",0.723893419088069,19
"c55-h24","c60-h60",0.514374347982482,19
"c55-h48","c60-h60",0.744697742516802,19
"c50-h24","c60-h60",0.47440145171825,19
"c50-h48","c60-h60",0.68426632959916,19
"c45-h24","c60-h60",0.448509538662372,19
"c45-h36","c60-h60",0.56826596125675,19
"c60-h48","c60-h60",0.887295151569634,19
"c60-h60","c60-h60",1,19
"c60-h24","c60-h60",0.613646159568007,19
"c60-h36","c60-h60",0.774921730225328,19
"c55-h36","c60-h24",0.682145838882569,19
"c50-h36","c60-h24",0.628285897229039,19
"c55-h60","c60-h24",0.517850387435208,19
"c50-h60","c60-h24",0.475112339623453,19
"c45-h48","c60-h24",0.509376813524241,19
"c45-h60","c60-h24",0.446491704573526,19
"c55-h24","c60-h24",0.847348564686816,19
"c55-h48","c60-h24",0.590402681137401,19
"c50-h24","c60-h24",0.774487631157699,19
"c50-h48","c60-h24",0.54231201329042,19
"c45-h24","c60-h24",0.72806382769121,19
"c45-h36","c60-h24",0.585846892141444,19
"c60-h48","c60-h24",0.70337764302485,19
"c60-h60","c60-h24",0.613646159568007,19
"c60-h24","c60-h24",1,19
"c60-h36","c60-h24",0.806695722067599,19
"c55-h36","c60-h36",0.843640572448501,19
"c50-h36","c60-h36",0.773508442038722,19
"c55-h60","c60-h36",0.659851975249195,19
"c50-h60","c60-h36",0.595960749507072,19
"c45-h48","c60-h36",0.62744364882054,19
"c45-h60","c60-h36",0.559337769059824,19
"c55-h24","c60-h36",0.679016267839157,19
"c55-h48","c60-h36",0.731147386698396,19
"c50-h24","c60-h36",0.621643192834424,19
"c50-h48","c60-h36",0.66548353699726,19
"c45-h24","c60-h36",0.587872277226256,19
"c45-h36","c60-h36",0.724158780731333,19
"c60-h48","c60-h36",0.870783603322353,19
"c60-h60","c60-h36",0.774921730225328,19
"c60-h24","c60-h36",0.806695722067599,19
"c60-h36","c60-h36",1,19
"c45-h60","c45-h60",1,20
"c50-h36","c45-h60",0.728167943773573,20
"c55-h60","c45-h60",0.856997299668751,20
"c50-h60","c45-h60",0.947071441065274,20
"c55-h36","c45-h60",0.656704436651511,20
"c55-h24","c45-h60",0.544930668778193,20
"c60-h24","c45-h60",0.44699994291254,20
"c60-h36","c45-h60",0.545766136146353,20
"c60-h48","c45-h60",0.639507144655698,20
"c60-h60","c45-h60",0.727992760012493,20
"c45-h24","c45-h60",0.627507073943173,20
"c55-h48","c45-h60",0.759196707097613,20
"c50-h24","c45-h60",0.597898599158956,20
"c50-h48","c45-h60",0.836332155964299,20
"c45-h48","c45-h60",0.884150800895366,20
"c45-h36","c45-h60",0.769897191472058,20
"c45-h60","c50-h36",0.728167943773573,20
"c50-h36","c50-h36",1,20
"c55-h60","c50-h36",0.703591985868784,20
"c50-h60","c50-h36",0.767992246997268,20
"c55-h36","c50-h36",0.905894315748805,20
"c55-h24","c50-h36",0.743866982113705,20
"c60-h24","c50-h36",0.621980405069856,20
"c60-h36","c50-h36",0.767967885536918,20
"c60-h48","c50-h36",0.675420930080597,20
"c60-h60","c50-h36",0.60611211861837,20
"c45-h24","c50-h36",0.767992658168973,20
"c55-h48","c50-h36",0.789716033080852,20
"c50-h24","c50-h36",0.813138409653398,20
"c50-h48","c50-h36",0.86371522345938,20
"c45-h48","c50-h36",0.819735834250585,20
"c45-h36","c50-h36",0.948272346191913,20
"c45-h60","c55-h60",0.856997299668751,20
"c50-h36","c55-h60",0.703591985868784,20
"c55-h60","c55-h60",1,20
"c50-h60","c55-h60",0.904223373981302,20
"c55-h36","c55-h60",0.7746116607211,20
"c55-h24","c55-h60",0.64002419428141,20
"c60-h24","c55-h60",0.53013954333829,20
"c60-h36","c55-h60",0.647280721212765,20
"c60-h48","c55-h60",0.7568578196071,20
"c60-h60","c55-h60",0.853136525917788,20
"c45-h24","c55-h60",0.541593469433466,20
"c55-h48","c55-h60",0.88798269884654,20
"c50-h24","c55-h60",0.575046678408847,20
"c50-h48","c55-h60",0.795170667702283,20
"c45-h48","c55-h60",0.753436753568237,20
"c45-h36","c55-h60",0.667881846039619,20
"c45-h60","c50-h60",0.947071441065274,20
"c50-h36","c50-h60",0.767992246997268,20
"c55-h60","c50-h60",0.904223373981302,20
"c50-h60","c50-h60",1,20
"c55-h36","c50-h60",0.692226880263434,20
"c55-h24","c50-h60",0.576169095647402,20
"c60-h24","c50-h60",0.470082456256909,20
"c60-h36","c50-h60",0.570334802837692,20
"c60-h48","c50-h60",0.672982311357802,20
"c60-h60","c50-h60",0.763400070427471,20
"c45-h24","c50-h60",0.595911929772807,20
"c55-h48","c50-h60",0.801585256589108,20
"c50-h24","c50-h60",0.631109907440671,20
"c50-h48","c50-h60",0.883501099278278,20
"c45-h48","c50-h60",0.837458826152834,20
"c45-h36","c50-h60",0.729115561156899,20
"c45-h60","c55-h36",0.656704436651511,20
"c50-h36","c55-h36",0.905894315748805,20
"c55-h60","c55-h36",0.7746116607211,20
"c50-h60","c55-h36",0.692226880263434,20
"c55-h36","c55-h36",1,20
"c55-h24","c55-h36",0.814792415942624,20
"c60-h24","c55-h36",0.683238973505533,20
"c60-h36","c55-h36",0.853309875809099,20
"c60-h48","c55-h36",0.749270545728512,20
"c60-h60","c55-h36",0.673506278910812,20
"c45-h24","c55-h36",0.684488549924624,20
"c55-h48","c55-h36",0.86712679202115,20
"c50-h24","c55-h36",0.726881967611477,20
"c50-h48","c55-h36",0.776652316364031,20
"c45-h48","c55-h36",0.73739132366323,20
"c45-h36","c55-h36",0.860161425880477,20
"c45-h60","c55-h24",0.544930668778193,20
"c50-h36","c55-h24",0.743866982113705,20
"c55-h60","c55-h24",0.64002419428141,20
"c50-h60","c55-h24",0.576169095647402,20
"c55-h36","c55-h24",0.814792415942624,20
"c55-h24","c55-h24",1,20
"c60-h24","c55-h24",0.848152285133638,20
"c60-h36","c55-h24",0.702932486215692,20
"c60-h48","c55-h24",0.624375979873658,20
"c60-h60","c55-h24",0.565414064041831,20
"c45-h24","c55-h24",0.854363718890818,20
"c55-h48","c55-h24",0.713146213458614,20
"c50-h24","c55-h24",0.902747154009479,20
"c50-h48","c55-h24",0.642432332952674,20
"c45-h48","c55-h24",0.610110538877616,20
"c45-h36","c55-h24",0.708316812939898,20
"c45-h60","c60-h24",0.44699994291254,20
"c50-h36","c60-h24",0.621980405069856,20
"c55-h60","c60-h24",0.53013954333829,20
"c50-h60","c60-h24",0.470082456256909,20
"c55-h36","c60-h24",0.683238973505533,20
"c55-h24","c60-h24",0.848152285133638,20
"c60-h24","c60-h24",1,20
"c60-h36","c60-h24",0.81354858575101,20
"c60-h48","c60-h24",0.713485253376369,20
"c60-h60","c60-h24",0.64472007186486,20
"c45-h24","c60-h24",0.725244975810924,20
"c55-h48","c60-h24",0.590702692220558,20
"c50-h24","c60-h24",0.76353408983726,20
"c50-h48","c60-h24",0.524090110942159,20
"c45-h48","c60-h24",0.500356759470247,20
"c45-h36","c60-h24",0.595753471341193,20
"c45-h60","c60-h36",0.545766136146353,20
"c50-h36","c60-h36",0.767967885536918,20
"c55-h60","c60-h36",0.647280721212765,20
"c50-h60","c60-h36",0.570334802837692,20
"c55-h36","c60-h36",0.853309875809099,20
"c55-h24","c60-h36",0.702932486215692,20
"c60-h24","c60-h36",0.81354858575101,20
"c60-h36","c60-h36",1,20
"c60-h48","c60-h36",0.861041482836401,20
"c60-h60","c60-h36",0.77131478910612,20
"c45-h24","c60-h36",0.594191437414941,20
"c55-h48","c60-h36",0.724762152461757,20
"c50-h24","c60-h36",0.626171423396077,20
"c50-h48","c60-h36",0.640231497853009,20
"c45-h48","c60-h36",0.612946560422622,20
"c45-h36","c60-h36",0.734979585449101,20
"c45-h60","c60-h48",0.639507144655698,20
"c50-h36","c60-h48",0.675420930080597,20
"c55-h60","c60-h48",0.7568578196071,20
"c50-h60","c60-h48",0.672982311357802,20
"c55-h36","c60-h48",0.749270545728512,20
"c55-h24","c60-h48",0.624375979873658,20
"c60-h24","c60-h48",0.713485253376369,20
"c60-h36","c60-h48",0.861041482836401,20
"c60-h48","c60-h48",1,20
"c60-h60","c60-h48",0.887925803301171,20
"c45-h24","c60-h48",0.52936637703979,20
"c55-h48","c60-h48",0.851438209125136,20
"c50-h24","c60-h48",0.559429682983538,20
"c50-h48","c60-h48",0.758740754361066,20
"c45-h48","c60-h48",0.720552458285264,20
"c45-h36","c60-h48",0.641800025380271,20
"c45-h60","c60-h60",0.727992760012493,20
"c50-h36","c60-h60",0.60611211861837,20
"c55-h60","c60-h60",0.853136525917788,20
"c50-h60","c60-h60",0.763400070427471,20
"c55-h36","c60-h60",0.673506278910812,20
"c55-h24","c60-h60",0.565414064041831,20
"c60-h24","c60-h60",0.64472007186486,20
"c60-h36","c60-h60",0.77131478910612,20
"c60-h48","c60-h60",0.887925803301171,20
"c60-h60","c60-h60",1,20
"c45-h24","c60-h60",0.484107684076122,20
"c55-h48","c60-h60",0.756116149002303,20
"c50-h24","c60-h60",0.506890979185784,20
"c50-h48","c60-h60",0.669442782344681,20
"c45-h48","c60-h60",0.639501467083745,20
"c45-h36","c60-h60",0.58187037607021,20
"c45-h60","c45-h24",0.627507073943173,20
"c50-h36","c45-h24",0.767992658168973,20
"c55-h60","c45-h24",0.541593469433466,20
"c50-h60","c45-h24",0.595911929772807,20
"c55-h36","c45-h24",0.684488549924624,20
"c55-h24","c45-h24",0.854363718890818,20
"c60-h24","c45-h24",0.725244975810924,20
"c60-h36","c45-h24",0.594191437414941,20
"c60-h48","c45-h24",0.52936637703979,20
"c60-h60","c45-h24",0.484107684076122,20
"c45-h24","c45-h24",1,20
"c55-h48","c45-h24",0.60092030419222,20
"c50-h24","c45-h24",0.950147069685619,20
"c50-h48","c45-h24",0.662524619530081,20
"c45-h48","c45-h24",0.701917911856134,20
"c45-h36","c45-h24",0.812428043306936,20
"c45-h60","c55-h48",0.759196707097613,20
"c50-h36","c55-h48",0.789716033080852,20
"c55-h60","c55-h48",0.88798269884654,20
"c50-h60","c55-h48",0.801585256589108,20
"c55-h36","c55-h48",0.86712679202115,20
"c55-h24","c55-h48",0.713146213458614,20
"c60-h24","c55-h48",0.590702692220558,20
"c60-h36","c55-h48",0.724762152461757,20
"c60-h48","c55-h48",0.851438209125136,20
"c60-h60","c55-h48",0.756116149002303,20
"c45-h24","c55-h48",0.60092030419222,20
"c55-h48","c55-h48",1,20
"c50-h24","c55-h48",0.638977181774334,20
"c50-h48","c55-h48",0.902307217638732,20
"c45-h48","c55-h48",0.854875480134743,20
"c45-h36","c55-h48",0.747168407085565,20
"c45-h60","c50-h24",0.597898599158956,20
"c50-h36","c50-h24",0.813138409653398,20
"c55-h60","c50-h24",0.575046678408847,20
"c50-h60","c50-h24",0.631109907440671,20
"c55-h36","c50-h24",0.726881967611477,20
"c55-h24","c50-h24",0.902747154009479,20
"c60-h24","c50-h24",0.76353408983726,20
"c60-h36","c50-h24",0.626171423396077,20
"c60-h48","c50-h24",0.559429682983538,20
"c60-h60","c50-h24",0.506890979185784,20
"c45-h24","c50-h24",0.950147069685619,20
"c55-h48","c50-h24",0.638977181774334,20
"c50-h24","c50-h24",1,20
"c50-h48","c50-h24",0.703809394512693,20
"c45-h48","c50-h24",0.670195104594777,20
"c45-h36","c50-h24",0.774519577350283,20
"c45-h60","c50-h48",0.836332155964299,20
"c50-h36","c50-h48",0.86371522345938,20
"c55-h60","c50-h48",0.795170667702283,20
"c50-h60","c50-h48",0.883501099278278,20
"c55-h36","c50-h48",0.776652316364031,20
"c55-h24","c50-h48",0.642432332952674,20
"c60-h24","c50-h48",0.524090110942159,20
"c60-h36","c50-h48",0.640231497853009,20
"c60-h48","c50-h48",0.758740754361066,20
"c60-h60","c50-h48",0.669442782344681,20
"c45-h24","c50-h48",0.662524619530081,20
"c55-h48","c50-h48",0.902307217638732,20
"c50-h24","c50-h48",0.703809394512693,20
"c50-h48","c50-h48",1,20
"c45-h48","c50-h48",0.947773111718775,20
"c45-h36","c50-h48",0.817036705020876,20
"c45-h60","c45-h48",0.884150800895366,20
"c50-h36","c45-h48",0.819735834250585,20
"c55-h60","c45-h48",0.753436753568237,20
"c50-h60","c45-h48",0.837458826152834,20
"c55-h36","c45-h48",0.73739132366323,20
"c55-h24","c45-h48",0.610110538877616,20
"c60-h24","c45-h48",0.500356759470247,20
"c60-h36","c45-h48",0.612946560422622,20
"c60-h48","c45-h48",0.720552458285264,20
"c60-h60","c45-h48",0.639501467083745,20
"c45-h24","c45-h48",0.701917911856134,20
"c55-h48","c45-h48",0.854875480134743,20
"c50-h24","c45-h48",0.670195104594777,20
"c50-h48","c45-h48",0.947773111718775,20
"c45-h48","c45-h48",1,20
"c45-h36","c45-h48",0.863230448421584,20
"c45-h60","c45-h36",0.769897191472058,20
"c50-h36","c45-h36",0.948272346191913,20
"c55-h60","c45-h36",0.667881846039619,20
"c50-h60","c45-h36",0.729115561156899,20
"c55-h36","c45-h36",0.860161425880477,20
"c55-h24","c45-h36",0.708316812939898,20
"c60-h24","c45-h36",0.595753471341193,20
"c60-h36","c45-h36",0.734979585449101,20
"c60-h48","c45-h36",0.641800025380271,20
"c60-h60","c45-h36",0.58187037607021,20
"c45-h24","c45-h36",0.812428043306936,20
"c55-h48","c45-h36",0.747168407085565,20
"c50-h24","c45-h36",0.774519577350283,20
"c50-h48","c45-h36",0.817036705020876,20
"c45-h48","c45-h36",0.863230448421584,20
"c45-h36","c45-h36",1,20
"c50-h60","c50-h60",1,21
"c50-h36","c50-h60",0.787390963853604,21
"c60-h24","c50-h60",0.497498008698722,21
"c55-h36","c50-h60",0.716103270237448,21
"c55-h60","c50-h60",0.90976074171494,21
"c45-h60","c50-h60",0.948768660254669,21
"c60-h60","c50-h60",0.768526297721961,21
"c55-h24","c50-h60",0.582160686245639,21
"c55-h48","c50-h60",0.812792491731374,21
"c50-h24","c50-h60",0.64190206343048,21
"c50-h48","c50-h60",0.897908354853623,21
"c45-h24","c50-h60",0.607049371904512,21
"c45-h36","c50-h60",0.74798532157523,21
"c60-h36","c50-h60",0.608694198465705,21
"c60-h48","c50-h60",0.682135379575526,21
"c45-h48","c50-h60",0.85250893079869,21
"c50-h60","c50-h36",0.787390963853604,21
"c50-h36","c50-h36",1,21
"c60-h24","c50-h36",0.617882605060894,21
"c55-h36","c50-h36",0.904031218862083,21
"c55-h60","c50-h36",0.714124022302798,21
"c45-h60","c50-h36",0.74319705430578,21
"c60-h60","c50-h36",0.60139525383133,21
"c55-h24","c50-h36",0.727554549373881,21
"c55-h48","c50-h36",0.781705613827725,21
"c50-h24","c50-h36",0.812544762593697,21
"c50-h48","c50-h36",0.866495492101162,21
"c45-h24","c50-h36",0.768840611873786,21
"c45-h36","c50-h36",0.949633662919589,21
"c60-h36","c50-h36",0.761761017133939,21
"c60-h48","c50-h36",0.654414099138259,21
"c45-h48","c50-h36",0.818316381649284,21
"c50-h60","c60-h24",0.497498008698722,21
"c50-h36","c60-h24",0.617882605060894,21
"c60-h24","c60-h24",1,21
"c55-h36","c60-h24",0.689568710033963,21
"c55-h60","c60-h24",0.553166717501823,21
"c45-h60","c60-h24",0.478019060657181,21
"c60-h60","c60-h24",0.638379228789968,21
"c55-h24","c60-h24",0.846702132343308,21
"c55-h48","c60-h24",0.598451971986223,21
"c50-h24","c60-h24",0.767830260926984,21
"c50-h48","c60-h24",0.534790592063721,21
"c45-h24","c60-h24",0.729363647108805,21
"c45-h36","c60-h24",0.592911189370052,21
"c60-h36","c60-h24",0.817476706618155,21
"c60-h48","c60-h24",0.703460035320457,21
"c45-h48","c60-h24",0.515029507300686,21
"c50-h60","c55-h36",0.716103270237448,21
"c50-h36","c55-h36",0.904031218862083,21
"c60-h24","c55-h36",0.689568710033963,21
"c55-h36","c55-h36",1,21
"c55-h60","c55-h36",0.78758212828872,21
"c45-h60","c55-h36",0.674013516506626,21
"c60-h60","c55-h36",0.663972110761938,21
"c55-h24","c55-h36",0.8158927488283,21
"c55-h48","c55-h36",0.865411246510606,21
"c50-h24","c55-h36",0.746677590628699,21
"c50-h48","c55-h36",0.785935210352955,21
"c45-h24","c55-h36",0.703333923677165,21
"c45-h36","c55-h36",0.857229101119624,21
"c60-h36","c55-h36",0.845588336086712,21
"c60-h48","c55-h36",0.72959455594668,21
"c45-h48","c55-h36",0.741364279738529,21
"c50-h60","c55-h60",0.90976074171494,21
"c50-h36","c55-h60",0.714124022302798,21
"c60-h24","c55-h60",0.553166717501823,21
"c55-h36","c55-h60",0.78758212828872,21
"c55-h60","c55-h60",1,21
"c45-h60","c55-h60",0.860929120197505,21
"c60-h60","c55-h60",0.850263306362943,21
"c55-h24","c55-h60",0.650229378407295,21
"c55-h48","c55-h60",0.897825865258577,21
"c50-h24","c55-h60",0.595551271409707,21
"c50-h48","c55-h60",0.817696124082245,21
"c45-h24","c55-h60",0.563174386817206,21
"c45-h36","c55-h60",0.677744983148646,21
"c60-h36","c55-h60",0.673033318539389,21
"c60-h48","c55-h60",0.762779330069986,21
"c45-h48","c55-h60",0.77562782010659,21
"c50-h60","c45-h60",0.948768660254669,21
"c50-h36","c45-h60",0.74319705430578,21
"c60-h24","c45-h60",0.478019060657181,21
