"scenario","n","event_target","event_regime","K","effect","method","selector","candidate","mean_truth","bias","bias_mcse","empse","empse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","mse","mse_mcse","coverage","coverage_mcse","coverage_conditional","coverage_conditional_mcse","bias_eliminated_coverage","bias_eliminated_coverage_mcse","rejection","rejection_mcse","convergence","convergence_mcse","failure_probability","median_width","median_ess1","median_ess0","median_max_weight","n_used","n_attempted"
19,4000,35,"below",16,"homogeneous","bonferroni","outcome_blinded",NA,-0.00601396018959385,-1.5728507071338e-06,0.000126321145545106,0.00564925336869003,8.93448776343314e-05,0.00570838864062444,3.25094712993771e-05,1.04678031015839,1.69854342606987,3.18981090657031e-05,1.1942418586613e-06,0.995,0.00157718102955875,0.995,0.00157718102955875,0.995,0.00157718102955875,0.02,0.00313049516849971,1,0,0,0.0316601755784507,1335.39916665775,1648.63699199998,7.36894709869888,2000,2000
20,8000,35,"below",16,"homogeneous","bonferroni","outcome_blinded",NA,-0.00303069902918666,-7.40426826923057e-05,6.39267664518632e-05,0.00285889190736238,4.5214355059508e-05,0.00287019082631352,1.63513131761505e-05,0.395220222284176,1.68765595686237,8.17465862537341e-06,3.3380377697612e-07,0.9995,0.000499874984371065,0.9995,0.000499874984371065,0.9995,0.000499874984371065,0.0265,0.00359150038284837,1,0,0,0.0159479359404884,2685.58196538891,3311.38499385155,7.86792342592675,2000,2000
21,4000,70,"boundary",16,"homogeneous","bonferroni","outcome_blinded",NA,-0.0118213402658169,0.000124026504985328,0.000182345683959326,0.00815474689473491,0.000128970116208114,0.00795089447101485,4.13241939826104e-05,-2.49980074613573,1.6231317974343,6.64820295426689e-05,2.75336832014226e-06,0.996,0.00141138230115019,0.996,0.00141138230115019,0.996,0.00141138230115019,0.0655,0.00553216729681958,1,0,0,0.0436700788682053,1335.74431636919,1649.10001353437,7.33854881789726,2000,2000
22,8000,70,"boundary",16,"homogeneous","bonferroni","outcome_blinded",NA,-0.00598251474676479,0.000147151170108619,8.80429461869144e-05,0.00393740025226593,6.22713340643914e-05,0.00396866031100309,1.71644759807767e-05,0.793926365986541,1.65262310417581,1.55170226530349e-05,5.34268799091489e-07,0.9975,0.00111663557170635,0.9975,0.00111663557170635,0.997,0.00122290637417588,0.061,0.00535158854920667,1,0,0,0.0221942460311063,2687.50989129057,3315.1085429274,7.82977243005285,2000,2000
23,4000,140,"above",16,"homogeneous","bonferroni","outcome_blinded",NA,-0.0227863749768472,-0.000365433605050231,0.000246044007386223,0.0110034225194411,0.000174022897257001,0.0108485262764491,5.54321854251758e-05,-1.40770967140772,1.63863114706479,0.000121148311207472,4.3226939432787e-06,0.995,0.00157718102955875,0.995,0.00157718102955875,0.995,0.00157718102955875,0.217,0.00921713079000184,1,0,0,0.0592171781220747,1337.67644608699,1647.03079702955,7.38142697853708,2000,2000
24,8000,140,"above",16,"homogeneous","bonferroni","outcome_blinded",NA,-0.0118045658584083,3.76432176404003e-05,0.000121873517123249,0.00545034937889138,8.61991428850221e-05,0.00556174078170348,2.4999023843902e-05,2.04374793372897,1.67776949629312,2.96928722096399e-05,1.01853870547883e-06,0.9995,0.000499874984371065,0.9995,0.000499874984371065,0.9995,0.000499874984371065,0.2045,0.00901886217878952,1,0,0,0.0306718174335741,2688.39170973881,3303.81533354139,7.80457376898302,2000,2000
25,4000,35,"below",4,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00251757591573341,-0.00010467095416028,0.000147258104506417,0.00658558263828234,0.00010415324584823,0.00659951020199756,2.16728790846638e-05,0.211485672266187,1.61868633884976,4.33591697449478e-05,1.38776076802039e-06,0.9885,0.00238408787589719,0.9885,0.00238408787589719,0.988,0.00243474844696531,0.0155,0.00276222283677476,1,0,0,0.0315913493347729,1208.95713088107,1274.82840604335,6.67685374024649,2000,2000
26,8000,35,"below",4,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00126044727828558,0.000196611248263465,7.29814936210599e-05,0.00326383161672314,5.16186153078863e-05,0.00330828620983295,1.03440706488892e-05,1.36203696544974,1.63410384048003,1.06859265068541e-05,3.43899410924897e-07,0.987,0.00253288373203351,0.987,0.00253288373203351,0.987,0.00253288373203351,0.0145,0.00267298989897081,1,0,0,0.0158655965609257,2426.53563929977,2559.20004710532,7.08116627003701,2000,2000
27,4000,70,"boundary",4,"heterogeneous","bonferroni","outcome_blinded",NA,-0.0050105205036855,-7.80306269514421e-05,0.000202620522286333,0.00906146522937505,0.000143310177340124,0.00914654625656914,2.67012186486105e-05,0.938932336442422,1.62335157557919,8.20751858058639e-05,2.67723789319785e-06,0.99,0.0022248595461287,0.99,0.0022248595461287,0.99,0.0022248595461287,0.0255,0.00352489361541593,1,0,0,0.0434217722001681,1208.84077118618,1273.87676637392,6.71801784708464,2000,2000
28,8000,70,"boundary",4,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00250381601568706,7.06793971914252e-05,0.000104197914937558,0.00465987241828243,7.36974789111965e-05,0.00466874591218848,1.38490456949675e-05,0.190423537589668,1.61217625013623,2.17085493263793e-05,7.36892921233625e-07,0.9865,0.00258047960658479,0.9865,0.00258047960658479,0.9865,0.00258047960658479,0.0215,0.00324328151722912,1,0,0,0.0221807427940978,2419.84265713142,2554.90780435765,7.11562634691086,2000,2000
29,4000,140,"above",4,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00998696055530527,0.00043040036642683,0.000275927297160637,0.0123398438659794,0.000195158858751689,0.0123730093574324,3.20293478847247e-05,0.26876751288929,1.60688686343673,0.000152380855238851,4.89792708474586e-06,0.9905,0.00216907238237915,0.9905,0.00216907238237915,0.9915,0.00205277251540447,0.046,0.00468422885862764,1,0,0,0.0588445335729381,1207.30704193133,1274.72072878121,6.6353841224565,2000,2000
30,8000,140,"above",4,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00502031554834999,-4.42682416420237e-05,0.000144719180777816,0.00647203851734556,0.000102357506671896,0.00646717283808285,1.78044069599756e-05,-0.0751800108988343,1.60411025629047,4.18682986059376e-05,1.32847255810509e-06,0.9915,0.00205277251540447,0.9915,0.00205277251540447,0.992,0.0019919839356782,0.049,0.00482695556225661,1,0,0,0.030645341935577,2425.77219917247,2558.9529511534,7.07814307412475,2000,2000
31,4000,35,"below",16,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00290785049126062,0.000233847422858404,0.000127460686524099,0.00570021519053355,9.01508563078791e-05,0.00584523608085353,3.21488432718928e-05,2.54413009812025,1.71704059197834,3.25308916089577e-05,1.18121770670816e-06,0.9965,0.00132055859392909,0.9965,0.00132055859392909,0.997,0.00122290637417588,0.0055,0.00165374574829385,1,0,0,0.0322750553219251,1334.45777542233,1646.76145440602,7.35474805147058,2000,2000
32,8000,35,"below",16,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00145879575371903,-6.95112872603379e-05,6.69209440069102e-05,0.00299279559835817,4.73320878121421e-05,0.00293293984418337,1.56969400142393e-05,-1.99999472759301,1.63624327157246,8.95717889986182e-06,3.63370195566318e-07,0.9965,0.00132055859392909,0.9965,0.00132055859392909,0.997,0.00122290637417588,0.006,0.0017268468374468,1,0,0,0.0162651753248036,2687.65492965568,3309.63472488063,7.78074814684738,2000,2000
33,4000,70,"boundary",16,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00580389656882158,-4.50943812112906e-05,0.000180827586949605,0.0080868555325314,0.000127896391053191,0.0080674451412665,4.13899064460639e-05,-0.24002396465248,1.65867855209002,6.53665672910486e-05,2.30017188009615e-06,0.9975,0.00111663557170635,0.9975,0.00111663557170635,0.9975,0.00111663557170635,0.016,0.00280570846668003,1,0,0,0.0445137203311523,1336.6613453993,1646.2008392629,7.3574256742201,2000,2000
34,8000,70,"boundary",16,"heterogeneous","bonferroni","outcome_blinded",NA,-0.0029074692384623,-3.0194932476451e-05,9.36415156054406e-05,0.00418777588819745,6.6231110533066e-05,0.00411978512663813,2.18479947224203e-05,-1.62355301177757,1.64099717645371,1.75296098902703e-05,6.29792736611524e-07,0.997,0.00122290637417588,0.997,0.00122290637417588,0.997,0.00122290637417588,0.012,0.00243474844696531,1,0,0,0.0226228291938309,2685.27433634706,3305.97054985652,7.79035498839546,2000,2000
35,4000,140,"above",16,"heterogeneous","bonferroni","outcome_blinded",NA,-0.0115392549452871,0.000145149907736664,0.000245343459360216,0.010972093059288,0.00017352741111024,0.0109430785093972,5.06352031026365e-05,-0.264439517000392,1.64347598408328,0.000120347701184342,4.19648649822035e-06,0.9955,0.00149662119455792,0.9955,0.00149662119455792,0.995,0.00157718102955875,0.0325,0.00396508196636589,1,0,0,0.0601489663966089,1334.92054308403,1647.03858953654,7.33673274368409,2000,2000
36,8000,140,"above",16,"heterogeneous","bonferroni","outcome_blinded",NA,-0.00579287812124655,0.00012500583067793,0.000127507208746107,0.00570229572755102,9.01837607136666e-05,0.00571381988720796,2.84468341649492e-05,0.202096843228627,1.66139651092839,3.25155449338679e-05,1.24003958196111e-06,0.9975,0.00111663557170635,0.9975,0.00111663557170635,0.998,0.000998999499499375,0.027,0.00362429303451032,1,0,0,0.0311870226408946,2684.43027516998,3305.8938869804,7.81171587847869,2000,2000
1,4000,35,"below",4,"null","bonferroni","prognostic_high",NA,0,-8.71305950989044e-05,0.00015167510037465,0.00678311669863642,0.000107277314693993,0.00696012922926572,2.34887042827335e-05,2.60960467722584,1.65934042190916,4.59952585518489e-05,1.46331188278245e-06,0.9875,0.00248432586429397,0.9875,0.00248432586429397,0.988,0.00243474844696531,0.0125,0.00248432586429397,1,0,0,0.0333858481149492,1180.5332156184,1237.64941996789,6.63204845023855,2000,2000
2,8000,35,"below",4,"null","bonferroni","prognostic_high",NA,0,2.03737576218125e-05,8.07880190276975e-05,0.00361295004626956,5.71400428899081e-05,0.00352176796258864,1.25043005304508e-05,-2.52375711020612,1.57999230927473,1.30472964228204e-05,4.30086448686296e-07,0.988,0.00243474844696531,0.988,0.00243474844696531,0.988,0.00243474844696531,0.012,0.00243474844696531,1,0,0,0.0169613159094918,2377.50672517482,2502.38688776819,6.99602160102179,2000,2000
3,4000,70,"boundary",4,"null","bonferroni","prognostic_high",NA,0,-0.000575055851888131,0.000223092947214048,0.00997701990542769,0.000157789988239176,0.00973190045459648,2.8660564609024e-05,-2.45684035067282,1.56919678773035,9.98218449629944e-05,3.3153980693071e-06,0.986,0.00262716577322407,0.986,0.00262716577322407,0.987,0.00253288373203351,0.014,0.00262716577322406,1,0,0,0.0459944778683453,1184.80780740993,1244.8285300971,6.63612405891511,2000,2000
4,8000,70,"boundary",4,"null","bonferroni","prognostic_high",NA,0,-5.33706305710974e-05,0.000112634385976311,0.00503716287293963,7.96644567229504e-05,0.00497041665369627,1.48847332213527e-05,-1.3250756611809,1.58830795192117,2.53631717278247e-05,7.83699489459679e-07,0.992,0.0019919839356782,0.992,0.0019919839356782,0.991,0.00211175282644537,0.008,0.0019919839356782,1,0,0,0.0234354038635897,2393.8130004507,2519.82551400999,7.04452801363931,2000,2000
5,4000,140,"above",4,"null","bonferroni","prognostic_high",NA,0,0.000415662133081644,0.000299277132467917,0.0133840802461894,0.000211673814892312,0.0132508570229904,3.51007358231201e-05,-0.995385717572372,1.58760296942312,0.000179216812243297,5.71329281927577e-06,0.989,0.00233227356885937,0.989,0.00233227356885937,0.989,0.00233227356885937,0.011,0.00233227356885937,1,0,0,0.0616729109421466,1186.51418494346,1249.81554584728,6.5775562817294,2000,2000
6,8000,140,"above",4,"null","bonferroni","prognostic_high",NA,0,-0.000126835894639358,0.000155005026262453,0.00693203551153972,0.000109632516744239,0.00693096716244977,1.86468591777783e-05,-0.0154117659693309,1.60400693756543,4.804517711925e-05,1.64404881823665e-06,0.985,0.00271799558498538,0.985,0.00271799558498538,0.9855,0.00267298989897081,0.015,0.00271799558498538,1,0,0,0.0323347426538982,2390.35088699078,2519.07677500474,6.97940387538127,2000,2000
7,4000,35,"below",16,"null","bonferroni","prognostic_high",NA,0,-0.000261189187873576,0.000182029953288329,0.00814062698987629,0.00012874680507486,0.00823148160071965,5.9826574069752e-05,1.11606404465343,1.75996911437847,6.63048926762703e-05,2.64186762489584e-06,0.9965,0.00132055859392909,0.9965,0.00132055859392909,0.9965,0.00132055859392909,0.0035,0.0013205585939291,1,0,0,0.041289137350496,990.765733252356,866.388855409724,6.85145709664652,2000,2000
8,8000,35,"below",16,"null","bonferroni","prognostic_high",NA,0,2.60980623217884e-06,9.22811867986433e-05,0.00412694013452245,6.52689722444897e-05,0.00412714146599216,3.05299438739563e-05,0.0048784683844838,1.74606905823189,1.70231258675838e-05,6.94554350147347e-07,0.997,0.00122290637417588,0.997,0.00122290637417588,0.997,0.00122290637417588,0.003,0.00122290637417588,1,0,0,0.0208561290060949,1978.37701339068,1720.54583057538,7.32510852893757,2000,2000
9,4000,70,"boundary",16,"null","bonferroni","prognostic_high",NA,0,7.07249646647718e-05,0.000256659423008188,0.0114781583382437,0.000181531006890502,0.0112776673459246,7.98012600953829e-05,-1.74671742984244,1.70235103956101,0.000131687246799,4.96922722795183e-06,0.992,0.0019919839356782,0.992,0.0019919839356782,0.992,0.0019919839356782,0.008,0.0019919839356782,1,0,0,0.0544616986934654,1161.71410710515,1216.06871838047,6.94269392009837,2000,2000
10,8000,70,"boundary",16,"null","bonferroni","prognostic_high",NA,0,-0.000100392659516144,0.000127840023628715,0.0057171796615797,9.04191552300253e-05,0.00578499399954544,4.11261653979185e-05,1.18615019957236,1.75453552763127,3.2679878897224e-05,1.35070180802226e-06,0.9985,0.000865375640979091,0.9985,0.000865375640979091,0.998,0.000998999499499375,0.0015,0.000865375640979107,1,0,0,0.0286602642285598,1998.63256041557,1764.58694757412,7.3685391553909,2000,2000
11,4000,140,"above",16,"null","bonferroni","prognostic_high",NA,0,0.000232379301881164,0.000349100388954898,0.0156122440134954,0.000246912988309908,0.0151366144969026,0.000103978434736261,-3.04651603050571,1.6717457008918,0.000243674292195296,1.07455658477192e-05,0.9955,0.00149662119455792,0.9955,0.00149662119455792,0.996,0.00141138230115019,0.0045,0.00149662119455793,1,0,0,0.071673976522309,1197.20774803109,1258.66842131085,6.97495311412387,2000,2000
12,8000,140,"above",16,"null","bonferroni","prognostic_high",NA,0,2.09974515275694e-05,0.000171345724320263,0.00766281374468093,0.000121190024888536,0.00779330723098481,5.62187164408647e-05,1.7029447752722,1.76788500921263,5.86897960213988e-05,2.24545512385284e-06,0.9965,0.00132055859392909,0.9965,0.00132055859392909,0.9965,0.00132055859392909,0.0035,0.0013205585939291,1,0,0,0.0365480359790434,2437.45714923772,2578.7544043397,7.43132701779839,2000,2000
13,4000,35,"below",4,"homogeneous","bonferroni","prognostic_high",NA,-0.00637388256319864,-0.000215622348529838,0.000146974384760853,0.00657289430552954,0.00010395257551833,0.00662920583463724,2.40325732750747e-05,0.856723484208888,1.63645293895125,4.32278310790723e-05,1.415507584298e-06,0.9885,0.00238408787589719,0.9885,0.00238408787589719,0.9885,0.00238408787589719,0.0515,0.00494205169944629,1,0,0,0.0318230363431122,1170.52830364645,1230.56068422506,6.63266516164197,2000,2000
14,8000,35,"below",4,"homogeneous","bonferroni","prognostic_high",NA,-0.00321359925532178,2.27828685226202e-06,7.5830401726292e-05,0.00339123866042213,5.36336013575698e-05,0.0033302057651404,1.24917613273321e-05,-1.79972279727829,1.59615608664084,1.14947545927067e-05,3.82280270344057e-07,0.987,0.00253288373203351,0.987,0.00253288373203351,0.987,0.00253288373203351,0.0525,0.00498717104178311,1,0,0,0.0159837542153166,2380.76909324511,2506.39454526906,7.04563170120171,2000,2000
15,4000,70,"boundary",4,"homogeneous","bonferroni","prognostic_high",NA,-0.0128132690081647,-0.000147432242109166,0.000202674911796608,0.0090638976022198,0.00014334864615007,0.0092176889114936,2.79055926675399e-05,1.69674588155251,1.63757084509122,8.21348988896673e-05,2.73356398691577e-06,0.9885,0.00238408787589719,0.9885,0.00238408787589719,0.987,0.00253288373203351,0.1355,0.00765309577883356,1,0,0,0.0437141280636434,1177.70287139685,1242.9103740016,6.58596990400985,2000,2000
16,8000,70,"boundary",4,"homogeneous","bonferroni","prognostic_high",NA,-0.00653059270188162,-6.62448019772397e-05,0.000102855528683734,0.00459983907997017,7.27480310965143e-05,0.00469770804416323,1.45755875000914e-05,2.12766060924223,1.64597291543482,2.1152328675629e-05,7.18629441408576e-07,0.9915,0.00205277251540447,0.9915,0.00205277251540447,0.9905,0.00216907238237915,0.1305,0.00753225563825339,1,0,0,0.0223118659444452,2393.45551777602,2517.98417921474,7.03655711091122,2000,2000
17,4000,140,"above",4,"homogeneous","bonferroni","prognostic_high",NA,-0.0249184369357965,0.000269290062231003,0.00028759562372815,0.0128616672937519,0.000203411675054717,0.0126206450583101,3.43244564782853e-05,-1.87395793979859,1.57467647476626,0.000165412291469995,5.36348994042153e-06,0.9845,0.00276222283677476,0.9845,0.00276222283677476,0.985,0.00271799558498538,0.2955,0.0102024445600062,1,0,0,0.0588682504621976,1187.11710194979,1246.60900754139,6.61787464177361,2000,2000
18,8000,140,"above",4,"homogeneous","bonferroni","prognostic_high",NA,-0.0130119344509763,3.31741714922621e-05,0.000146052664124431,0.00653167370554343,0.0001033006576061,0.00656545127295969,1.84718133551255e-05,0.517134947932152,1.61467182962767,4.26425305406439e-05,1.39337840218174e-06,0.986,0.00262716577322407,0.986,0.00262716577322407,0.9855,0.00267298989897081,0.304,0.0102855238077601,1,0,0,0.0306241898914285,2390.17893923202,2519.9436091547,7.02828232601932,2000,2000
19,4000,35,"below",16,"homogeneous","bonferroni","prognostic_high",NA,-0.00630978625536082,3.69711029214327e-05,0.000168424100422146,0.00753215475186339,0.000119123608149324,0.00764539705220981,5.86900236855437e-05,1.50345158957885,1.78442369925231,5.67063553908664e-05,2.37738004524907e-06,0.9915,0.00205277251540447,0.9915,0.00205277251540447,0.9915,0.00205277251540447,0.01,0.0022248595461287,1,0,0,0.0378087615451485,1003.71667265189,881.732255951506,6.88418224679455,2000,2000
20,8000,35,"below",16,"homogeneous","bonferroni","prognostic_high",NA,-0.003224353121283,-4.01960791467756e-05,9.02920038547167e-05,0.00403798116887639,6.3862055722711e-05,0.0039538508436941,3.09034485269632e-05,-2.08347492630092,1.72737492477237,1.6298754999019e-05,6.80009453987482e-07,0.996,0.00141138230115019,0.996,0.00141138230115019,0.996,0.00141138230115019,0.014,0.00262716577322406,1,0,0,0.0195347030412351,1961.32846616266,1708.76663210636,7.32763210008466,2000,2000
21,4000,70,"boundary",16,"homogeneous","bonferroni","prognostic_high",NA,-0.0127956666368136,0.000481450768036114,0.000248790965082084,0.0111262702022263,0.000175965775451656,0.0106562478297142,7.67819410413106e-05,-4.22443787513023,1.66451770821197,0.000123963786510686,5.35895329307031e-06,0.994,0.0017268468374468,0.994,0.0017268468374468,0.9945,0.00165374574829385,0.0445,0.00461084319837489,1,0,0,0.0525391665591994,1133.07328248608,1179.50008367371,6.85532027949912,2000,2000
22,8000,70,"boundary",16,"homogeneous","bonferroni","prognostic_high",NA,-0.00655350243898545,0.000173414086807226,0.000119088789521911,0.00532581257458316,8.42295506547363e-05,0.00540167615490726,3.95550220380585e-05,1.4244508093685,1.76766103022372,2.83801698853015e-05,1.10708611534005e-06,0.9965,0.00132055859392909,0.9965,0.00132055859392909,0.997,0.00122290637417588,0.04,0.00438178046004133,1,0,0,0.0260985237689852,2378.11444510694,2499.72458213876,7.35926310410891,2000,2000
23,4000,140,"above",16,"homogeneous","bonferroni","prognostic_high",NA,-0.0248847115653438,0.000180247374070921,0.000314169346907236,0.0140500803226259,0.000222206834293329,0.0142269741626731,0.000101701293685118,1.25902369228692,1.75743745699016,0.000197338543809562,7.33318093711325e-06,0.999,0.000706753139363385,0.999,0.000706753139363385,0.999,0.000706753139363385,0.1605,0.00820791538699078,1,0,0,0.0672492211231245,1214.70198168445,1275.61116738569,6.95792010785395,2000,2000
