"scenario","n","event_target","K","effect","method","selector","candidate","frequency","count","denominator"
24,8000,140,16,"homogeneous","split","prognostic_high","c45-h48",0.0245,49,2000
31,4000,35,16,"heterogeneous","split","prognostic_high","c45-h48",0.038,76,2000
32,8000,35,16,"heterogeneous","split","prognostic_high","c45-h48",0.0435,87,2000
33,4000,70,16,"heterogeneous","split","prognostic_high","c45-h48",0.0285,57,2000
34,8000,70,16,"heterogeneous","split","prognostic_high","c45-h48",0.0285,57,2000
35,4000,140,16,"heterogeneous","split","prognostic_high","c45-h48",0.0185,37,2000
36,8000,140,16,"heterogeneous","split","prognostic_high","c45-h48",0.008,16,2000
7,4000,35,16,"null","bonferroni","prognostic_low","c45-h48",0.0555,111,2000
8,8000,35,16,"null","bonferroni","prognostic_low","c45-h48",0.066,132,2000
9,4000,70,16,"null","bonferroni","prognostic_low","c45-h48",0.0615,123,2000
10,8000,70,16,"null","bonferroni","prognostic_low","c45-h48",0.053,106,2000
11,4000,140,16,"null","bonferroni","prognostic_low","c45-h48",0.041,82,2000
12,8000,140,16,"null","bonferroni","prognostic_low","c45-h48",0.0345,69,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_low","c45-h48",0.0655,131,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_low","c45-h48",0.07,140,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_low","c45-h48",0.064,128,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_low","c45-h48",0.0595,119,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_low","c45-h48",0.058,116,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_low","c45-h48",0.042,84,2000
31,4000,35,16,"heterogeneous","bonferroni","prognostic_low","c45-h48",0.053,106,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_low","c45-h48",0.062,124,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_low","c45-h48",0.045,90,2000
34,8000,70,16,"heterogeneous","bonferroni","prognostic_low","c45-h48",0.038,76,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_low","c45-h48",0.0325,65,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_low","c45-h48",0.0195,39,2000
7,4000,35,16,"null","naive","prognostic_low","c45-h48",0.0555,111,2000
8,8000,35,16,"null","naive","prognostic_low","c45-h48",0.066,132,2000
9,4000,70,16,"null","naive","prognostic_low","c45-h48",0.0615,123,2000
10,8000,70,16,"null","naive","prognostic_low","c45-h48",0.053,106,2000
11,4000,140,16,"null","naive","prognostic_low","c45-h48",0.041,82,2000
12,8000,140,16,"null","naive","prognostic_low","c45-h48",0.0345,69,2000
19,4000,35,16,"homogeneous","naive","prognostic_low","c45-h48",0.0655,131,2000
20,8000,35,16,"homogeneous","naive","prognostic_low","c45-h48",0.07,140,2000
21,4000,70,16,"homogeneous","naive","prognostic_low","c45-h48",0.064,128,2000
22,8000,70,16,"homogeneous","naive","prognostic_low","c45-h48",0.0595,119,2000
23,4000,140,16,"homogeneous","naive","prognostic_low","c45-h48",0.058,116,2000
24,8000,140,16,"homogeneous","naive","prognostic_low","c45-h48",0.042,84,2000
31,4000,35,16,"heterogeneous","naive","prognostic_low","c45-h48",0.053,106,2000
32,8000,35,16,"heterogeneous","naive","prognostic_low","c45-h48",0.062,124,2000
33,4000,70,16,"heterogeneous","naive","prognostic_low","c45-h48",0.045,90,2000
34,8000,70,16,"heterogeneous","naive","prognostic_low","c45-h48",0.038,76,2000
35,4000,140,16,"heterogeneous","naive","prognostic_low","c45-h48",0.0325,65,2000
36,8000,140,16,"heterogeneous","naive","prognostic_low","c45-h48",0.0195,39,2000
7,4000,35,16,"null","split","prognostic_low","c45-h48",0.0645,129,2000
8,8000,35,16,"null","split","prognostic_low","c45-h48",0.06,120,2000
9,4000,70,16,"null","split","prognostic_low","c45-h48",0.072,144,2000
10,8000,70,16,"null","split","prognostic_low","c45-h48",0.062,124,2000
11,4000,140,16,"null","split","prognostic_low","c45-h48",0.0645,129,2000
12,8000,140,16,"null","split","prognostic_low","c45-h48",0.061,122,2000
19,4000,35,16,"homogeneous","split","prognostic_low","c45-h48",0.0615,123,2000
20,8000,35,16,"homogeneous","split","prognostic_low","c45-h48",0.054,108,2000
21,4000,70,16,"homogeneous","split","prognostic_low","c45-h48",0.067,134,2000
22,8000,70,16,"homogeneous","split","prognostic_low","c45-h48",0.0635,127,2000
23,4000,140,16,"homogeneous","split","prognostic_low","c45-h48",0.0745,149,2000
24,8000,140,16,"homogeneous","split","prognostic_low","c45-h48",0.0585,117,2000
31,4000,35,16,"heterogeneous","split","prognostic_low","c45-h48",0.0655,131,2000
32,8000,35,16,"heterogeneous","split","prognostic_low","c45-h48",0.059,118,2000
33,4000,70,16,"heterogeneous","split","prognostic_low","c45-h48",0.0595,119,2000
34,8000,70,16,"heterogeneous","split","prognostic_low","c45-h48",0.062,124,2000
35,4000,140,16,"heterogeneous","split","prognostic_low","c45-h48",0.044,88,2000
36,8000,140,16,"heterogeneous","split","prognostic_low","c45-h48",0.0485,97,2000
7,4000,35,16,"null","bonferroni","workability","c45-h48",0.0035,7,2000
8,8000,35,16,"null","bonferroni","workability","c45-h48",0.0035,7,2000
19,4000,35,16,"homogeneous","bonferroni","workability","c45-h48",0.0025,5,2000
20,8000,35,16,"homogeneous","bonferroni","workability","c45-h48",0.0015,3,2000
31,4000,35,16,"heterogeneous","bonferroni","workability","c45-h48",0.0045,9,2000
32,8000,35,16,"heterogeneous","bonferroni","workability","c45-h48",0.003,6,2000
7,4000,35,16,"null","naive","workability","c45-h48",0.0035,7,2000
8,8000,35,16,"null","naive","workability","c45-h48",0.0035,7,2000
19,4000,35,16,"homogeneous","naive","workability","c45-h48",0.0025,5,2000
20,8000,35,16,"homogeneous","naive","workability","c45-h48",0.0015,3,2000
31,4000,35,16,"heterogeneous","naive","workability","c45-h48",0.0045,9,2000
32,8000,35,16,"heterogeneous","naive","workability","c45-h48",0.003,6,2000
7,4000,35,16,"null","split","workability","c45-h48",0.012,24,2000
8,8000,35,16,"null","split","workability","c45-h48",0.011,22,2000
19,4000,35,16,"homogeneous","split","workability","c45-h48",0.011,22,2000
20,8000,35,16,"homogeneous","split","workability","c45-h48",0.009,18,2000
31,4000,35,16,"heterogeneous","split","workability","c45-h48",0.011,22,2000
32,8000,35,16,"heterogeneous","split","workability","c45-h48",0.0115,23,2000
7,4000,35,16,"null","bonferroni","effect_seeking","c45-h60",0.082,164,2000
8,8000,35,16,"null","bonferroni","effect_seeking","c45-h60",0.0715,143,2000
9,4000,70,16,"null","bonferroni","effect_seeking","c45-h60",0.075,150,2000
10,8000,70,16,"null","bonferroni","effect_seeking","c45-h60",0.0815,163,2000
11,4000,140,16,"null","bonferroni","effect_seeking","c45-h60",0.081,162,2000
12,8000,140,16,"null","bonferroni","effect_seeking","c45-h60",0.0725,145,2000
19,4000,35,16,"homogeneous","bonferroni","effect_seeking","c45-h60",0.1835,367,2000
20,8000,35,16,"homogeneous","bonferroni","effect_seeking","c45-h60",0.19,380,2000
21,4000,70,16,"homogeneous","bonferroni","effect_seeking","c45-h60",0.233,466,2000
22,8000,70,16,"homogeneous","bonferroni","effect_seeking","c45-h60",0.2345,469,2000
23,4000,140,16,"homogeneous","bonferroni","effect_seeking","c45-h60",0.3165,633,2000
24,8000,140,16,"homogeneous","bonferroni","effect_seeking","c45-h60",0.311,622,2000
31,4000,35,16,"heterogeneous","bonferroni","effect_seeking","c45-h60",0.194,388,2000
32,8000,35,16,"heterogeneous","bonferroni","effect_seeking","c45-h60",0.205,410,2000
33,4000,70,16,"heterogeneous","bonferroni","effect_seeking","c45-h60",0.277,554,2000
34,8000,70,16,"heterogeneous","bonferroni","effect_seeking","c45-h60",0.25,500,2000
35,4000,140,16,"heterogeneous","bonferroni","effect_seeking","c45-h60",0.3525,705,2000
36,8000,140,16,"heterogeneous","bonferroni","effect_seeking","c45-h60",0.3455,691,2000
7,4000,35,16,"null","naive","effect_seeking","c45-h60",0.082,164,2000
8,8000,35,16,"null","naive","effect_seeking","c45-h60",0.0715,143,2000
9,4000,70,16,"null","naive","effect_seeking","c45-h60",0.075,150,2000
10,8000,70,16,"null","naive","effect_seeking","c45-h60",0.0815,163,2000
11,4000,140,16,"null","naive","effect_seeking","c45-h60",0.081,162,2000
12,8000,140,16,"null","naive","effect_seeking","c45-h60",0.0725,145,2000
19,4000,35,16,"homogeneous","naive","effect_seeking","c45-h60",0.1835,367,2000
20,8000,35,16,"homogeneous","naive","effect_seeking","c45-h60",0.19,380,2000
21,4000,70,16,"homogeneous","naive","effect_seeking","c45-h60",0.233,466,2000
22,8000,70,16,"homogeneous","naive","effect_seeking","c45-h60",0.2345,469,2000
23,4000,140,16,"homogeneous","naive","effect_seeking","c45-h60",0.3165,633,2000
24,8000,140,16,"homogeneous","naive","effect_seeking","c45-h60",0.311,622,2000
31,4000,35,16,"heterogeneous","naive","effect_seeking","c45-h60",0.194,388,2000
32,8000,35,16,"heterogeneous","naive","effect_seeking","c45-h60",0.205,410,2000
33,4000,70,16,"heterogeneous","naive","effect_seeking","c45-h60",0.277,554,2000
34,8000,70,16,"heterogeneous","naive","effect_seeking","c45-h60",0.25,500,2000
35,4000,140,16,"heterogeneous","naive","effect_seeking","c45-h60",0.3525,705,2000
36,8000,140,16,"heterogeneous","naive","effect_seeking","c45-h60",0.3455,691,2000
7,4000,35,16,"null","bonferroni","outcome_blinded","c45-h60",0.705,1410,2000
8,8000,35,16,"null","bonferroni","outcome_blinded","c45-h60",0.722,1444,2000
9,4000,70,16,"null","bonferroni","outcome_blinded","c45-h60",0.711,1422,2000
10,8000,70,16,"null","bonferroni","outcome_blinded","c45-h60",0.6905,1381,2000
11,4000,140,16,"null","bonferroni","outcome_blinded","c45-h60",0.695,1390,2000
12,8000,140,16,"null","bonferroni","outcome_blinded","c45-h60",0.6965,1393,2000
19,4000,35,16,"homogeneous","bonferroni","outcome_blinded","c45-h60",0.719,1438,2000
20,8000,35,16,"homogeneous","bonferroni","outcome_blinded","c45-h60",0.7205,1441,2000
21,4000,70,16,"homogeneous","bonferroni","outcome_blinded","c45-h60",0.7115,1423,2000
22,8000,70,16,"homogeneous","bonferroni","outcome_blinded","c45-h60",0.727,1454,2000
23,4000,140,16,"homogeneous","bonferroni","outcome_blinded","c45-h60",0.719,1438,2000
24,8000,140,16,"homogeneous","bonferroni","outcome_blinded","c45-h60",0.71,1420,2000
31,4000,35,16,"heterogeneous","bonferroni","outcome_blinded","c45-h60",0.7085,1417,2000
32,8000,35,16,"heterogeneous","bonferroni","outcome_blinded","c45-h60",0.7095,1419,2000
33,4000,70,16,"heterogeneous","bonferroni","outcome_blinded","c45-h60",0.706,1412,2000
34,8000,70,16,"heterogeneous","bonferroni","outcome_blinded","c45-h60",0.708,1416,2000
35,4000,140,16,"heterogeneous","bonferroni","outcome_blinded","c45-h60",0.705,1410,2000
36,8000,140,16,"heterogeneous","bonferroni","outcome_blinded","c45-h60",0.7015,1403,2000
7,4000,35,16,"null","naive","outcome_blinded","c45-h60",0.705,1410,2000
8,8000,35,16,"null","naive","outcome_blinded","c45-h60",0.722,1444,2000
9,4000,70,16,"null","naive","outcome_blinded","c45-h60",0.711,1422,2000
10,8000,70,16,"null","naive","outcome_blinded","c45-h60",0.6905,1381,2000
11,4000,140,16,"null","naive","outcome_blinded","c45-h60",0.695,1390,2000
12,8000,140,16,"null","naive","outcome_blinded","c45-h60",0.6965,1393,2000
19,4000,35,16,"homogeneous","naive","outcome_blinded","c45-h60",0.719,1438,2000
20,8000,35,16,"homogeneous","naive","outcome_blinded","c45-h60",0.7205,1441,2000
21,4000,70,16,"homogeneous","naive","outcome_blinded","c45-h60",0.7115,1423,2000
22,8000,70,16,"homogeneous","naive","outcome_blinded","c45-h60",0.727,1454,2000
23,4000,140,16,"homogeneous","naive","outcome_blinded","c45-h60",0.719,1438,2000
24,8000,140,16,"homogeneous","naive","outcome_blinded","c45-h60",0.71,1420,2000
31,4000,35,16,"heterogeneous","naive","outcome_blinded","c45-h60",0.7085,1417,2000
32,8000,35,16,"heterogeneous","naive","outcome_blinded","c45-h60",0.7095,1419,2000
33,4000,70,16,"heterogeneous","naive","outcome_blinded","c45-h60",0.706,1412,2000
34,8000,70,16,"heterogeneous","naive","outcome_blinded","c45-h60",0.708,1416,2000
35,4000,140,16,"heterogeneous","naive","outcome_blinded","c45-h60",0.705,1410,2000
36,8000,140,16,"heterogeneous","naive","outcome_blinded","c45-h60",0.7015,1403,2000
7,4000,35,16,"null","bonferroni","prognostic_high","c45-h60",0.2755,551,2000
8,8000,35,16,"null","bonferroni","prognostic_high","c45-h60",0.274,548,2000
9,4000,70,16,"null","bonferroni","prognostic_high","c45-h60",0.345,690,2000
10,8000,70,16,"null","bonferroni","prognostic_high","c45-h60",0.3365,673,2000
11,4000,140,16,"null","bonferroni","prognostic_high","c45-h60",0.4005,801,2000
12,8000,140,16,"null","bonferroni","prognostic_high","c45-h60",0.418,836,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_high","c45-h60",0.2725,545,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_high","c45-h60",0.266,532,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_high","c45-h60",0.3195,639,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_high","c45-h60",0.3295,659,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_high","c45-h60",0.4025,805,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_high","c45-h60",0.4035,807,2000
31,4000,35,16,"heterogeneous","bonferroni","prognostic_high","c45-h60",0.26,520,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_high","c45-h60",0.2705,541,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_high","c45-h60",0.3075,615,2000
34,8000,70,16,"heterogeneous","bonferroni","prognostic_high","c45-h60",0.2845,569,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_high","c45-h60",0.354,708,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_high","c45-h60",0.3605,721,2000
7,4000,35,16,"null","naive","prognostic_high","c45-h60",0.2755,551,2000
8,8000,35,16,"null","naive","prognostic_high","c45-h60",0.274,548,2000
9,4000,70,16,"null","naive","prognostic_high","c45-h60",0.345,690,2000
10,8000,70,16,"null","naive","prognostic_high","c45-h60",0.3365,673,2000
11,4000,140,16,"null","naive","prognostic_high","c45-h60",0.4005,801,2000
12,8000,140,16,"null","naive","prognostic_high","c45-h60",0.418,836,2000
19,4000,35,16,"homogeneous","naive","prognostic_high","c45-h60",0.2725,545,2000
20,8000,35,16,"homogeneous","naive","prognostic_high","c45-h60",0.266,532,2000
21,4000,70,16,"homogeneous","naive","prognostic_high","c45-h60",0.3195,639,2000
22,8000,70,16,"homogeneous","naive","prognostic_high","c45-h60",0.3295,659,2000
23,4000,140,16,"homogeneous","naive","prognostic_high","c45-h60",0.4025,805,2000
24,8000,140,16,"homogeneous","naive","prognostic_high","c45-h60",0.4035,807,2000
31,4000,35,16,"heterogeneous","naive","prognostic_high","c45-h60",0.26,520,2000
32,8000,35,16,"heterogeneous","naive","prognostic_high","c45-h60",0.2705,541,2000
33,4000,70,16,"heterogeneous","naive","prognostic_high","c45-h60",0.3075,615,2000
34,8000,70,16,"heterogeneous","naive","prognostic_high","c45-h60",0.2845,569,2000
35,4000,140,16,"heterogeneous","naive","prognostic_high","c45-h60",0.354,708,2000
36,8000,140,16,"heterogeneous","naive","prognostic_high","c45-h60",0.3605,721,2000
7,4000,35,16,"null","split","prognostic_high","c45-h60",0.2055,411,2000
8,8000,35,16,"null","split","prognostic_high","c45-h60",0.2175,435,2000
9,4000,70,16,"null","split","prognostic_high","c45-h60",0.2775,555,2000
10,8000,70,16,"null","split","prognostic_high","c45-h60",0.28,560,2000
11,4000,140,16,"null","split","prognostic_high","c45-h60",0.319,638,2000
12,8000,140,16,"null","split","prognostic_high","c45-h60",0.351,702,2000
19,4000,35,16,"homogeneous","split","prognostic_high","c45-h60",0.203,406,2000
20,8000,35,16,"homogeneous","split","prognostic_high","c45-h60",0.2005,401,2000
21,4000,70,16,"homogeneous","split","prognostic_high","c45-h60",0.246,492,2000
22,8000,70,16,"homogeneous","split","prognostic_high","c45-h60",0.2605,521,2000
23,4000,140,16,"homogeneous","split","prognostic_high","c45-h60",0.3065,613,2000
24,8000,140,16,"homogeneous","split","prognostic_high","c45-h60",0.3385,677,2000
31,4000,35,16,"heterogeneous","split","prognostic_high","c45-h60",0.1875,375,2000
32,8000,35,16,"heterogeneous","split","prognostic_high","c45-h60",0.226,452,2000
33,4000,70,16,"heterogeneous","split","prognostic_high","c45-h60",0.2595,519,2000
34,8000,70,16,"heterogeneous","split","prognostic_high","c45-h60",0.2475,495,2000
35,4000,140,16,"heterogeneous","split","prognostic_high","c45-h60",0.306,612,2000
36,8000,140,16,"heterogeneous","split","prognostic_high","c45-h60",0.304,608,2000
7,4000,35,16,"null","bonferroni","prognostic_low","c45-h60",0.323,646,2000
8,8000,35,16,"null","bonferroni","prognostic_low","c45-h60",0.322,644,2000
9,4000,70,16,"null","bonferroni","prognostic_low","c45-h60",0.462,924,2000
10,8000,70,16,"null","bonferroni","prognostic_low","c45-h60",0.4625,925,2000
11,4000,140,16,"null","bonferroni","prognostic_low","c45-h60",0.637,1274,2000
12,8000,140,16,"null","bonferroni","prognostic_low","c45-h60",0.661,1322,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_low","c45-h60",0.274,548,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_low","c45-h60",0.2705,541,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_low","c45-h60",0.419,838,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_low","c45-h60",0.4015,803,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_low","c45-h60",0.552,1104,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_low","c45-h60",0.5805,1161,2000
31,4000,35,16,"heterogeneous","bonferroni","prognostic_low","c45-h60",0.3305,661,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_low","c45-h60",0.3355,671,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_low","c45-h60",0.456,912,2000
34,8000,70,16,"heterogeneous","bonferroni","prognostic_low","c45-h60",0.4615,923,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_low","c45-h60",0.605,1210,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_low","c45-h60",0.613,1226,2000
7,4000,35,16,"null","naive","prognostic_low","c45-h60",0.323,646,2000
8,8000,35,16,"null","naive","prognostic_low","c45-h60",0.322,644,2000
9,4000,70,16,"null","naive","prognostic_low","c45-h60",0.462,924,2000
10,8000,70,16,"null","naive","prognostic_low","c45-h60",0.4625,925,2000
11,4000,140,16,"null","naive","prognostic_low","c45-h60",0.637,1274,2000
12,8000,140,16,"null","naive","prognostic_low","c45-h60",0.661,1322,2000
19,4000,35,16,"homogeneous","naive","prognostic_low","c45-h60",0.274,548,2000
20,8000,35,16,"homogeneous","naive","prognostic_low","c45-h60",0.2705,541,2000
21,4000,70,16,"homogeneous","naive","prognostic_low","c45-h60",0.419,838,2000
22,8000,70,16,"homogeneous","naive","prognostic_low","c45-h60",0.4015,803,2000
23,4000,140,16,"homogeneous","naive","prognostic_low","c45-h60",0.552,1104,2000
24,8000,140,16,"homogeneous","naive","prognostic_low","c45-h60",0.5805,1161,2000
31,4000,35,16,"heterogeneous","naive","prognostic_low","c45-h60",0.3305,661,2000
32,8000,35,16,"heterogeneous","naive","prognostic_low","c45-h60",0.3355,671,2000
33,4000,70,16,"heterogeneous","naive","prognostic_low","c45-h60",0.456,912,2000
34,8000,70,16,"heterogeneous","naive","prognostic_low","c45-h60",0.4615,923,2000
