"truth_scenario","n","event_target","effect","candidate","c","h","score_key","lambda","expected_eligible","expected_treated","expected_control","expected_events","distance_from_70","population_r2","diagnostic_draws","scenario","K","analysis_scenario"
10,8000,70,"homogeneous","c55-h24",55,24,"reduced",0.00030927963450513,NA,2115.24389527785,1885.29610472216,39.8967820618114,-30.1032179381886,0.000882064677023938,2000000,22,16,44
10,8000,70,"homogeneous","c55-h36",55,36,"reduced",0.00030927963450513,NA,2115.24389527785,1885.29610472216,59.6590418427588,-10.3409581572412,0.00131726911279763,2000000,22,16,44
10,8000,70,"homogeneous","c55-h48",55,48,"reduced",0.00030927963450513,NA,2115.24389527785,1885.29610472216,79.2984681870342,9.29846818703425,0.00174862785244591,2000000,22,16,44
10,8000,70,"homogeneous","c55-h60",55,60,"reduced",0.00030927963450513,NA,2115.24389527785,1885.29610472216,98.8159910629944,28.8159910629944,0.00217617029104414,2000000,22,16,44
10,8000,70,"homogeneous","c60-h24",60,24,"reduced",0.00030927963450513,NA,1383.51003334128,1015.68996665876,27.4623634194642,-42.5376365805358,0.000714625427865163,2000000,22,16,44
10,8000,70,"homogeneous","c60-h36",60,36,"reduced",0.00030927963450513,NA,1383.51003334128,1015.68996665876,41.0505029128238,-28.9494970871762,0.00106696922290523,2000000,22,16,44
10,8000,70,"homogeneous","c60-h48",60,48,"reduced",0.00030927963450513,NA,1383.51003334128,1015.68996665876,54.5443281920337,-15.4556718079663,0.00141603443961602,2000000,22,16,44
10,8000,70,"homogeneous","c60-h60",60,60,"reduced",0.00030927963450513,NA,1383.51003334128,1015.68996665876,67.9446153224824,-2.05538467751762,0.00176184636693848,2000000,22,16,44
11,4000,140,"homogeneous","c45-h24",45,24,"higher",0.00128064302305361,NA,1565.69749885881,1865.86650114116,113.883014073797,43.8830140737971,0.00900589832393459,2000000,23,16,45
11,4000,140,"homogeneous","c45-h36",45,36,"higher",0.00128064302305361,NA,1565.69749885881,1865.86650114116,168.948037944698,98.948037944698,0.0133076640656191,2000000,23,16,45
11,4000,140,"homogeneous","c45-h48",45,48,"higher",0.00128064302305361,NA,1565.69749885881,1865.86650114116,222.808899914817,152.808899914817,0.0174801239533941,2000000,23,16,45
11,4000,140,"homogeneous","c45-h60",45,60,"higher",0.00128064302305361,NA,1565.69749885881,1865.86650114116,275.499209902206,205.499209902206,0.0215267623115516,2000000,23,16,45
11,4000,140,"homogeneous","c50-h24",50,24,"higher",0.00128064302305361,NA,1366.00203752654,1435.84196247347,101.241922093508,31.241922093508,0.0086062260260695,2000000,23,16,45
11,4000,140,"homogeneous","c50-h36",50,36,"higher",0.00128064302305361,NA,1366.00203752654,1435.84196247347,150.100293876463,80.1002938764632,0.0127112591872459,2000000,23,16,45
11,4000,140,"homogeneous","c50-h48",50,48,"higher",0.00128064302305361,NA,1366.00203752654,1435.84196247347,197.82899375837,127.82899375837,0.0166889895963196,2000000,23,16,45
11,4000,140,"homogeneous","c50-h60",50,60,"higher",0.00128064302305361,NA,1366.00203752654,1435.84196247347,244.460574447781,174.460574447781,0.0205428555189624,2000000,23,16,45
11,4000,140,"homogeneous","c55-h24",55,24,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,81.0084546458677,11.0084546458677,0.00830526196117154,2000000,23,16,45
11,4000,140,"homogeneous","c55-h36",55,36,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,119.978848481926,49.9788484819263,0.0122614165086133,2000000,23,16,45
11,4000,140,"homogeneous","c55-h48",55,48,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,157.968472658506,87.9684726585064,0.0160912267437563,2000000,23,16,45
11,4000,140,"homogeneous","c55-h60",55,60,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,195.007247440173,125.007247440173,0.0197980565494179,2000000,23,16,45
11,4000,140,"homogeneous","c60-h24",60,24,"higher",0.00128064302305361,NA,691.75501667064,507.844983329379,55.6347298328592,-14.3652701671408,0.00816990833842852,2000000,23,16,45
11,4000,140,"homogeneous","c60-h36",60,36,"higher",0.00128064302305361,NA,691.75501667064,507.844983329379,82.27738334709,12.27738334709,0.0120549614355551,2000000,23,16,45
11,4000,140,"homogeneous","c60-h48",60,48,"higher",0.00128064302305361,NA,691.75501667064,507.844983329379,108.171653672728,38.171653672728,0.0158113484077311,2000000,23,16,45
11,4000,140,"homogeneous","c60-h60",60,60,"higher",0.00128064302305361,NA,691.75501667064,507.844983329379,133.342355449593,63.3423554495927,0.0194424149540593,2000000,23,16,45
11,4000,140,"homogeneous","c45-h24",45,24,"reduced",0.00128064302305361,NA,1565.69749885881,1865.86650114116,113.883014073797,43.8830140737971,0.00497474920493379,2000000,23,16,46
11,4000,140,"homogeneous","c45-h36",45,36,"reduced",0.00128064302305361,NA,1565.69749885881,1865.86650114116,168.948037944698,98.948037944698,0.00734335951920702,2000000,23,16,46
11,4000,140,"homogeneous","c45-h48",45,48,"reduced",0.00128064302305361,NA,1565.69749885881,1865.86650114116,222.808899914817,152.808899914817,0.00963586236330823,2000000,23,16,46
11,4000,140,"homogeneous","c45-h60",45,60,"reduced",0.00128064302305361,NA,1565.69749885881,1865.86650114116,275.499209902206,205.499209902206,0.0118544722173149,2000000,23,16,46
11,4000,140,"homogeneous","c50-h24",50,24,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,101.241922093508,31.241922093508,0.00427942569538947,2000000,23,16,46
11,4000,140,"homogeneous","c50-h36",50,36,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,150.100293876463,80.1002938764632,0.00631004085676085,2000000,23,16,46
11,4000,140,"homogeneous","c50-h48",50,48,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,197.82899375837,127.82899375837,0.00827086417839717,2000000,23,16,46
11,4000,140,"homogeneous","c50-h60",50,60,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,244.460574447781,174.460574447781,0.0101640149943858,2000000,23,16,46
11,4000,140,"homogeneous","c55-h24",55,24,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,81.0084546458677,11.0084546458677,0.0035526832539859,2000000,23,16,46
11,4000,140,"homogeneous","c55-h36",55,36,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,119.978848481926,49.9788484819263,0.00523301778668835,2000000,23,16,46
11,4000,140,"homogeneous","c55-h48",55,48,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,157.968472658506,87.9684726585064,0.00685200906760027,2000000,23,16,46
11,4000,140,"homogeneous","c55-h60",55,60,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,195.007247440173,125.007247440173,0.0084115752619598,2000000,23,16,46
11,4000,140,"homogeneous","c60-h24",60,24,"reduced",0.00128064302305361,NA,691.75501667064,507.844983329379,55.6347298328592,-14.3652701671408,0.00287406909546686,2000000,23,16,46
11,4000,140,"homogeneous","c60-h36",60,36,"reduced",0.00128064302305361,NA,691.75501667064,507.844983329379,82.27738334709,12.27738334709,0.00422927842761039,2000000,23,16,46
11,4000,140,"homogeneous","c60-h48",60,48,"reduced",0.00128064302305361,NA,691.75501667064,507.844983329379,108.171653672728,38.171653672728,0.00553223040823587,2000000,23,16,46
11,4000,140,"homogeneous","c60-h60",60,60,"reduced",0.00128064302305361,NA,691.75501667064,507.844983329379,133.342355449593,63.3423554495927,0.00678457941908956,2000000,23,16,46
12,8000,140,"homogeneous","c45-h24",45,24,"higher",0.000625616841839842,NA,3131.39499771763,3731.73300228231,112.542381646602,42.5423816466025,0.00446781094780982,2000000,24,16,47
12,8000,140,"homogeneous","c45-h36",45,36,"higher",0.000625616841839842,NA,3131.39499771763,3731.73300228231,167.895855201175,97.8958552011752,0.00665257490985103,2000000,24,16,47
12,8000,140,"homogeneous","c45-h48",45,48,"higher",0.000625616841839842,NA,3131.39499771763,3731.73300228231,222.648886135969,152.648886135969,0.0088051582740798,2000000,24,16,47
12,8000,140,"homogeneous","c45-h60",45,60,"higher",0.000625616841839842,NA,3131.39499771763,3731.73300228231,276.809818521569,206.809818521569,0.0109259887243029,2000000,24,16,47
12,8000,140,"homogeneous","c50-h24",50,24,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,100.114960207729,30.1149602077286,0.00427151257620103,2000000,24,16,47
12,8000,140,"homogeneous","c50-h36",50,36,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,149.309752549836,79.3097525498358,0.00635888383141125,2000000,24,16,47
12,8000,140,"homogeneous","c50-h48",50,48,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,197.940446531951,127.940446531951,0.00841457061157467,2000000,24,16,47
12,8000,140,"homogeneous","c50-h60",50,60,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,246.015132268915,176.015132268915,0.0104389946595651,2000000,24,16,47
12,8000,140,"homogeneous","c55-h24",55,24,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,80.1918719289908,10.1918719289908,0.00412392236378951,2000000,24,16,47
12,8000,140,"homogeneous","c55-h36",55,36,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,119.535982316422,49.5359823164217,0.0061379082733933,2000000,24,16,47
12,8000,140,"homogeneous","c55-h48",55,48,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,158.389042547427,88.3890425474266,0.00812046871792482,2000000,24,16,47
12,8000,140,"homogeneous","c55-h60",55,60,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,196.758505894513,126.758505894513,0.0100720153390815,2000000,24,16,47
12,8000,140,"homogeneous","c60-h24",60,24,"higher",0.000625616841839842,NA,1383.51003334128,1015.68996665876,55.1579321747137,-14.8420678252863,0.00405892854880514,2000000,24,16,47
12,8000,140,"homogeneous","c60-h36",60,36,"higher",0.000625616841839842,NA,1383.51003334128,1015.68996665876,82.1597677390774,12.1597677390774,0.00603961146182461,2000000,24,16,47
12,8000,140,"homogeneous","c60-h48",60,48,"higher",0.000625616841839842,NA,1383.51003334128,1015.68996665876,108.785329009178,38.7853290091777,0.00798832535038359,2000000,24,16,47
12,8000,140,"homogeneous","c60-h60",60,60,"higher",0.000625616841839842,NA,1383.51003334128,1015.68996665876,135.040823273005,65.0408232730055,0.00990547790734149,2000000,24,16,47
12,8000,140,"homogeneous","c45-h24",45,24,"reduced",0.000625616841839842,NA,3131.39499771763,3731.73300228231,112.542381646602,42.5423816466025,0.00247061426737773,2000000,24,16,48
12,8000,140,"homogeneous","c45-h36",45,36,"reduced",0.000625616841839842,NA,3131.39499771763,3731.73300228231,167.895855201175,97.8958552011752,0.00367685774500691,2000000,24,16,48
12,8000,140,"homogeneous","c45-h48",45,48,"reduced",0.000625616841839842,NA,3131.39499771763,3731.73300228231,222.648886135969,152.648886135969,0.0048640960786537,2000000,24,16,48
12,8000,140,"homogeneous","c45-h60",45,60,"reduced",0.000625616841839842,NA,3131.39499771763,3731.73300228231,276.809818521569,206.809818521569,0.0060326020452504,2000000,24,16,48
12,8000,140,"homogeneous","c50-h24",50,24,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,100.114960207729,30.1149602077286,0.00212768305756418,2000000,24,16,48
12,8000,140,"homogeneous","c50-h36",50,36,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,149.309752549836,79.3097525498358,0.00316479762356826,2000000,24,16,48
12,8000,140,"homogeneous","c50-h48",50,48,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,197.940446531951,127.940446531951,0.00418444962473295,2000000,24,16,48
12,8000,140,"homogeneous","c50-h60",50,60,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,246.015132268915,176.015132268915,0.00518690050650232,2000000,24,16,48
12,8000,140,"homogeneous","c55-h24",55,24,"reduced",0.000625616841839842,NA,2115.24389527785,1885.29610472216,80.1918719289908,10.1918719289908,0.00176822325731014,2000000,24,16,48
12,8000,140,"homogeneous","c55-h36",55,36,"reduced",0.000625616841839842,NA,2115.24389527785,1885.29610472216,119.535982316422,49.5359823164217,0.00262879733923112,2000000,24,16,48
12,8000,140,"homogeneous","c55-h48",55,48,"reduced",0.000625616841839842,NA,2115.24389527785,1885.29610472216,158.389042547427,88.3890425474266,0.00347400152886185,2000000,24,16,48
12,8000,140,"homogeneous","c55-h60",55,60,"reduced",0.000625616841839842,NA,2115.24389527785,1885.29610472216,196.758505894513,126.758505894513,0.00430407252866471,2000000,24,16,48
12,8000,140,"homogeneous","c60-h24",60,24,"reduced",0.000625616841839842,NA,1383.51003334128,1015.68996665876,55.1579321747137,-14.8420678252863,0.0014318875333217,2000000,24,16,48
12,8000,140,"homogeneous","c60-h36",60,36,"reduced",0.000625616841839842,NA,1383.51003334128,1015.68996665876,82.1597677390774,12.1597677390774,0.00212776532965435,2000000,24,16,48
12,8000,140,"homogeneous","c60-h48",60,48,"reduced",0.000625616841839842,NA,1383.51003334128,1015.68996665876,108.785329009178,38.7853290091777,0.00281054273439588,2000000,24,16,48
12,8000,140,"homogeneous","c60-h60",60,60,"reduced",0.000625616841839842,NA,1383.51003334128,1015.68996665876,135.040823273005,65.0408232730055,0.00348042355841074,2000000,24,16,48
13,4000,35,"heterogeneous","c50-h36",50,36,"higher",0.00030927963450513,NA,1366.00203752654,1435.84196247347,41.2897342872387,-28.7102657127613,0.00480877801037441,2000000,25,4,49
13,4000,35,"heterogeneous","c50-h60",50,60,"higher",0.00030927963450513,NA,1366.00203752654,1435.84196247347,68.3455315558746,-1.65446844412538,0.00793330946042529,2000000,25,4,49
13,4000,35,"heterogeneous","c55-h36",55,36,"higher",0.00030927963450513,NA,1057.62194763893,942.64805236108,34.0367409168087,-35.9632590831913,0.004745346069649,2000000,25,4,49
13,4000,35,"heterogeneous","c55-h60",55,60,"higher",0.00030927963450513,NA,1057.62194763893,942.64805236108,56.3009158560453,-13.6990841439547,0.00782648890966635,2000000,25,4,49
13,4000,35,"heterogeneous","c50-h36",50,36,"reduced",0.00030927963450513,NA,1366.00203752654,1435.84196247347,41.2897342872387,-28.7102657127613,0.00293847080055957,2000000,25,4,50
13,4000,35,"heterogeneous","c50-h60",50,60,"reduced",0.00030927963450513,NA,1366.00203752654,1435.84196247347,68.3455315558746,-1.65446844412538,0.00484222260106036,2000000,25,4,50
13,4000,35,"heterogeneous","c55-h36",55,36,"reduced",0.00030927963450513,NA,1057.62194763893,942.64805236108,34.0367409168087,-35.9632590831913,0.00257062922626304,2000000,25,4,50
13,4000,35,"heterogeneous","c55-h60",55,60,"reduced",0.00030927963450513,NA,1057.62194763893,942.64805236108,56.3009158560453,-13.6990841439547,0.0042325730892734,2000000,25,4,50
14,8000,35,"heterogeneous","c50-h36",50,36,"higher",0.000153775122859788,NA,2732.00407505307,2871.68392494694,41.2729866562039,-28.7270133437961,0.00240945863979351,2000000,26,4,51
14,8000,35,"heterogeneous","c50-h60",50,60,"higher",0.000153775122859788,NA,2732.00407505307,2871.68392494694,68.5526567012981,-1.44734329870188,0.0039953865856789,2000000,26,4,51
14,8000,35,"heterogeneous","c55-h36",55,36,"higher",0.000153775122859788,NA,2115.24389527785,1885.29610472216,34.040783321707,-35.959216678293,0.00237816697537323,2000000,26,4,51
14,8000,35,"heterogeneous","c55-h60",55,60,"higher",0.000153775122859788,NA,2115.24389527785,1885.29610472216,56.5207187480356,-13.4792812519644,0.00394296258109806,2000000,26,4,51
14,8000,35,"heterogeneous","c50-h36",50,36,"reduced",0.000153775122859788,NA,2732.00407505307,2871.68392494694,41.2729866562039,-28.7270133437961,0.00147360719466746,2000000,26,4,52
14,8000,35,"heterogeneous","c50-h60",50,60,"reduced",0.000153775122859788,NA,2732.00407505307,2871.68392494694,68.5526567012981,-1.44734329870188,0.00244215553270043,2000000,26,4,52
14,8000,35,"heterogeneous","c55-h36",55,36,"reduced",0.000153775122859788,NA,2115.24389527785,1885.29610472216,34.040783321707,-35.959216678293,0.00128994005063191,2000000,26,4,52
14,8000,35,"heterogeneous","c55-h60",55,60,"reduced",0.000153775122859788,NA,2115.24389527785,1885.29610472216,56.5207187480356,-13.4792812519644,0.00213689578765759,2000000,26,4,52
15,4000,70,"heterogeneous","c50-h36",50,36,"higher",0.000625616841839842,NA,1366.00203752654,1435.84196247347,82.6480992401541,12.6480992401541,0.00957640535092271,2000000,27,4,53
15,4000,70,"heterogeneous","c50-h60",50,60,"higher",0.000625616841839842,NA,1366.00203752654,1435.84196247347,135.868871151464,65.868871151464,0.0156369258127354,2000000,27,4,53
15,4000,70,"heterogeneous","c55-h36",55,36,"higher",0.000625616841839842,NA,1057.62194763893,942.64805236108,68.0578648280235,-1.94213517197655,0.00944604305363263,2000000,27,4,53
15,4000,70,"heterogeneous","c55-h60",55,60,"higher",0.000625616841839842,NA,1057.62194763893,942.64805236108,111.728577331216,41.7285773312163,0.0154151316743518,2000000,27,4,53
15,4000,70,"heterogeneous","c50-h36",50,36,"reduced",0.000625616841839842,NA,1366.00203752654,1435.84196247347,82.6480992401541,12.6480992401541,0.00584155611295282,2000000,27,4,54
15,4000,70,"heterogeneous","c50-h60",50,60,"reduced",0.000625616841839842,NA,1366.00203752654,1435.84196247347,135.868871151464,65.868871151464,0.00951659837653958,2000000,27,4,54
15,4000,70,"heterogeneous","c55-h36",55,36,"reduced",0.000625616841839842,NA,1057.62194763893,942.64805236108,68.0578648280235,-1.94213517197655,0.0051038336253476,2000000,27,4,54
15,4000,70,"heterogeneous","c55-h60",55,60,"reduced",0.000625616841839842,NA,1057.62194763893,942.64805236108,111.728577331216,41.7285773312163,0.00830083245643378,2000000,27,4,54
16,8000,70,"heterogeneous","c50-h36",50,36,"higher",0.00030927963450513,NA,2732.00407505307,2871.68392494694,82.5794685744774,12.5794685744774,0.00480877801037441,2000000,28,4,55
16,8000,70,"heterogeneous","c50-h60",50,60,"higher",0.00030927963450513,NA,2732.00407505307,2871.68392494694,136.691063111749,66.6910631117492,0.00793330946042529,2000000,28,4,55
16,8000,70,"heterogeneous","c55-h36",55,36,"higher",0.00030927963450513,NA,2115.24389527785,1885.29610472216,68.0734818336175,-1.92651816638254,0.004745346069649,2000000,28,4,55
16,8000,70,"heterogeneous","c55-h60",55,60,"higher",0.00030927963450513,NA,2115.24389527785,1885.29610472216,112.601831712091,42.6018317120907,0.00782648890966635,2000000,28,4,55
16,8000,70,"heterogeneous","c50-h36",50,36,"reduced",0.00030927963450513,NA,2732.00407505307,2871.68392494694,82.5794685744774,12.5794685744774,0.00293847080055957,2000000,28,4,56
16,8000,70,"heterogeneous","c50-h60",50,60,"reduced",0.00030927963450513,NA,2732.00407505307,2871.68392494694,136.691063111749,66.6910631117492,0.00484222260106036,2000000,28,4,56
16,8000,70,"heterogeneous","c55-h36",55,36,"reduced",0.00030927963450513,NA,2115.24389527785,1885.29610472216,68.0734818336175,-1.92651816638254,0.00257062922626304,2000000,28,4,56
16,8000,70,"heterogeneous","c55-h60",55,60,"reduced",0.00030927963450513,NA,2115.24389527785,1885.29610472216,112.601831712091,42.6018317120907,0.0042325730892734,2000000,28,4,56
17,4000,140,"heterogeneous","c50-h36",50,36,"higher",0.00128064302305361,NA,1366.00203752654,1435.84196247347,165.584298388,95.5842983880001,0.0189832565154791,2000000,29,4,57
17,4000,140,"heterogeneous","c50-h60",50,60,"higher",0.00128064302305361,NA,1366.00203752654,1435.84196247347,268.498438812931,198.498438812931,0.0303561366641833,2000000,29,4,57
17,4000,140,"heterogeneous","c55-h36",55,36,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,136.057810134715,66.0578101347155,0.0187076722015654,2000000,29,4,57
17,4000,140,"heterogeneous","c55-h60",55,60,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,220.010725742531,150.010725742531,0.0298778467860694,2000000,29,4,57
17,4000,140,"heterogeneous","c50-h36",50,36,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,165.584298388,95.5842983880001,0.0115381648185696,2000000,29,4,58
17,4000,140,"heterogeneous","c50-h60",50,60,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,268.498438812931,198.498438812931,0.0183658096211144,2000000,29,4,58
17,4000,140,"heterogeneous","c55-h36",55,36,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,136.057810134715,66.0578101347155,0.0100544874740708,2000000,29,4,58
17,4000,140,"heterogeneous","c55-h60",55,60,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,220.010725742531,150.010725742531,0.0159488949788821,2000000,29,4,58
18,8000,140,"heterogeneous","c50-h36",50,36,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,165.296198480308,95.2961984803082,0.00957640535092271,2000000,30,4,59
18,8000,140,"heterogeneous","c50-h60",50,60,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,271.737742302928,201.737742302928,0.0156369258127354,2000000,30,4,59
18,8000,140,"heterogeneous","c55-h36",55,36,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,136.115729656047,66.1157296560469,0.00944604305363263,2000000,30,4,59
18,8000,140,"heterogeneous","c55-h60",55,60,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,223.457154662433,153.457154662433,0.0154151316743518,2000000,30,4,59
18,8000,140,"heterogeneous","c50-h36",50,36,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,165.296198480308,95.2961984803082,0.00584155611295282,2000000,30,4,60
18,8000,140,"heterogeneous","c50-h60",50,60,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,271.737742302928,201.737742302928,0.00951659837653958,2000000,30,4,60
18,8000,140,"heterogeneous","c55-h36",55,36,"reduced",0.000625616841839842,NA,2115.24389527785,1885.29610472216,136.115729656047,66.1157296560469,0.0051038336253476,2000000,30,4,60
18,8000,140,"heterogeneous","c55-h60",55,60,"reduced",0.000625616841839842,NA,2115.24389527785,1885.29610472216,223.457154662433,153.457154662433,0.00830083245643378,2000000,30,4,60
13,4000,35,"heterogeneous","c45-h24",45,24,"higher",0.00030927963450513,NA,1565.69749885881,1865.86650114116,30.5505978962205,-39.4494021037795,0.00330457110778169,2000000,31,16,61
13,4000,35,"heterogeneous","c45-h36",45,36,"higher",0.00030927963450513,NA,1565.69749885881,1865.86650114116,45.6771734442707,-24.3228265557293,0.00493235455354471,2000000,31,16,61
13,4000,35,"heterogeneous","c45-h48",45,48,"higher",0.00030927963450513,NA,1565.69749885881,1865.86650114116,60.7057990366451,-9.29420096335488,0.00654402215635083,2000000,31,16,61
13,4000,35,"heterogeneous","c45-h60",45,60,"higher",0.00030927963450513,NA,1565.69749885881,1865.86650114116,75.6373605960595,5.63736059605945,0.00813973574030686,2000000,31,16,61
13,4000,35,"heterogeneous","c50-h24",50,24,"higher",0.00030927963450513,NA,1366.00203752654,1435.84196247347,27.6215105972368,-42.3784894027632,0.00322228129578556,2000000,31,16,61
13,4000,35,"heterogeneous","c50-h36",50,36,"higher",0.00030927963450513,NA,1366.00203752654,1435.84196247347,41.2897342872387,-28.7102657127613,0.00480877801037441,2000000,31,16,61
13,4000,35,"heterogeneous","c50-h48",50,48,"higher",0.00030927963450513,NA,1366.00203752654,1435.84196247347,54.864117264029,-15.135882735971,0.00637906629930948,2000000,31,16,61
13,4000,35,"heterogeneous","c50-h60",50,60,"higher",0.00030927963450513,NA,1366.00203752654,1435.84196247347,68.3455315558746,-1.65446844412538,0.00793330946042529,2000000,31,16,61
13,4000,35,"heterogeneous","c55-h24",55,24,"higher",0.00030927963450513,NA,1057.62194763893,942.64805236108,22.7774027876076,-47.2225972123924,0.00318021295934759,2000000,31,16,61
13,4000,35,"heterogeneous","c55-h36",55,36,"higher",0.00030927963450513,NA,1057.62194763893,942.64805236108,34.0367409168087,-35.9632590831913,0.004745346069649,2000000,31,16,61
13,4000,35,"heterogeneous","c55-h48",55,48,"higher",0.00030927963450513,NA,1057.62194763893,942.64805236108,45.2109670610536,-24.7890329389464,0.00629405043195376,2000000,31,16,61
13,4000,35,"heterogeneous","c55-h60",55,60,"higher",0.00030927963450513,NA,1057.62194763893,942.64805236108,56.3009158560453,-13.6990841439547,0.00782648890966635,2000000,31,16,61
13,4000,35,"heterogeneous","c60-h24",60,24,"higher",0.00030927963450513,NA,691.75501667064,507.844983329379,16.3747248985823,-53.6252751014177,0.0032113172341886,2000000,31,16,61
13,4000,35,"heterogeneous","c60-h36",60,36,"higher",0.00030927963450513,NA,691.75501667064,507.844983329379,24.4555931700978,-45.5444068299022,0.00479101533416555,2000000,31,16,61
13,4000,35,"heterogeneous","c60-h48",60,48,"higher",0.00030927963450513,NA,691.75501667064,507.844983329379,32.466482490468,-37.533517509532,0.00635362609068382,2000000,31,16,61
13,4000,35,"heterogeneous","c60-h60",60,60,"higher",0.00030927963450513,NA,691.75501667064,507.844983329379,40.4081433991038,-29.5918566008962,0.0078993121841751,2000000,31,16,61
13,4000,35,"heterogeneous","c45-h24",45,24,"reduced",0.00030927963450513,NA,1565.69749885881,1865.86650114116,30.5505978962205,-39.4494021037795,0.00216832146169667,2000000,31,16,62
13,4000,35,"heterogeneous","c45-h36",45,36,"reduced",0.00030927963450513,NA,1565.69749885881,1865.86650114116,45.6771734442707,-24.3228265557293,0.00323531217211633,2000000,31,16,62
13,4000,35,"heterogeneous","c45-h48",45,48,"reduced",0.00030927963450513,NA,1565.69749885881,1865.86650114116,60.7057990366451,-9.29420096335488,0.00429101770135868,2000000,31,16,62
13,4000,35,"heterogeneous","c45-h60",45,60,"reduced",0.00030927963450513,NA,1565.69749885881,1865.86650114116,75.6373605960595,5.63736059605945,0.00533555740458759,2000000,31,16,62
13,4000,35,"heterogeneous","c50-h24",50,24,"reduced",0.00030927963450513,NA,1366.00203752654,1435.84196247347,27.6215105972368,-42.3784894027632,0.00197014861812084,2000000,31,16,62
13,4000,35,"heterogeneous","c50-h36",50,36,"reduced",0.00030927963450513,NA,1366.00203752654,1435.84196247347,41.2897342872387,-28.7102657127613,0.00293847080055957,2000000,31,16,62
13,4000,35,"heterogeneous","c50-h48",50,48,"reduced",0.00030927963450513,NA,1366.00203752654,1435.84196247347,54.864117264029,-15.135882735971,0.00389578850140557,2000000,31,16,62
13,4000,35,"heterogeneous","c50-h60",50,60,"reduced",0.00030927963450513,NA,1366.00203752654,1435.84196247347,68.3455315558746,-1.65446844412538,0.00484222260106036,2000000,31,16,62
13,4000,35,"heterogeneous","c55-h24",55,24,"reduced",0.00030927963450513,NA,1057.62194763893,942.64805236108,22.7774027876076,-47.2225972123924,0.00172423288201212,2000000,31,16,62
13,4000,35,"heterogeneous","c55-h36",55,36,"reduced",0.00030927963450513,NA,1057.62194763893,942.64805236108,34.0367409168087,-35.9632590831913,0.00257062922626304,2000000,31,16,62
13,4000,35,"heterogeneous","c55-h48",55,48,"reduced",0.00030927963450513,NA,1057.62194763893,942.64805236108,45.2109670610536,-24.7890329389464,0.00340670367468375,2000000,31,16,62
13,4000,35,"heterogeneous","c55-h60",55,60,"reduced",0.00030927963450513,NA,1057.62194763893,942.64805236108,56.3009158560453,-13.6990841439547,0.0042325730892734,2000000,31,16,62
13,4000,35,"heterogeneous","c60-h24",60,24,"reduced",0.00030927963450513,NA,691.75501667064,507.844983329379,16.3747248985823,-53.6252751014177,0.00144426403169445,2000000,31,16,62
13,4000,35,"heterogeneous","c60-h36",60,36,"reduced",0.00030927963450513,NA,691.75501667064,507.844983329379,24.4555931700978,-45.5444068299022,0.00215234737239387,2000000,31,16,62
13,4000,35,"heterogeneous","c60-h48",60,48,"reduced",0.00030927963450513,NA,691.75501667064,507.844983329379,32.466482490468,-37.533517509532,0.00285120817058002,2000000,31,16,62
13,4000,35,"heterogeneous","c60-h60",60,60,"reduced",0.00030927963450513,NA,691.75501667064,507.844983329379,40.4081433991038,-29.5918566008962,0.00354095230416006,2000000,31,16,62
